recv_ts,event_type,code,quote_time,signal,alert,alert_ts,hard_ok,veto_reason,inav,nav_fid_used,ask1,bid1,ask_qty1,bid_qty1,ask2,bid2,ask_qty2,bid_qty2,ask3,bid3,ask_qty3,bid_qty3,ask4,bid4,ask_qty4,bid_qty4,ask5,bid5,ask_qty5,bid_qty5,ask6,bid6,ask_qty6,bid_qty6,ask7,bid7,ask_qty7,bid_qty7,ask8,bid8,ask_qty8,bid_qty8,ask9,bid9,ask_qty9,bid_qty9,ask10,bid10,ask_qty10,bid_qty10,mid,micro,spread,spread_bps,discount_bps,executable_edge_bps,inav_velocity_bps,inav_accel_bps,ofi1,ofi_norm,depth_imbalance,depth_to_inav,ask_retreat,quote_lag_bps,alpha_score,raw_values_json
2026-05-21T11:42:28.083,0D,457990,114227,HOLD,0,,0,,44072.88,36,44085.0,44005.0,41,243,44090.0,44000.0,12,13,44100.0,43995.0,5243,5001,44110.0,43990.0,243,20,44115.0,43985.0,5000,704,44120.0,43975.0,2,1,44125.0,43950.0,2,1,44170.0,43930.0,47,73,44190.0,43925.0,3,20,44200.0,43920.0,11,50,44045.0,44073.45070422535,80.0,18.163242138721763,-0.12949102154344502,-5.749990470330648,-1.5653435656896326,-2.257318673642431,0.0,0.0,-0.0036956315739600115,0,0.0,0.0,-3.5383735064453328,"{""21"":""114227"",""41"":""+44085"",""61"":""41"",""81"":""0"",""51"":""+44005"",""71"":""243"",""91"":""0"",""42"":""+44090"",""62"":""12"",""82"":""0"",""52"":""+44000"",""72"":""13"",""92"":""0"",""43"":""+44100"",""63"":""5243"",""83"":""0"",""53"":""+43995"",""73"":""5001"",""93"":""0"",""44"":""+44110"",""64"":""243"",""84"":""0"",""54"":""+43990"",""74"":""20"",""94"":""0"",""45"":""+44115"",""65"":""5000"",""85"":""0"",""55"":""+43985"",""75"":""704"",""95"":""0"",""46"":""+44120"",""66"":""2"",""86"":""0"",""56"":""+43975"",""76"":""1"",""96"":""0"",""47"":""+44125"",""67"":""2"",""87"":""0"",""57"":""+43950"",""77"":""1"",""97"":""0"",""48"":""+44170"",""68"":""47"",""88"":""0"",""58"":""+43930"",""78"":""73"",""98"":""0"",""49"":""+44190"",""69"":""3"",""89"":""0"",""59"":""+43925"",""79"":""20"",""99"":""0"",""50"":""+44200"",""70"":""11"",""90"":""0"",""60"":""+43920"",""80"":""50"",""100"":""0"",""121"":""10604"",""122"":""-232"",""125"":""6126"",""126"":""0"",""23"":""+43860"",""24"":""3328"",""128"":""-4478"",""129"":""57.77"",""138"":""+4478"",""139"":""173.10"",""200"":""+1940"",""201"":""+4.63"",""238"":""2"",""291"":"" 0"",""292"":""0"",""293"":""3"",""294"":"" 0"",""295"":""0.00"",""6044"":""0"",""6045"":""0"",""6046"":""0"",""6047"":""0"",""6048"":""0"",""6049"":""0"",""6050"":""0"",""6051"":""0"",""6052"":""0"",""6053"":""0"",""6054"":""0"",""6055"":""0"",""6056"":""0"",""6057"":""0"",""6058"":""0"",""6059"":""0"",""6060"":""0"",""6061"":""0"",""6062"":""0"",""6063"":""0"",""6064"":""0"",""6065"":""0"",""6066"":""0"",""6067"":""0"",""6068"":""0"",""6069"":""0"",""6070"":""0"",""6071"":""0"",""6072"":""0"",""6073"":""0"",""6074"":""0"",""6075"":""0"",""6076"":""0"",""6077"":""0"",""6078"":""0"",""6079"":""0"",""6080"":""0"",""6081"":""0"",""6082"":""0"",""6083"":""0"",""6084"":""0"",""6085"":""0"",""6086"":""0"",""6087"":""0"",""6100"":"" 0"",""6101"":""0"",""6102"":""+44045"",""6103"":""0"",""6104"":"" 0"",""6105"":"" 0"",""6106"":""0"",""6107"":"" 0"",""6108"":""0"",""6109"":"" 0"",""6110"":""+2125"",""6111"":""2"",""6112"":""+5.07"",""6113"":"" 0"",""6114"":""3"",""6115"":""0.00""}"
2026-05-21T11:42:28.486,0D,364690,114227,HOLD,0,,0,spread_veto,44281.34,36,44270.0,44135.0,4997,4000,44275.0,44115.0,9000,5000,44280.0,44110.0,5000,5000,44285.0,44105.0,8000,5000,44290.0,44100.0,5000,5000,44295.0,44095.0,3000,5000,45895.0,43835.0,98,5000,,43805.0,0,4,,43785.0,0,1,,43735.0,0,7,44202.5,44195.02000666889,135.0,30.541258978564564,19.493536855728475,-0.43910188806469996,-1.7047164650102793,-6.1140857422321595,-8997.0,-0.2726611510137285,-0.1514380095160166,18997,0.0,2.5608981119353,-3.652632867663657,"{""21"":""114227"",""41"":""+44270"",""61"":""4997"",""81"":""0"",""51"":""+44135"",""71"":""4000"",""91"":""0"",""42"":""+44275"",""62"":""9000"",""82"":""0"",""52"":""+44115"",""72"":""5000"",""92"":""0"",""43"":""+44280"",""63"":""5000"",""83"":""0"",""53"":""+44110"",""73"":""5000"",""93"":""0"",""44"":""+44285"",""64"":""8000"",""84"":""+3000"",""54"":""+44105"",""74"":""5000"",""94"":""0"",""45"":""+44290"",""65"":""5000"",""85"":""0"",""55"":""+44100"",""75"":""5000"",""95"":""0"",""46"":""+44295"",""66"":""3000"",""86"":""-6000"",""56"":""+44095"",""76"":""5000"",""96"":""0"",""47"":""+45895"",""67"":""98"",""87"":""0"",""57"":""+43835"",""77"":""5000"",""97"":""0"",""48"":""-0"",""68"":""0"",""88"":""0"",""58"":""+43805"",""78"":""4"",""98"":""0"",""49"":""-0"",""69"":""0"",""89"":""0"",""59"":""+43785"",""79"":""1"",""99"":""0"",""50"":""-0"",""70"":""0"",""90"":""0"",""60"":""+43735"",""80"":""7"",""100"":""0"",""121"":""35095"",""122"":""0"",""125"":""34012"",""126"":""0"",""23"":""+42570"",""24"":""30"",""128"":""-1083"",""129"":""96.91"",""138"":""+1083"",""139"":""103.18"",""200"":""+1405"",""201"":""+3.41"",""238"":""2"",""291"":"" 0"",""292"":""0"",""293"":""3"",""294"":"" 0"",""295"":""0.00"",""6044"":""0"",""6045"":""0"",""6046"":""0"",""6047"":""0"",""6048"":""0"",""6049"":""0"",""6050"":""0"",""6051"":""0"",""6052"":""0"",""6053"":""0"",""6054"":""0"",""6055"":""0"",""6056"":""0"",""6057"":""0"",""6058"":""0"",""6059"":""0"",""6060"":""0"",""6061"":""0"",""6062"":""0"",""6063"":""0"",""6064"":""0"",""6065"":""0"",""6066"":""0"",""6067"":""0"",""6068"":""0"",""6069"":""0"",""6070"":""0"",""6071"":""0"",""6072"":""0"",""6073"":""0"",""6074"":""0"",""6075"":""0"",""6076"":""0"",""6077"":""0"",""6078"":""0"",""6079"":""0"",""6080"":""0"",""6081"":""0"",""6082"":""0"",""6083"":""0"",""6084"":""0"",""6085"":""0"",""6086"":""0"",""6087"":""0"",""6100"":"" 0"",""6101"":""0"",""6102"":""+44202"",""6103"":""0"",""6104"":"" 0"",""6105"":"" 0"",""6106"":""0"",""6107"":"" 0"",""6108"":""0"",""6109"":"" 0"",""6110"":""+3037"",""6111"":""2"",""6112"":""+7.38"",""6113"":"" 0"",""6114"":""3"",""6115"":""0.00""}"
2026-05-21T11:42:28.840,0D,364690,114227,HOLD,0,,0,spread_veto,44281.34,36,44270.0,44135.0,4997,4000,44275.0,44115.0,9000,5000,44280.0,44110.0,5000,5000,44285.0,44105.0,8000,5000,44290.0,44100.0,5000,5000,44295.0,44095.0,3000,5000,45895.0,43835.0,98,5000,,43805.0,0,4,,43785.0,0,1,,43735.0,0,7,44202.5,44195.02000666889,135.0,30.541258978564564,19.493536855728475,-0.43910188806469996,-1.7047164650102793,-6.1140857422321595,0.0,0.0,-0.1514380095160166,18997,0.0,2.5608981119353,-2.0526328676636574,"{""21"":""114227"",""41"":""+44270"",""61"":""4997"",""81"":""0"",""51"":""+44135"",""71"":""4000"",""91"":""0"",""42"":""+44275"",""62"":""9000"",""82"":""0"",""52"":""+44115"",""72"":""5000"",""92"":""0"",""43"":""+44280"",""63"":""5000"",""83"":""0"",""53"":""+44110"",""73"":""5000"",""93"":""0"",""44"":""+44285"",""64"":""8000"",""84"":""0"",""54"":""+44105"",""74"":""5000"",""94"":""0"",""45"":""+44290"",""65"":""5000"",""85"":""0"",""55"":""+44100"",""75"":""5000"",""95"":""0"",""46"":""+44295"",""66"":""3000"",""86"":""0"",""56"":""+44095"",""76"":""5000"",""96"":""0"",""47"":""+45895"",""67"":""98"",""87"":""0"",""57"":""+43835"",""77"":""5000"",""97"":""0"",""48"":""-0"",""68"":""0"",""88"":""0"",""58"":""+43805"",""78"":""4"",""98"":""0"",""49"":""-0"",""69"":""0"",""89"":""0"",""59"":""+43785"",""79"":""1"",""99"":""0"",""50"":""-0"",""70"":""0"",""90"":""0"",""60"":""+43735"",""80"":""7"",""100"":""0"",""121"":""35095"",""122"":""0"",""125"":""34012"",""126"":""0"",""23"":""+42570"",""24"":""30"",""128"":""-1083"",""129"":""96.91"",""138"":""+1083"",""139"":""103.18"",""200"":""+1405"",""201"":""+3.41"",""238"":""2"",""291"":"" 0"",""292"":""0"",""293"":""3"",""294"":"" 0"",""295"":""0.00"",""6044"":""0"",""6045"":""0"",""6046"":""0"",""6047"":""0"",""6048"":""0"",""6049"":""0"",""6050"":""0"",""6051"":""0"",""6052"":""0"",""6053"":""0"",""6054"":""0"",""6055"":""0"",""6056"":""0"",""6057"":""0"",""6058"":""0"",""6059"":""0"",""6060"":""0"",""6061"":""0"",""6062"":""0"",""6063"":""0"",""6064"":""0"",""6065"":""0"",""6066"":""0"",""6067"":""0"",""6068"":""0"",""6069"":""0"",""6070"":""0"",""6071"":""0"",""6072"":""0"",""6073"":""0"",""6074"":""0"",""6075"":""0"",""6076"":""0"",""6077"":""0"",""6078"":""0"",""6079"":""0"",""6080"":""0"",""6081"":""0"",""6082"":""0"",""6083"":""0"",""6084"":""0"",""6085"":""0"",""6086"":""0"",""6087"":""0"",""6100"":"" 0"",""6101"":""0"",""6102"":""+44202"",""6103"":""0"",""6104"":"" 0"",""6105"":"" 0"",""6106"":""0"",""6107"":"" 0"",""6108"":""0"",""6109"":"" 0"",""6110"":""+3037"",""6111"":""2"",""6112"":""+7.38"",""6113"":"" 0"",""6114"":""3"",""6115"":""0.00""}"
2026-05-21T11:42:29.032,0D,0035T0,114228,WATCH,0,,1,,23787.21,36,23770.0,23755.0,107,1,23775.0,23750.0,1,3862,23780.0,23745.0,10,3256,23790.0,23740.0,1800,50,23795.0,23735.0,4480,9,23800.0,23730.0,4065,120,23805.0,23725.0,3337,5033,23830.0,23720.0,1,5000,23850.0,23715.0,3025,5011,23855.0,23710.0,3000,6331,23762.5,23755.13888888889,15.0,6.31246712256707,13.482502198075613,4.234980479004947,-2.7276127714485767,-4.17358267678056,0.0,0.0,0.9673898024043112,118,0.0,7.234980479004947,2.3191184152730764,"{""21"":""114228"",""41"":""+23770"",""61"":""107"",""81"":""0"",""51"":""+23755"",""71"":""1"",""91"":""0"",""42"":""+23775"",""62"":""1"",""82"":""0"",""52"":""+23750"",""72"":""3862"",""92"":""0"",""43"":""+23780"",""63"":""10"",""83"":""0"",""53"":""+23745"",""73"":""3256"",""93"":""+1"",""44"":""+23790"",""64"":""1800"",""84"":""0"",""54"":""+23740"",""74"":""50"",""94"":""0"",""45"":""+23795"",""65"":""4480"",""85"":""0"",""55"":""+23735"",""75"":""9"",""95"":""0"",""46"":""+23800"",""66"":""4065"",""86"":""0"",""56"":""+23730"",""76"":""120"",""96"":""0"",""47"":""+23805"",""67"":""3337"",""87"":""0"",""57"":""+23725"",""77"":""5033"",""97"":""0"",""48"":""+23830"",""68"":""1"",""88"":""0"",""58"":""+23720"",""78"":""5000"",""98"":""0"",""49"":""+23850"",""69"":""3025"",""89"":""0"",""59"":""+23715"",""79"":""5011"",""99"":""0"",""50"":""+23855"",""70"":""3000"",""90"":""0"",""60"":""+23710"",""80"":""6331"",""100"":""0"",""121"":""19826"",""122"":""0"",""125"":""28673"",""126"":""+1"",""23"":""+23550"",""24"":""714"",""128"":""+8847"",""129"":""144.62"",""138"":""-8847"",""139"":""69.15"",""200"":""+1475"",""201"":""+6.68"",""238"":""2"",""291"":"" 0"",""292"":""0"",""293"":""3"",""294"":"" 0"",""295"":""0.00"",""6044"":""0"",""6045"":""0"",""6046"":""0"",""6047"":""0"",""6048"":""0"",""6049"":""0"",""6050"":""0"",""6051"":""0"",""6052"":""0"",""6053"":""0"",""6054"":""0"",""6055"":""0"",""6056"":""0"",""6057"":""0"",""6058"":""0"",""6059"":""0"",""6060"":""0"",""6061"":""0"",""6062"":""0"",""6063"":""0"",""6064"":""0"",""6065"":""0"",""6066"":""0"",""6067"":""0"",""6068"":""0"",""6069"":""0"",""6070"":""0"",""6071"":""0"",""6072"":""0"",""6073"":""0"",""6074"":""0"",""6075"":""0"",""6076"":""0"",""6077"":""0"",""6078"":""0"",""6079"":""0"",""6080"":""0"",""6081"":""0"",""6082"":""0"",""6083"":""0"",""6084"":""0"",""6085"":""0"",""6086"":""0"",""6087"":""0"",""6100"":"" 0"",""6101"":""0"",""6102"":""+23762"",""6103"":""0"",""6104"":"" 0"",""6105"":"" 0"",""6106"":""0"",""6107"":"" 0"",""6108"":""0"",""6109"":"" 0"",""6110"":""+1687"",""6111"":""2"",""6112"":""+7.64"",""6113"":"" 0"",""6114"":""3"",""6115"":""0.00""}"
2026-05-21T11:42:29.144,0G,457990,,,,,,,44057.76,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""36"":""+44057.76"",""37"":""+2035.48"",""38"":""+4.84"",""39"":""0.25"",""20"":""114228"",""10"":""+44010"",""11"":""+2090"",""12"":""+4.99"",""13"":""217847"",""25"":""2"",""265"":"" 0"",""266"":""-0.11""}"
2026-05-21T11:42:29.448,0D,364690,114228,HOLD,0,,0,spread_veto,44281.34,36,44270.0,44135.0,8997,4000,44275.0,44115.0,5000,5000,44280.0,44110.0,5000,5000,44285.0,44105.0,8000,5000,44290.0,44100.0,5000,5000,44295.0,44095.0,3000,5000,45895.0,43835.0,98,5000,,43805.0,0,4,,43785.0,0,1,,43735.0,0,7,44202.5,44176.5480495499,135.0,30.541258978564564,23.665035983576136,-0.43910188806469996,-1.7047164650102793,-6.1140857422321595,-4000.0,-0.12122314149771192,-0.1514380095160166,18997,0.0,2.5608981119353,-3.1181985180401286,"{""21"":""114228"",""41"":""+44270"",""61"":""8997"",""81"":""+4000"",""51"":""+44135"",""71"":""4000"",""91"":""0"",""42"":""+44275"",""62"":""5000"",""82"":""-4000"",""52"":""+44115"",""72"":""5000"",""92"":""0"",""43"":""+44280"",""63"":""5000"",""83"":""0"",""53"":""+44110"",""73"":""5000"",""93"":""0"",""44"":""+44285"",""64"":""8000"",""84"":""0"",""54"":""+44105"",""74"":""5000"",""94"":""0"",""45"":""+44290"",""65"":""5000"",""85"":""0"",""55"":""+44100"",""75"":""5000"",""95"":""0"",""46"":""+44295"",""66"":""3000"",""86"":""0"",""56"":""+44095"",""76"":""5000"",""96"":""0"",""47"":""+45895"",""67"":""98"",""87"":""0"",""57"":""+43835"",""77"":""5000"",""97"":""0"",""48"":""-0"",""68"":""0"",""88"":""0"",""58"":""+43805"",""78"":""4"",""98"":""0"",""49"":""-0"",""69"":""0"",""89"":""0"",""59"":""+43785"",""79"":""1"",""99"":""0"",""50"":""-0"",""70"":""0"",""90"":""0"",""60"":""+43735"",""80"":""7"",""100"":""0"",""121"":""35095"",""122"":""0"",""125"":""34012"",""126"":""0"",""23"":""+42570"",""24"":""30"",""128"":""-1083"",""129"":""96.91"",""138"":""+1083"",""139"":""103.18"",""200"":""+1405"",""201"":""+3.41"",""238"":""2"",""291"":"" 0"",""292"":""0"",""293"":""3"",""294"":"" 0"",""295"":""0.00"",""6044"":""0"",""6045"":""0"",""6046"":""0"",""6047"":""0"",""6048"":""0"",""6049"":""0"",""6050"":""0"",""6051"":""0"",""6052"":""0"",""6053"":""0"",""6054"":""0"",""6055"":""0"",""6056"":""0"",""6057"":""0"",""6058"":""0"",""6059"":""0"",""6060"":""0"",""6061"":""0"",""6062"":""0"",""6063"":""0"",""6064"":""0"",""6065"":""0"",""6066"":""0"",""6067"":""0"",""6068"":""0"",""6069"":""0"",""6070"":""0"",""6071"":""0"",""6072"":""0"",""6073"":""0"",""6074"":""0"",""6075"":""0"",""6076"":""0"",""6077"":""0"",""6078"":""0"",""6079"":""0"",""6080"":""0"",""6081"":""0"",""6082"":""0"",""6083"":""0"",""6084"":""0"",""6085"":""0"",""6086"":""0"",""6087"":""0"",""6100"":"" 0"",""6101"":""0"",""6102"":""+44202"",""6103"":""0"",""6104"":"" 0"",""6105"":"" 0"",""6106"":""0"",""6107"":"" 0"",""6108"":""0"",""6109"":"" 0"",""6110"":""+3037"",""6111"":""2"",""6112"":""+7.38"",""6113"":"" 0"",""6114"":""3"",""6115"":""0.00""}"
2026-05-21T11:42:29.538,0G,364690,,,,,,,44265.16,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""36"":""+44265.16"",""37"":""+3092.23"",""38"":""+7.51"",""39"":""4.75"",""20"":""114228"",""10"":""+44180"",""11"":""+3015"",""12"":""+7.32"",""13"":""1994"",""25"":""2"",""265"":""-42.79"",""266"":""-0.19""}"
2026-05-21T11:42:29.636,0D,364690,114229,HOLD,0,,0,spread_veto,44265.16,36,44260.0,44135.0,5000,4000,44265.0,44105.0,5000,5000,44270.0,44100.0,8997,5000,44275.0,44095.0,5000,5000,44280.0,44090.0,5000,5000,44285.0,44085.0,3000,5000,44295.0,43835.0,3000,5000,45895.0,43805.0,98,4,,43785.0,0,1,,43735.0,0,7,44197.5,44190.555555555555,125.0,28.282142655127554,16.853987299367887,-1.8342976733838776,-3.653909299039509,-1.9491928340292295,-5000.0,-0.1515289268721399,-0.1514380095160166,10000,0.0,1.1657023266161224,-4.349511481586361,"{""21"":""114229"",""41"":""+44260"",""61"":""5000"",""81"":""0"",""51"":""+44135"",""71"":""4000"",""91"":""0"",""42"":""+44265"",""62"":""5000"",""82"":""0"",""52"":""+44105"",""72"":""5000"",""92"":""0"",""43"":""+44270"",""63"":""8997"",""83"":""0"",""53"":""+44100"",""73"":""5000"",""93"":""0"",""44"":""+44275"",""64"":""5000"",""84"":""0"",""54"":""+44095"",""74"":""5000"",""94"":""0"",""45"":""+44280"",""65"":""5000"",""85"":""0"",""55"":""+44090"",""75"":""5000"",""95"":""0"",""46"":""+44285"",""66"":""3000"",""86"":""-5000"",""56"":""+44085"",""76"":""5000"",""96"":""0"",""47"":""+44295"",""67"":""3000"",""87"":""0"",""57"":""+43835"",""77"":""5000"",""97"":""0"",""48"":""+45895"",""68"":""98"",""88"":""0"",""58"":""+43805"",""78"":""4"",""98"":""0"",""49"":""-0"",""69"":""0"",""89"":""0"",""59"":""+43785"",""79"":""1"",""99"":""0"",""50"":""-0"",""70"":""0"",""90"":""0"",""60"":""+43735"",""80"":""7"",""100"":""0"",""121"":""35095"",""122"":""0"",""125"":""34012"",""126"":""0"",""23"":""+42570"",""24"":""30"",""128"":""-1083"",""129"":""96.91"",""138"":""+1083"",""139"":""103.18"",""200"":""+1405"",""201"":""+3.41"",""238"":""2"",""291"":"" 0"",""292"":""0"",""293"":""3"",""294"":"" 0"",""295"":""0.00"",""6044"":""0"",""6045"":""0"",""6046"":""0"",""6047"":""0"",""6048"":""0"",""6049"":""0"",""6050"":""0"",""6051"":""0"",""6052"":""0"",""6053"":""0"",""6054"":""0"",""6055"":""0"",""6056"":""0"",""6057"":""0"",""6058"":""0"",""6059"":""0"",""6060"":""0"",""6061"":""0"",""6062"":""0"",""6063"":""0"",""6064"":""0"",""6065"":""0"",""6066"":""0"",""6067"":""0"",""6068"":""0"",""6069"":""0"",""6070"":""0"",""6071"":""0"",""6072"":""0"",""6073"":""0"",""6074"":""0"",""6075"":""0"",""6076"":""0"",""6077"":""0"",""6078"":""0"",""6079"":""0"",""6080"":""0"",""6081"":""0"",""6082"":""0"",""6083"":""0"",""6084"":""0"",""6085"":""0"",""6086"":""0"",""6087"":""0"",""6100"":"" 0"",""6101"":""0"",""6102"":""+44197"",""6103"":""0"",""6104"":"" 0"",""6105"":"" 0"",""6106"":""0"",""6107"":"" 0"",""6108"":""0"",""6109"":"" 0"",""6110"":""+3032"",""6111"":""2"",""6112"":""+7.37"",""6113"":"" 0"",""6114"":""3"",""6115"":""0.00""}"
2026-05-21T11:42:29.919,0D,457990,114228,HOLD,0,,0,,44057.76,36,44085.0,44000.0,41,256,44090.0,43995.0,12,5001,44100.0,43990.0,5000,20,44110.0,43985.0,243,704,44115.0,43975.0,5000,1,44120.0,43950.0,2,1,44125.0,43930.0,2,73,44170.0,43925.0,47,20,44190.0,43920.0,3,50,44200.0,43900.0,11,2,44042.5,44073.265993265995,85.0,19.29954021683601,-3.5194692753315895,-9.182792770217542,-3.430681180806733,-1.8653376151171004,-243.0,-0.023523717328170376,0.021684414327202323,0,0.0,0.0,-4.135881175314419,"{""21"":""114228"",""41"":""+44085"",""61"":""41"",""81"":""0"",""51"":""+44000"",""71"":""256"",""91"":""+243"",""42"":""+44090"",""62"":""12"",""82"":""0"",""52"":""+43995"",""72"":""5001"",""92"":""0"",""43"":""+44100"",""63"":""5000"",""83"":""-243"",""53"":""+43990"",""73"":""20"",""93"":""0"",""44"":""+44110"",""64"":""243"",""84"":""0"",""54"":""+43985"",""74"":""704"",""94"":""0"",""45"":""+44115"",""65"":""5000"",""85"":""0"",""55"":""+43975"",""75"":""1"",""95"":""0"",""46"":""+44120"",""66"":""2"",""86"":""0"",""56"":""+43950"",""76"":""1"",""96"":""0"",""47"":""+44125"",""67"":""2"",""87"":""0"",""57"":""+43930"",""77"":""73"",""97"":""0"",""48"":""+44170"",""68"":""47"",""88"":""0"",""58"":""+43925"",""78"":""20"",""98"":""0"",""49"":""+44190"",""69"":""3"",""89"":""0"",""59"":""+43920"",""79"":""50"",""99"":""0"",""50"":""+44200"",""70"":""11"",""90"":""0"",""60"":""+43900"",""80"":""2"",""100"":""0"",""121"":""10361"",""122"":""-243"",""125"":""6128"",""126"":""+2"",""23"":""+43860"",""24"":""3328"",""128"":""-4233"",""129"":""59.14"",""138"":""+4233"",""139"":""169.08"",""200"":""+1940"",""201"":""+4.63"",""238"":""2"",""291"":"" 0"",""292"":""0"",""293"":""3"",""294"":"" 0"",""295"":""0.00"",""6044"":""0"",""6045"":""0"",""6046"":""0"",""6047"":""0"",""6048"":""0"",""6049"":""0"",""6050"":""0"",""6051"":""0"",""6052"":""0"",""6053"":""0"",""6054"":""0"",""6055"":""0"",""6056"":""0"",""6057"":""0"",""6058"":""0"",""6059"":""0"",""6060"":""0"",""6061"":""0"",""6062"":""0"",""6063"":""0"",""6064"":""0"",""6065"":""0"",""6066"":""0"",""6067"":""0"",""6068"":""0"",""6069"":""0"",""6070"":""0"",""6071"":""0"",""6072"":""0"",""6073"":""0"",""6074"":""0"",""6075"":""0"",""6076"":""0"",""6077"":""0"",""6078"":""0"",""6079"":""0"",""6080"":""0"",""6081"":""0"",""6082"":""0"",""6083"":""0"",""6084"":""0"",""6085"":""0"",""6086"":""0"",""6087"":""0"",""6100"":"" 0"",""6101"":""0"",""6102"":""+44042"",""6103"":""0"",""6104"":"" 0"",""6105"":"" 0"",""6106"":""0"",""6107"":"" 0"",""6108"":""0"",""6109"":"" 0"",""6110"":""+2122"",""6111"":""2"",""6112"":""+5.06"",""6113"":"" 0"",""6114"":""3"",""6115"":""0.00""}"
2026-05-21T11:42:30.133,0D,364690,114229,HOLD,0,,0,spread_veto,44265.16,36,44255.0,44135.0,5000,4000,44260.0,44100.0,5000,5000,44265.0,44095.0,5000,5000,44270.0,44090.0,8997,5000,44275.0,44085.0,5000,5000,44285.0,44080.0,3000,5000,44295.0,43835.0,3000,5000,45895.0,43805.0,98,4,,43785.0,0,1,,43735.0,0,7,44195.0,44188.333333333336,120.0,27.152392804615904,17.356012418495208,-0.7047411553457636,-3.653909299039509,-1.9491928340292295,-5000.0,-0.1724137931034483,-0.034482758620689655,15000,0.0,2.2952588446542364,-3.640309226950186,"{""21"":""114229"",""41"":""+44255"",""61"":""5000"",""81"":""0"",""51"":""+44135"",""71"":""4000"",""91"":""0"",""42"":""+44260"",""62"":""5000"",""82"":""0"",""52"":""+44100"",""72"":""5000"",""92"":""0"",""43"":""+44265"",""63"":""5000"",""83"":""0"",""53"":""+44095"",""73"":""5000"",""93"":""0"",""44"":""+44270"",""64"":""8997"",""84"":""0"",""54"":""+44090"",""74"":""5000"",""94"":""0"",""45"":""+44275"",""65"":""5000"",""85"":""0"",""55"":""+44085"",""75"":""5000"",""95"":""0"",""46"":""+44285"",""66"":""3000"",""86"":""0"",""56"":""+44080"",""76"":""5000"",""96"":""0"",""47"":""+44295"",""67"":""3000"",""87"":""0"",""57"":""+43835"",""77"":""5000"",""97"":""0"",""48"":""+45895"",""68"":""98"",""88"":""0"",""58"":""+43805"",""78"":""4"",""98"":""0"",""49"":""-0"",""69"":""0"",""89"":""0"",""59"":""+43785"",""79"":""1"",""99"":""0"",""50"":""-0"",""70"":""0"",""90"":""0"",""60"":""+43735"",""80"":""7"",""100"":""0"",""121"":""35095"",""122"":""0"",""125"":""34012"",""126"":""0"",""23"":""+42570"",""24"":""30"",""128"":""-1083"",""129"":""96.91"",""138"":""+1083"",""139"":""103.18"",""200"":""+1405"",""201"":""+3.41"",""238"":""2"",""291"":"" 0"",""292"":""0"",""293"":""3"",""294"":"" 0"",""295"":""0.00"",""6044"":""0"",""6045"":""0"",""6046"":""0"",""6047"":""0"",""6048"":""0"",""6049"":""0"",""6050"":""0"",""6051"":""0"",""6052"":""0"",""6053"":""0"",""6054"":""0"",""6055"":""0"",""6056"":""0"",""6057"":""0"",""6058"":""0"",""6059"":""0"",""6060"":""0"",""6061"":""0"",""6062"":""0"",""6063"":""0"",""6064"":""0"",""6065"":""0"",""6066"":""0"",""6067"":""0"",""6068"":""0"",""6069"":""0"",""6070"":""0"",""6071"":""0"",""6072"":""0"",""6073"":""0"",""6074"":""0"",""6075"":""0"",""6076"":""0"",""6077"":""0"",""6078"":""0"",""6079"":""0"",""6080"":""0"",""6081"":""0"",""6082"":""0"",""6083"":""0"",""6084"":""0"",""6085"":""0"",""6086"":""0"",""6087"":""0"",""6100"":"" 0"",""6101"":""0"",""6102"":""+44195"",""6103"":""0"",""6104"":"" 0"",""6105"":"" 0"",""6106"":""0"",""6107"":"" 0"",""6108"":""0"",""6109"":"" 0"",""6110"":""+3030"",""6111"":""2"",""6112"":""+7.36"",""6113"":"" 0"",""6114"":""3"",""6115"":""0.00""}"
