THEME_NAME,THEME_ID,n_stocks,n_up,agreement_rate,holding_rtn_mean,rebal_date,holding_date,ga_weight,agreement_bin,agreement_rate_pct,holding_rtn_pct
여행,147,9,8,0.8888888888888888,-0.012401032174640047,20240219,20240220,0.0236,70~100%,88.88888888888889,-1.2401032174640048
웹툰,488,13,9,0.6923076923076923,0.0513058604223278,20240219,20240220,0.0,50~70%,69.23076923076923,5.13058604223278
은행,165,10,9,0.9,-0.02732069089406497,20240219,20240220,0.0931,70~100%,90.0,-2.732069089406497
정유,185,3,3,1.0,-0.013399012573284685,20240219,20240220,0.0756,70~100%,100.0,-1.3399012573284685
제4이동통신,292,5,5,1.0,0.0072012131789093384,20240219,20240220,0.0001,70~100%,100.0,0.7201213178909338
지능형로봇/인공지능(AI),99,48,30,0.625,-0.006416186783414594,20240219,20240220,0.0,50~70%,62.5,-0.6416186783414595
카지노,47,6,5,0.8333333333333334,-0.012819505268588605,20240219,20240220,0.0538,70~100%,83.33333333333334,-1.2819505268588605
코로나19(카모스타트),453,4,2,0.5,0.013274108235838689,20240219,20240220,0.022,50~70%,50.0,1.3274108235838689
콜드체인(저온 유통),464,15,9,0.6,-0.005707250463166721,20240219,20240220,0.0,50~70%,60.0,-0.5707250463166721
2020 상반기 신규상장,432,14,10,0.7142857142857143,-0.020303816695000667,20240220,20240221,0.0,70~100%,71.42857142857143,-2.0303816695000667
2차전지(소재/부품),446,73,46,0.6301369863013698,0.0021709614901049288,20240220,20240221,0.0006,50~70%,63.013698630136986,0.21709614901049287
골판지 제조,170,11,8,0.7272727272727273,-0.008790091180187809,20240220,20240221,0.0011,70~100%,72.72727272727273,-0.8790091180187809
광고,59,23,12,0.5217391304347826,-0.010170864624648808,20240220,20240221,0.0003,50~70%,52.17391304347826,-1.0170864624648808
도시가스,176,9,2,0.2222222222222222,-0.014405572374866997,20240220,20240221,0.0009,0~30%,22.22222222222222,-1.4405572374866997
모바일솔루션(스마트폰),288,23,11,0.4782608695652174,-0.0035263712467340598,20240220,20240221,0.0,30~50%,47.82608695652174,-0.35263712467340597
백신여권,485,6,3,0.5,-0.03106919374654264,20240220,20240221,0.1926,50~70%,50.0,-3.106919374654264
백화점,318,7,2,0.2857142857142857,-0.0006369465662114461,20240220,20240221,0.318,0~30%,28.57142857142857,-0.06369465662114461
셰일가스(Shale Gas),323,11,2,0.18181818181818182,-0.0015934942693031388,20240220,20240221,0.1028,0~30%,18.181818181818183,-0.15934942693031387
수산,90,10,5,0.5,-0.009110729005408758,20240220,20240221,0.0001,50~70%,50.0,-0.9110729005408759
원격진료/비대면진료(U-Healthcare),149,20,6,0.3,-0.012565048238389425,20240220,20240221,0.0045,30~50%,30.0,-1.2565048238389425
웹툰,488,14,11,0.7857142857142857,-0.023329984474997734,20240220,20240221,0.0,70~100%,78.57142857142857,-2.332998447499773
은행,165,10,1,0.1,-0.0073688445971240805,20240220,20240221,0.0579,0~30%,10.0,-0.736884459712408
일자리(취업),324,9,7,0.7777777777777778,-0.027682347794186903,20240220,20240221,0.016,70~100%,77.77777777777779,-2.76823477941869
정유,185,3,1,0.3333333333333333,-0.019972794495190183,20240220,20240221,0.0698,30~50%,33.33333333333333,-1.9972794495190183
줄기세포,66,19,9,0.47368421052631576,7.660524796065645e-05,20240220,20240221,0.1542,30~50%,47.368421052631575,0.007660524796065644
초전도체,537,15,13,0.8666666666666667,-0.07901907486834013,20240220,20240221,0.0806,70~100%,86.66666666666667,-7.901907486834013
코로나19(카모스타트),453,4,4,1.0,-0.013696120403607487,20240220,20240221,0.0,70~100%,100.0,-1.3696120403607486
핵융합에너지,187,8,4,0.5,-0.037251949398593553,20240220,20240221,0.0004,50~70%,50.0,-3.7251949398593553
2020 상반기 신규상장,432,14,3,0.21428571428571427,0.02552260584107042,20240221,20240222,0.0,0~30%,21.428571428571427,2.552260584107042
2021 상반기 신규상장,473,42,21,0.5,0.01127351318297644,20240221,20240222,0.0003,50~70%,50.0,1.127351318297644
2차전지(LFP/리튬인산철),503,12,8,0.6666666666666666,0.004669902109056896,20240221,20240222,0.004,50~70%,66.66666666666666,0.46699021090568965
2차전지(장비),445,38,25,0.6578947368421053,-0.005195326482411322,20240221,20240222,0.0773,50~70%,65.78947368421053,-0.5195326482411322
K-뉴딜지수(2차전지),457,14,10,0.7142857142857143,-0.006633130163934321,20240221,20240222,0.1866,70~100%,71.42857142857143,-0.6633130163934321
K-뉴딜지수(바이오),458,12,8,0.6666666666666666,-0.0020671322305041797,20240221,20240222,0.0359,50~70%,66.66666666666666,-0.20671322305041798
LED장비,269,11,6,0.5454545454545454,0.025772461126359506,20240221,20240222,0.0001,50~70%,54.54545454545454,2.5772461126359505
SNS(소셜네트워크서비스),317,10,4,0.4,0.0027217361753892446,20240221,20240222,0.15,30~50%,40.0,0.27217361753892444
日 수출 규제(국산화 등),422,18,6,0.3333333333333333,-0.011536625125368096,20240221,20240222,0.0,30~50%,33.33333333333333,-1.1536625125368096
교육/온라인 교육,52,25,11,0.44,0.010810965325160292,20240221,20240222,0.0001,30~50%,44.0,1.081096532516029
국내 상장 중국기업,228,11,5,0.45454545454545453,-0.019345721548429697,20240221,20240222,0.0803,30~50%,45.45454545454545,-1.9345721548429697
리튬,523,27,13,0.48148148148148145,-0.01840805714799494,20240221,20240222,0.0002,30~50%,48.148148148148145,-1.840805714799494
백화점,318,7,5,0.7142857142857143,-0.010884978032722592,20240221,20240222,0.3629,70~100%,71.42857142857143,-1.0884978032722592
애플페이,521,8,2,0.25,0.03055526071751602,20240221,20240222,0.0414,0~30%,25.0,3.055526071751602
웹툰,488,14,0,0.0,-0.01652948650222689,20240221,20240222,0.0,0~30%,0.0,-1.652948650222689
줄기세포,66,19,8,0.42105263157894735,-0.015104993965467184,20240221,20240222,0.0004,30~50%,42.10526315789473,-1.5104993965467184
캐릭터상품,45,8,2,0.25,-0.010880434127130717,20240221,20240222,0.0001,0~30%,25.0,-1.0880434127130716
케이블TV SO/MSO,70,8,4,0.5,-0.008171986575901971,20240221,20240222,0.0603,50~70%,50.0,-0.817198657590197
태풍 및 장마,82,11,3,0.2727272727272727,-0.0035095927660070414,20240221,20240222,0.0,0~30%,27.27272727272727,-0.35095927660070414
터치패널(스마트폰/태블릿PC 등),209,9,3,0.3333333333333333,0.0404284246654211,20240221,20240222,0.0,30~50%,33.33333333333333,4.04284246654211
2차전지(LFP/리튬인산철),503,13,6,0.46153846153846156,-0.008169771650151904,20240222,20240223,0.1661,30~50%,46.15384615384615,-0.8169771650151904
3D 낸드(NAND),370,18,14,0.7777777777777778,-0.010306458744686517,20240222,20240223,0.0,70~100%,77.77777777777779,-1.0306458744686517
LCD장비,7,44,25,0.5681818181818182,-0.003734896527450649,20240222,20240223,0.0,50~70%,56.81818181818182,-0.3734896527450649
LED,33,40,22,0.55,-0.0023376857001248807,20240222,20240223,0.0,50~70%,55.00000000000001,-0.23376857001248807
PCB(FPCB 등),287,29,15,0.5172413793103449,-0.0059381325799447915,20240222,20240223,0.0,50~70%,51.724137931034484,-0.5938132579944791
로봇(산업용/협동로봇 등),505,43,29,0.6744186046511628,-0.010465997967419587,20240222,20240223,0.0,50~70%,67.44186046511628,-1.0465997967419587
셰일가스(Shale Gas),323,11,10,0.9090909090909091,0.0018573258725318351,20240222,20240223,0.4904,70~100%,90.9090909090909,0.1857325872531835
시스템반도체,307,50,40,0.8,0.0026046452232030594,20240222,20240223,0.0,70~100%,80.0,0.2604645223203059
애플페이,521,8,2,0.25,0.009920236997056367,20240222,20240223,0.3434,0~30%,25.0,0.9920236997056366
원자력발전소 해체,401,12,9,0.75,-0.0047938468442685995,20240222,20240223,0.0,70~100%,75.0,-0.47938468442685994
차량용블랙박스,282,10,5,0.5,0.018303191322294708,20240222,20240223,0.0,50~70%,50.0,1.8303191322294707
터치패널(스마트폰/태블릿PC 등),209,9,4,0.4444444444444444,0.008003748384232567,20240222,20240223,0.0,30~50%,44.44444444444444,0.8003748384232567
항공기부품,379,13,11,0.8461538461538461,-0.010351177341541059,20240222,20240223,0.0,70~100%,84.61538461538461,-1.0351177341541058
2020 상반기 신규상장,432,14,3,0.21428571428571427,-0.017226185487256025,20240223,20240226,0.0,0~30%,21.428571428571427,-1.7226185487256025
3D 낸드(NAND),370,18,3,0.16666666666666666,-0.004710636005705673,20240223,20240226,0.0,0~30%,16.666666666666664,-0.4710636005705673
CCTV＆DVR,28,10,3,0.3,-0.018399913834255342,20240223,20240226,0.5246,30~50%,30.0,-1.8399913834255341
K-뉴딜지수(바이오),458,12,8,0.6666666666666666,0.021734711451765466,20240223,20240226,0.0834,50~70%,66.66666666666666,2.1734711451765465
K-뉴딜지수(인터넷),459,14,5,0.35714285714285715,0.0014663869613222938,20240223,20240226,0.0,30~50%,35.714285714285715,0.14663869613222938
LED,33,40,12,0.3,-0.0017252330225313028,20240223,20240226,0.0,30~50%,30.0,-0.17252330225313028
LED장비,269,11,2,0.18181818181818182,0.007033614631255594,20240223,20240226,0.0001,0~30%,18.181818181818183,0.7033614631255595
UAM(도심항공모빌리티),462,24,8,0.3333333333333333,0.004129606022314954,20240223,20240226,0.0007,30~50%,33.33333333333333,0.4129606022314954
건설기계,378,16,5,0.3125,0.028284754865317216,20240223,20240226,0.0674,30~50%,31.25,2.8284754865317216
마리화나(대마),408,12,5,0.4166666666666667,-0.0006367890742646024,20240223,20240226,0.0002,30~50%,41.66666666666667,-0.06367890742646024
메타버스(Metaverse),480,57,16,0.2807017543859649,-0.00041522909259817027,20240223,20240226,0.0001,0~30%,28.07017543859649,-0.041522909259817026
모더나(MODERNA),467,7,5,0.7142857142857143,-0.007157425094782566,20240223,20240226,0.0001,70~100%,71.42857142857143,-0.7157425094782566
시스템반도체,307,50,13,0.26,-0.005602534532382297,20240223,20240226,0.0,0~30%,26.0,-0.5602534532382297
애플페이,521,8,5,0.625,-0.01101934503338986,20240223,20240226,0.0,50~70%,62.5,-1.101934503338986
영화,48,13,5,0.38461538461538464,0.013811099319335841,20240223,20240226,0.0575,30~50%,38.46153846153847,1.381109931933584
일자리(취업),324,9,1,0.1111111111111111,-0.00015658348495496533,20240223,20240226,0.0001,0~30%,11.11111111111111,-0.01565834849549653
차량용블랙박스,282,10,4,0.4,-0.02638408515050398,20240223,20240226,0.2656,30~50%,40.0,-2.638408515050398
통신장비,92,41,12,0.2926829268292683,0.0006868857158706571,20240223,20240226,0.0,0~30%,29.268292682926827,0.0686885715870657
화폐/금융자동화기기(디지털화폐 등),8,10,1,0.1,-0.0038152938023810366,20240223,20240226,0.0001,0~30%,10.0,-0.3815293802381037
2024 상반기 신규상장,549,17,7,0.4117647058823529,-0.08013525597997787,20240226,20240227,0.0078,30~50%,41.17647058823529,-8.013525597997786
DMZ 평화공원,398,19,13,0.6842105263157895,-0.016543875524235283,20240226,20240227,0.3437,50~70%,68.42105263157895,-1.6543875524235283
K-뉴딜지수(바이오),458,12,8,0.6666666666666666,0.012261408002269722,20240226,20240227,0.0695,50~70%,66.66666666666666,1.2261408002269722
UAM(도심항공모빌리티),462,24,12,0.5,-0.00831852377223632,20240226,20240227,0.0003,50~70%,50.0,-0.8318523772236319
건설기계,378,16,11,0.6875,-0.02956327146560491,20240226,20240227,0.4207,50~70%,68.75,-2.9563271465604912
리튬,523,27,11,0.4074074074074074,-0.017103610350459455,20240226,20240227,0.0,30~50%,40.74074074074074,-1.7103610350459455
맥신(MXene),539,13,4,0.3076923076923077,-0.011619825723537121,20240226,20240227,0.0,30~50%,30.76923076923077,-1.161982572353712
선박평형수 처리장치,363,6,2,0.3333333333333333,0.00020112368913699497,20240226,20240227,0.0,30~50%,33.33333333333333,0.020112368913699497
시멘트/레미콘,44,17,4,0.23529411764705882,-0.013615793943754588,20240226,20240227,0.1571,0~30%,23.52941176470588,-1.3615793943754588
유전자 치료제/분석,376,36,18,0.5,-0.015434048218916058,20240226,20240227,0.0,50~70%,50.0,-1.5434048218916057
음원/음반,98,14,9,0.6428571428571429,-0.02685554884727846,20240226,20240227,0.0,50~70%,64.28571428571429,-2.685554884727846
제4이동통신,292,5,3,0.6,-0.02148723732211235,20240226,20240227,0.0,50~70%,60.0,-2.148723732211235
치매,377,50,24,0.48,-0.011894617210953886,20240226,20240227,0.0,30~50%,48.0,-1.1894617210953886
치아 치료(임플란트 등),174,11,6,0.5454545454545454,-0.02189302991156379,20240226,20240227,0.0002,50~70%,54.54545454545454,-2.1893029911563793
코로나19(스푸트니크V),477,7,4,0.5714285714285714,-0.017683507164348317,20240226,20240227,0.0002,50~70%,57.14285714285714,-1.7683507164348318
코로나19(혈장치료/혈장치료제),437,6,4,0.6666666666666666,-0.003922330477707385,20240226,20240227,0.0001,50~70%,66.66666666666666,-0.3922330477707385
풍력에너지,188,36,15,0.4166666666666667,-0.002233897122476939,20240226,20240227,0.0001,30~50%,41.66666666666667,-0.2233897122476939
2차전지(LFP/리튬인산철),503,13,1,0.07692307692307693,-0.005032197598488301,20240227,20240228,0.0001,0~30%,7.6923076923076925,-0.50321975984883
2차전지(전고체),472,20,2,0.1,-0.01816151986687462,20240227,20240228,0.0001,0~30%,10.0,-1.8161519866874622
HBM(고대역폭메모리),536,21,12,0.5714285714285714,0.019210153065857747,20240227,20240228,0.0002,50~70%,57.14285714285714,1.9210153065857747
K-뉴딜지수(바이오),458,12,6,0.5,0.0004710705624486426,20240227,20240228,0.2789,50~70%,50.0,0.04710705624486426
LED장비,269,11,2,0.18181818181818182,0.025647397639843653,20240227,20240228,0.0,0~30%,18.181818181818183,2.5647397639843654
NFT(대체불가토큰),492,24,13,0.5416666666666666,0.005749797100704848,20240227,20240228,0.0001,50~70%,54.166666666666664,0.5749797100704848
STO(토큰증권 발행),531,21,13,0.6190476190476191,0.0012630224296814067,20240227,20240228,0.2809,50~70%,61.904761904761905,0.12630224296814066
두나무(Dunamu),482,11,4,0.36363636363636365,0.004013120555239522,20240227,20240228,0.0003,30~50%,36.36363636363637,0.4013120555239522
렌터카,525,5,1,0.2,0.00753068264514678,20240227,20240228,0.0081,0~30%,20.0,0.753068264514678
마리화나(대마),408,12,4,0.3333333333333333,0.009622515692243724,20240227,20240228,0.0008,30~50%,33.33333333333333,0.9622515692243724
아스콘(아스팔트 콘크리트),402,9,3,0.3333333333333333,0.002375219624131749,20240227,20240228,0.0003,30~50%,33.33333333333333,0.2375219624131749
우크라이나 재건,517,30,5,0.16666666666666666,0.007423382298808497,20240227,20240228,0.0,0~30%,16.666666666666664,0.7423382298808497
조선,30,6,4,0.6666666666666666,0.02141522056218002,20240227,20240228,0.4292,50~70%,66.66666666666666,2.141522056218002
코로나19(치료제/백신 개발 등),448,33,8,0.24242424242424243,0.0017488280568949907,20240227,20240228,0.0002,0~30%,24.242424242424242,0.17488280568949907
코로나19(혈장치료/혈장치료제),437,6,2,0.3333333333333333,-0.054948249602423706,20240227,20240228,0.0004,30~50%,33.33333333333333,-5.49482496024237
태양광에너지,191,46,11,0.2391304347826087,0.0034615465134298436,20240227,20240228,0.0001,0~30%,23.91304347826087,0.34615465134298434
항공기부품,379,13,4,0.3076923076923077,0.010187139580351983,20240227,20240228,0.0,30~50%,30.76923076923077,1.0187139580351983
화폐/금융자동화기기(디지털화폐 등),8,10,4,0.4,0.003370975463462622,20240227,20240228,0.0002,30~50%,40.0,0.3370975463462622
3D 낸드(NAND),370,18,15,0.8333333333333334,0.008399256342660267,20240228,20240229,0.0001,70~100%,83.33333333333334,0.8399256342660267
3D 프린터,326,10,5,0.5,-0.03146918180848007,20240228,20240229,0.0005,50~70%,50.0,-3.146918180848007
CCTV＆DVR,28,10,4,0.4,-0.023478830795372253,20240228,20240229,0.011,30~50%,40.0,-2.347883079537225
HBM(고대역폭메모리),536,21,17,0.8095238095238095,-0.033508326878547844,20240228,20240229,0.0797,70~100%,80.95238095238095,-3.3508326878547843
K-뉴딜지수(바이오),458,12,5,0.4166666666666667,-0.018230653695831028,20240228,20240229,0.0002,30~50%,41.66666666666667,-1.8230653695831027
LED장비,269,11,7,0.6363636363636364,-0.014821564529133776,20240228,20240229,0.0004,50~70%,63.63636363636363,-1.4821564529133775
SNS(소셜네트워크서비스),317,10,6,0.6,-0.030163229207317323,20240228,20240229,0.0107,50~70%,60.0,-3.0163229207317324
STO(토큰증권 발행),531,21,14,0.6666666666666666,0.001577427410063921,20240228,20240229,0.1343,50~70%,66.66666666666666,0.1577427410063921
가상화폐(비트코인 등),331,21,11,0.5238095238095238,0.009278163888759112,20240228,20240229,0.0008,50~70%,52.38095238095239,0.9278163888759112
건설 대표주,154,6,6,1.0,-0.013338409508179697,20240228,20240229,0.3992,70~100%,100.0,-1.3338409508179696
마리화나(대마),408,12,5,0.4166666666666667,-0.011985231728101259,20240228,20240229,0.0,30~50%,41.66666666666667,-1.198523172810126
애플페이,521,8,6,0.75,-0.010201236574340591,20240228,20240229,0.0,70~100%,75.0,-1.020123657434059
온디바이스 AI,545,18,12,0.6666666666666666,-0.0032290815392170577,20240228,20240229,0.0028,50~70%,66.66666666666666,-0.32290815392170574
웹툰,488,14,6,0.42857142857142855,-0.020430910848584085,20240228,20240229,0.0001,30~50%,42.857142857142854,-2.0430910848584083
조선,30,6,5,0.8333333333333334,-0.014494526648287894,20240228,20240229,0.3593,70~100%,83.33333333333334,-1.4494526648287895
조선기자재,94,28,24,0.8571428571428571,0.011406576117931675,20240228,20240229,0.0007,70~100%,85.71428571428571,1.1406576117931675
창투사,119,21,12,0.5714285714285714,0.04339502082497269,20240228,20240229,0.0001,50~70%,57.14285714285714,4.339502082497269
치아 치료(임플란트 등),174,11,5,0.45454545454545453,-0.0003241013538083572,20240228,20240229,0.0,30~50%,45.45454545454545,-0.032410135380835724
캐릭터상품,45,8,6,0.75,0.010286449786310103,20240228,20240229,0.0,70~100%,75.0,1.0286449786310103
키오스크(KIOSK),385,9,4,0.4444444444444444,-0.0014807083499566288,20240228,20240229,0.0,30~50%,44.44444444444444,-0.1480708349956629
터치패널(스마트폰/태블릿PC 등),209,9,2,0.2222222222222222,-0.0200195581743609,20240228,20240229,0.0,0~30%,22.22222222222222,-2.00195581743609
페라이트,534,14,10,0.7142857142857143,-0.0011525392822622613,20240228,20240229,0.0,70~100%,71.42857142857143,-0.11525392822622613
항공기부품,379,13,10,0.7692307692307693,-0.014138223427035123,20240228,20240229,0.0002,70~100%,76.92307692307693,-1.4138223427035124
