Metric,Universe,Benchmark,Month,Indicator_Month,Port_Return(%),BM_Return(%),Excess_Return(%),Cum_Port(%),Cum_BM(%),Cum_Excess(%),n_countries
PER,DM,MSCI World ex USA,2023-11,2023-07,9.1759,9.2007,-0.0248,22.785,18.3042,11.6545,22
PER,DM,MSCI World ex USA,2023-12,2023-08,4.5309,5.3727,-0.8418,28.3482,24.6603,10.7145,22
PER,DM,MSCI World ex USA,2024-01,2023-09,-1.097,0.3757,-1.4727,26.9402,25.1286,9.0841,22
PER,DM,MSCI World ex USA,2024-02,2023-10,0.0696,1.5571,-1.4875,27.0286,27.077,7.4614,22
PER,DM,MSCI World ex USA,2024-03,2023-11,3.5673,2.7861,0.7811,31.56,30.6176,8.3009,22
PER,DM,MSCI World ex USA,2024-04,2023-12,-1.186,-2.906,1.7201,29.9998,26.8218,10.1637,22
PER,DM,MSCI World ex USA,2024-05,2024-01,4.5665,3.2895,1.277,35.9363,30.9936,11.5705,22
PER,DM,MSCI World ex USA,2024-06,2024-02,-3.4408,-1.7969,-1.6438,31.259,28.6398,9.7364,22
PER,DM,MSCI World ex USA,2024-07,2024-03,3.2877,3.0752,0.2126,35.5745,32.5956,9.9697,22
PER,DM,MSCI World ex USA,2024-08,2024-04,3.9626,3.1155,0.8472,40.9468,36.7266,10.9014,22
PER,DM,MSCI World ex USA,2024-09,2024-05,2.213,0.8108,1.4022,44.066,37.8352,12.4564,22
PER,DM,MSCI World ex USA,2024-10,2024-06,-4.708,-5.1695,0.4615,37.2833,30.7098,12.9754,22
PER,DM,MSCI World ex USA,2024-11,2024-07,-1.3052,0.0722,-1.3774,35.4915,30.8041,11.4193,22
PER,DM,MSCI World ex USA,2024-12,2024-08,-1.1644,-2.7585,1.5941,33.9138,27.1959,13.1955,22
PER,DM,MSCI World ex USA,2025-01,2024-09,5.2753,4.9165,0.3588,40.9782,33.4495,13.6016,22
PER,DM,MSCI World ex USA,2025-02,2024-10,4.1789,1.6232,2.5556,46.8695,35.6156,16.5048,22
PER,DM,MSCI World ex USA,2025-03,2024-11,-0.4455,-1.0472,0.6017,46.2152,34.1955,17.2058,22
PER,DM,MSCI World ex USA,2025-04,2024-12,3.5979,4.1741,-0.5763,51.4758,39.797,16.5304,22
PER,DM,MSCI World ex USA,2025-05,2025-01,5.4051,4.1542,1.2509,59.6632,45.6044,17.9881,22
PER,DM,MSCI World ex USA,2025-06,2025-02,3.1412,2.2234,0.9178,64.6786,48.8418,19.071,22
PER,DM,MSCI World ex USA,2025-07,2025-03,-1.5129,-1.2702,-0.2427,62.1872,46.9512,18.7821,22
PER,DM,MSCI World ex USA,2025-08,2025-04,3.9161,4.207,-0.291,68.5385,53.1335,18.4365,22
PER,DM,MSCI World ex USA,2025-09,2025-05,2.2391,1.8597,0.3793,72.3123,55.9813,18.8858,22
PER,DM,MSCI World ex USA,2025-10,2025-06,0.9226,0.9952,-0.0726,73.902,57.5337,18.7994,22
PER,DM,MSCI World ex USA,2025-11,2025-07,1.5026,0.8907,0.6119,76.5151,58.9369,19.5263,22
PER,DM,MSCI World ex USA,2025-12,2025-08,3.9012,2.9104,0.9908,83.4014,63.5626,20.7107,22
PER,DM,MSCI World ex USA,2026-01,2025-09,5.7566,4.6772,1.0794,93.9591,71.2127,22.0136,22
PER,DM,MSCI World ex USA,2026-02,2025-10,1.527,4.6839,-3.1568,96.9209,79.2321,18.1619,22
PER,DM,MSCI World ex USA,2026-03,2025-11,-5.1705,-7.0052,1.8347,86.7391,66.6765,20.3298,22
PER,EM,MSCI EM,2006-06,2006-02,-1.005,-0.4602,-0.5448,-1.005,-0.4602,-0.5448,23
PER,EM,MSCI EM,2006-07,2006-03,4.2918,1.1099,3.1819,3.2436,0.6446,2.6198,23
PER,EM,MSCI EM,2006-08,2006-04,1.2959,2.2872,-0.9913,4.5815,2.9465,1.6025,23
PER,EM,MSCI EM,2006-09,2006-05,1.1779,0.6516,0.5263,5.8134,3.6172,2.1372,23
PER,EM,MSCI EM,2006-10,2006-06,6.5194,4.6619,1.8575,12.7118,8.4478,4.0344,23
PER,EM,MSCI EM,2006-11,2006-07,2.4394,7.323,-4.8837,15.4612,16.3895,-1.0463,23
PER,EM,MSCI EM,2006-12,2006-08,3.4022,4.4125,-1.0103,19.3894,21.5251,-2.046,23
PER,EM,MSCI EM,2007-01,2006-09,0.5877,-1.224,1.8117,20.091,20.0376,-0.2714,23
PER,EM,MSCI EM,2007-02,2006-10,1.5728,-0.6584,2.2311,21.9798,19.2474,1.9537,23
PER,EM,MSCI EM,2007-03,2006-11,3.515,3.7252,-0.2102,26.2674,23.6896,1.7394,23
PER,EM,MSCI EM,2007-04,2006-12,6.2739,4.5164,1.7575,34.1893,29.2759,3.5274,23
PER,EM,MSCI EM,2007-05,2007-01,7.4734,4.5099,2.9635,44.2178,35.1062,6.5954,23
PER,EM,MSCI EM,2007-06,2007-02,4.02,4.4255,-0.4055,50.0153,41.0852,6.1632,23
PER,EM,MSCI EM,2007-07,2007-03,6.254,5.0088,1.2453,59.3973,48.1519,7.4852,23
PER,EM,MSCI EM,2007-08,2007-04,-4.8924,-2.3178,-2.5746,51.599,44.7179,4.7179,23
PER,EM,MSCI EM,2007-09,2007-05,9.1029,10.8494,-1.7466,65.3988,60.419,2.889,23
PER,EM,MSCI EM,2007-10,2007-06,10.4521,11.0155,-0.5634,82.6864,78.09,2.3093,23
PER,EM,MSCI EM,2007-11,2007-07,-5.6357,-7.1463,1.5107,72.3908,65.3631,3.8548,23
PER,EM,MSCI EM,2007-12,2007-08,2.1931,0.2861,1.907,76.1715,65.8362,5.8353,23
PER,EM,MSCI EM,2008-01,2007-09,-8.6485,-12.5943,3.9458,60.9352,44.9502,10.0113,23
PER,EM,MSCI EM,2008-02,2007-10,4.6861,7.2506,-2.5645,68.4767,55.46,7.1901,23
PER,EM,MSCI EM,2008-03,2007-11,-5.4877,-5.4019,-0.0857,59.2313,47.0621,7.0981,23
PER,EM,MSCI EM,2008-04,2007-12,5.6431,7.8715,-2.2284,68.2168,58.6381,4.7116,23
PER,EM,MSCI EM,2008-05,2008-01,-0.3062,1.5532,-1.8595,67.7017,61.1021,2.7645,23
PER,EM,MSCI EM,2008-06,2008-02,-9.5082,-10.1458,0.6376,51.7563,44.757,3.4197,23
PER,EM,MSCI EM,2008-07,2008-03,5.8376,-4.1635,10.0011,60.6152,38.73,13.7628,23
PER,EM,MSCI EM,2008-08,2008-04,-8.211,-8.2164,0.0054,47.4271,27.3314,13.769,23
PER,EM,MSCI EM,2008-09,2008-05,-14.3295,-17.7076,3.3781,26.3015,4.7841,17.6122,23
PER,EM,MSCI EM,2008-10,2008-06,-31.8394,-27.4998,-4.3396,-13.9122,-24.0313,12.5083,23
PER,EM,MSCI EM,2008-11,2008-07,-8.6553,-7.6332,-1.0221,-21.3633,-29.8302,11.3584,23
PER,EM,MSCI EM,2008-12,2008-08,6.1183,7.6038,-1.4855,-16.5521,-24.4946,9.7041,23
PER,EM,MSCI EM,2009-01,2008-09,-12.9153,-6.615,-6.3002,-27.3296,-29.4893,2.7925,23
PER,EM,MSCI EM,2009-02,2008-10,-10.1338,-5.7085,-4.4253,-34.6939,-33.5144,-1.7564,23
PER,EM,MSCI EM,2009-03,2008-11,12.3943,14.1523,-1.758,-26.5997,-24.1052,-3.4835,23
PER,EM,MSCI EM,2009-04,2008-12,19.8371,16.2753,3.5618,-12.0392,-11.7531,-0.0459,23
PER,EM,MSCI EM,2009-05,2009-01,16.6452,16.657,-0.0117,2.602,2.9462,-0.0576,23
PER,EM,MSCI EM,2009-06,2009-02,1.647,-1.5297,3.1767,4.2919,1.3715,3.1172,23
PER,EM,MSCI EM,2009-07,2009-03,12.8136,10.8669,1.9468,17.6555,12.3874,5.1247,23
PER,EM,MSCI EM,2009-08,2009-04,6.8634,-0.5408,7.4042,25.7307,11.7796,12.9083,23
PER,EM,MSCI EM,2009-09,2009-05,7.0439,8.885,-1.8411,34.5869,21.7112,10.8296,23
PER,EM,MSCI EM,2009-10,2009-06,-0.4864,0.0233,-0.5097,33.9324,21.7396,10.2647,23
PER,EM,MSCI EM,2009-11,2009-07,-2.6048,4.2514,-6.8563,30.4437,26.9153,2.7046,23
PER,EM,MSCI EM,2009-12,2009-08,1.1952,3.8129,-2.6176,32.0028,31.7544,0.0162,23
PER,EM,MSCI EM,2010-01,2009-09,-3.3306,-5.6474,2.3169,27.6063,24.3136,2.3335,23
PER,EM,MSCI EM,2010-02,2009-10,0.1291,0.2506,-0.1215,27.7711,24.6252,2.2091,23
PER,EM,MSCI EM,2010-03,2009-11,8.5705,7.9498,0.6207,38.7217,34.5326,2.8435,23
PER,EM,MSCI EM,2010-04,2009-12,0.9886,0.96,0.0286,40.0931,35.8241,2.8729,23
PER,EM,MSCI EM,2010-05,2010-01,-10.5608,-10.0964,-0.4644,25.2981,22.1108,2.3951,23
PER,EM,MSCI EM,2010-06,2010-02,-1.2784,0.1024,-1.3807,23.6963,22.2358,0.9813,23
PER,EM,MSCI EM,2010-07,2010-03,10.1336,7.9984,2.1351,36.2312,32.0127,3.1374,23
PER,EM,MSCI EM,2010-08,2010-04,-1.3099,-2.1549,0.845,34.4467,29.168,4.0089,23
PER,EM,MSCI EM,2010-09,2010-05,9.0792,10.874,-1.7948,46.6534,43.2138,2.1422,23
PER,EM,MSCI EM,2010-10,2010-06,4.2127,2.8102,1.4025,52.8315,47.2384,3.5747,23
PER,EM,MSCI EM,2010-11,2010-07,-7.2829,-2.7041,-4.5788,41.7009,43.2569,-1.1678,23
PER,EM,MSCI EM,2010-12,2010-08,4.6837,7.0206,-2.3369,48.3378,53.3145,-3.4774,23
PER,EM,MSCI EM,2011-01,2010-09,1.1515,-2.8058,3.9573,50.0459,49.0128,0.3423,23
PER,EM,MSCI EM,2011-02,2010-10,-1.9326,-1.0108,-0.9218,47.1461,47.5065,-0.5826,23
PER,EM,MSCI EM,2011-03,2010-11,4.9621,5.6964,-0.7343,54.4476,55.9091,-1.3127,23
PER,EM,MSCI EM,2011-04,2010-12,4.5664,2.8319,1.7345,61.5003,60.3242,0.3991,23
PER,EM,MSCI EM,2011-05,2011-01,-5.2716,-2.9946,-2.2771,52.9866,55.5232,-1.8871,23
PER,EM,MSCI EM,2011-06,2011-02,-2.9254,-1.8625,-1.0628,48.5112,52.6266,-2.9299,23
PER,EM,MSCI EM,2011-07,2011-03,-1.4409,-0.7405,-0.7004,46.3713,51.4964,-3.6098,23
PER,EM,MSCI EM,2011-08,2011-04,-4.4788,-9.1921,4.7133,39.8156,37.5707,0.9334,23
PER,EM,MSCI EM,2011-09,2011-05,-6.7535,-14.7815,8.028,30.3732,17.2356,9.0364,23
PER,EM,MSCI EM,2011-10,2011-06,3.0223,13.0763,-10.054,34.3135,32.5657,-1.9261,23
PER,EM,MSCI EM,2011-11,2011-07,-4.593,-6.7537,2.1607,28.1444,23.6126,0.193,23
PER,EM,MSCI EM,2011-12,2011-08,-3.5796,-1.286,-2.2937,23.5573,22.0229,-2.1051,23
PER,EM,MSCI EM,2012-01,2011-09,6.965,11.2406,-4.2756,32.1631,35.7391,-6.2907,23
PER,EM,MSCI EM,2012-02,2011-10,11.797,5.8906,5.9063,47.7544,43.735,-0.7559,23
PER,EM,MSCI EM,2012-03,2011-11,-2.9905,-3.52,0.5295,43.3358,38.6756,-0.2305,23
PER,EM,MSCI EM,2012-04,2011-12,-1.6263,-1.4818,-0.1445,41.0048,36.6207,-0.3746,23
PER,EM,MSCI EM,2012-05,2012-01,-13.4048,-11.6684,-1.7364,22.1034,20.6792,-2.1045,23
PER,EM,MSCI EM,2012-06,2012-02,6.789,3.4269,3.3621,30.393,24.8148,1.1869,23
PER,EM,MSCI EM,2012-07,2012-03,0.2097,1.6145,-1.4048,30.6664,26.83,-0.2346,23
PER,EM,MSCI EM,2012-08,2012-04,2.7478,-0.5416,3.2895,34.2569,26.143,3.0471,23
PER,EM,MSCI EM,2012-09,2012-05,-0.3741,5.8404,-6.2145,33.7547,33.5103,-3.3567,23
PER,EM,MSCI EM,2012-10,2012-06,2.8887,-0.7311,3.6198,37.6184,32.5342,0.1415,23
PER,EM,MSCI EM,2012-11,2012-07,1.0476,1.1752,-0.1275,39.0601,34.0917,0.0138,23
PER,EM,MSCI EM,2012-12,2012-08,4.4233,4.7838,-0.3605,45.2112,40.5063,-0.3468,23
PER,EM,MSCI EM,2013-01,2012-09,3.8854,1.3091,2.5763,50.8532,42.3457,2.2206,23
PER,EM,MSCI EM,2013-02,2012-10,-0.8977,-1.3465,0.4488,49.499,40.429,2.6793,23
PER,EM,MSCI EM,2013-03,2012-11,-2.3228,-2.0861,-0.2366,46.0264,37.4995,2.4364,23
PER,EM,MSCI EM,2013-04,2012-12,1.01,0.6621,0.3479,47.5014,38.4099,2.7928,23
PER,EM,MSCI EM,2013-05,2013-01,-1.0359,-2.9413,1.9054,45.9734,34.3388,4.7514,23
PER,EM,MSCI EM,2013-06,2013-02,-7.3205,-6.7946,-0.5259,35.2874,25.2111,4.2005,23
PER,EM,MSCI EM,2013-07,2013-03,2.8377,0.7682,2.0694,39.1264,26.173,6.3568,23
PER,EM,MSCI EM,2013-08,2013-04,-1.4105,-1.9014,0.491,37.164,23.7739,6.879,23
PER,EM,MSCI EM,2013-09,2013-05,7.5661,6.2313,1.3348,47.542,31.4866,8.3057,23
PER,EM,MSCI EM,2013-10,2013-06,7.4191,4.7558,2.6633,58.4883,37.7398,11.1901,23
PER,EM,MSCI EM,2013-11,2013-07,-2.9269,-1.5599,-1.3669,53.8496,35.5912,9.6702,23
PER,EM,MSCI EM,2013-12,2013-08,-2.7066,-1.5311,-1.1755,49.6855,33.5151,8.3811,23
PER,EM,MSCI EM,2014-01,2013-09,-3.7403,-6.5988,2.8585,44.0867,24.7047,11.4792,23
PER,EM,MSCI EM,2014-02,2013-10,5.1977,3.192,2.0057,51.576,28.6853,13.7151,23
PER,EM,MSCI EM,2014-03,2013-11,3.9234,2.9213,1.0021,57.5229,32.4446,14.8547,23
PER,EM,MSCI EM,2014-04,2013-12,2.2632,0.0634,2.1998,61.088,32.5285,17.3813,23
PER,EM,MSCI EM,2014-05,2014-01,3.2999,3.2564,0.0435,66.4037,36.8441,17.4323,23
PER,EM,MSCI EM,2014-06,2014-02,-0.5705,2.2463,-2.8168,65.4543,39.918,14.1245,23
PER,EM,MSCI EM,2014-07,2014-03,1.4093,1.4272,-0.0179,67.7861,41.9149,14.1041,23
PER,EM,MSCI EM,2014-08,2014-04,2.0735,2.0741,-0.0006,71.2652,44.8584,14.1034,23
PER,EM,MSCI EM,2014-09,2014-05,-4.0908,-7.5886,3.4978,64.2591,33.8657,18.0945,23
PER,EM,MSCI EM,2014-10,2014-06,-12.3001,1.0689,-13.369,44.055,35.2966,2.3064,23
PER,EM,MSCI EM,2014-11,2014-07,2.0486,-1.1177,3.1663,47.0061,33.7844,5.5457,23
PER,EM,MSCI EM,2014-12,2014-08,-16.2768,-4.818,-11.4588,23.0782,27.3387,-6.5485,23
PER,EM,MSCI EM,2015-01,2014-09,-23.933,0.5539,-24.4869,-6.378,28.0441,-29.4319,23
PER,EM,MSCI EM,2015-02,2014-10,16.3424,2.9815,13.3609,8.922,31.8617,-20.0034,23
PER,EM,MSCI EM,2015-03,2014-11,-13.8959,-1.5858,-12.3101,-6.2136,29.7706,-29.851,23
PER,EM,MSCI EM,2015-04,2014-12,8.1634,7.5119,0.6515,1.4425,39.5189,-29.394,23
PER,EM,MSCI EM,2015-05,2015-01,-2.0366,-4.1577,2.1211,-0.6234,33.7182,-27.8964,23
PER,EM,MSCI EM,2015-06,2015-02,-3.1384,-3.1829,0.0445,-3.7422,29.4621,-27.8643,23
PER,EM,MSCI EM,2015-07,2015-03,-1.6878,-7.2592,5.5714,-5.3669,20.0641,-23.8453,23
PER,EM,MSCI EM,2015-08,2015-04,-26.7709,-9.1991,-17.5718,-30.701,9.0193,-37.2271,23
PER,EM,MSCI EM,2015-09,2015-05,-1.6147,-3.2589,1.6441,-31.82,5.4666,-36.195,23
PER,EM,MSCI EM,2015-10,2015-06,8.4502,7.0438,1.4064,-26.0587,12.8954,-35.2977,23
PER,EM,MSCI EM,2015-11,2015-07,-17.9445,-3.9562,-13.9883,-39.3271,8.429,-44.3484,23
PER,EM,MSCI EM,2015-12,2015-08,-1.8064,-2.4755,0.669,-40.4231,5.7449,-43.9761,24
PER,EM,MSCI EM,2016-01,2015-09,-14.1914,-6.5188,-7.6726,-48.8779,-1.1484,-48.2746,24
PER,EM,MSCI EM,2016-02,2015-10,-5.1205,-0.2753,-4.8452,-51.4956,-1.4206,-50.7808,24
PER,EM,MSCI EM,2016-03,2015-11,17.1518,13.0316,4.1203,-43.1762,11.4258,-48.7528,24
PER,EM,MSCI EM,2016-04,2015-12,2.3686,0.4047,1.9639,-41.8303,11.8768,-47.7464,24
PER,EM,MSCI EM,2016-05,2016-01,1.276,-3.8963,5.1723,-41.088,7.5178,-45.0437,24
PER,EM,MSCI EM,2016-06,2016-02,-11.0887,3.3004,-14.389,-47.6206,11.0663,-52.9513,24
PER,EM,MSCI EM,2016-07,2016-03,5.1497,4.7198,0.4299,-44.9232,16.3084,-52.7491,24
PER,EM,MSCI EM,2016-08,2016-04,0.7331,2.3134,-1.5803,-44.5194,18.9991,-53.4958,24
PER,EM,MSCI EM,2016-09,2016-05,-2.4135,1.0946,-3.5081,-45.8585,20.3016,-55.1272,24
PER,EM,MSCI EM,2016-10,2016-06,2.4193,0.1804,2.2389,-44.5486,20.5186,-54.1226,24
PER,EM,MSCI EM,2016-11,2016-07,0.3888,-4.6689,5.0577,-44.333,14.8917,-51.8022,24
PER,EM,MSCI EM,2016-12,2016-08,2.2173,-0.0646,2.2819,-43.0987,14.8176,-50.7024,24
PER,EM,MSCI EM,2017-01,2016-09,-4.3462,5.4453,-9.7914,-45.5718,21.0697,-55.5294,24
PER,EM,MSCI EM,2017-02,2016-10,2.7191,2.9853,-0.2663,-44.0918,24.684,-55.6478,24
PER,EM,MSCI EM,2017-03,2016-11,1.2581,2.3492,-1.0911,-43.3884,27.6131,-56.1317,24
PER,EM,MSCI EM,2017-04,2016-12,7.9989,2.0441,5.9548,-38.8601,30.2216,-53.5194,24
PER,EM,MSCI EM,2017-05,2017-01,9.2481,2.7984,6.4498,-33.2058,33.8657,-50.5215,24
PER,EM,MSCI EM,2017-06,2017-02,3.7841,0.5446,3.2396,-30.6783,34.5947,-48.9186,24
PER,EM,MSCI EM,2017-07,2017-03,2.2855,5.4841,-3.1986,-29.0939,41.976,-50.5525,24
PER,EM,MSCI EM,2017-08,2017-04,2.6466,2.0131,0.6335,-27.2173,44.8341,-50.2392,24
PER,EM,MSCI EM,2017-09,2017-05,-2.5102,-0.5494,-1.9608,-29.0443,44.0384,-51.2149,24
PER,EM,MSCI EM,2017-10,2017-06,1.1375,3.4535,-2.316,-28.2371,49.0127,-52.3448,24
PER,EM,MSCI EM,2017-11,2017-07,-2.4236,0.1532,-2.5768,-29.9764,49.241,-53.5728,24
PER,EM,MSCI EM,2017-12,2017-08,5.5635,3.3602,2.2032,-26.0807,54.2558,-52.5499,24
PER,EM,MSCI EM,2018-01,2017-09,6.3374,8.2984,-1.961,-21.3961,67.0566,-53.4804,24
PER,EM,MSCI EM,2018-02,2017-10,-4.5706,-4.7342,0.1636,-24.9888,59.1478,-53.4043,24
PER,EM,MSCI EM,2018-03,2017-11,-1.0728,-2.1693,1.0965,-25.7935,55.6954,-52.8934,24
PER,EM,MSCI EM,2018-04,2017-12,-0.8414,-0.4138,-0.4277,-26.4179,55.0512,-53.0948,24
PER,EM,MSCI EM,2018-05,2018-01,-7.4332,-3.7544,-3.6788,-31.8874,49.2299,-54.8204,24
PER,EM,MSCI EM,2018-06,2018-02,-2.3758,-4.5679,2.1921,-33.5056,42.4133,-53.83,24
PER,EM,MSCI EM,2018-07,2018-03,2.3607,1.6773,0.6835,-31.9358,44.8019,-53.5144,24
PER,EM,MSCI EM,2018-08,2018-04,-5.1684,-2.8963,-2.2721,-35.4536,40.608,-54.5706,24
PER,EM,MSCI EM,2018-09,2018-05,3.1858,-0.7625,3.9483,-33.3973,39.5359,-52.7769,24
PER,EM,MSCI EM,2018-10,2018-06,-4.8874,-8.7779,3.8905,-36.6525,27.2875,-50.9397,24
PER,EM,MSCI EM,2018-11,2018-07,3.8753,4.0583,-0.183,-34.1976,32.4532,-51.0295,24
PER,EM,MSCI EM,2018-12,2018-08,-1.8133,-2.9095,1.0962,-35.3908,28.5995,-50.4927,24
PER,EM,MSCI EM,2019-01,2018-09,9.3995,8.7132,0.6863,-29.3179,39.8046,-50.1529,24
PER,EM,MSCI EM,2019-02,2018-10,-0.4572,0.0975,-0.5548,-29.641,39.941,-50.4294,24
PER,EM,MSCI EM,2019-03,2018-11,-3.3179,0.6828,-4.0008,-31.9755,40.8966,-52.4127,24
PER,EM,MSCI EM,2019-04,2018-12,1.135,1.9948,-0.8599,-31.2034,43.7073,-52.8218,24
PER,EM,MSCI EM,2019-05,2019-01,-5.3343,-7.5273,2.193,-34.8733,32.89,-51.7872,24
PER,EM,MSCI EM,2019-06,2019-02,4.7179,5.6972,-0.9793,-31.8006,40.461,-52.2594,24
PER,EM,MSCI EM,2019-07,2019-03,1.8092,-1.6919,3.501,-30.5668,38.0846,-50.588,24
PER,EM,MSCI EM,2019-08,2019-04,-5.0199,-5.0795,0.0596,-34.0523,31.0706,-50.5585,24
PER,EM,MSCI EM,2019-09,2019-05,2.912,1.6927,1.2193,-32.1319,33.2892,-49.9557,24
PER,EM,MSCI EM,2019-10,2019-06,1.4283,4.0944,-2.6661,-31.1625,38.7466,-51.2899,24
PER,EM,MSCI EM,2019-11,2019-07,-0.185,-0.1858,0.0007,-31.2899,38.4889,-51.2896,24
PER,EM,MSCI EM,2019-12,2019-08,5.7568,7.1742,-1.4173,-27.3344,48.4243,-51.9799,24
PER,EM,MSCI EM,2020-01,2019-09,-3.3686,-4.6936,1.3249,-29.7822,41.4579,-51.3437,24
PER,EM,MSCI EM,2020-02,2019-10,-9.1931,-5.3492,-3.8439,-36.2374,33.8911,-53.214,24
PER,EM,MSCI EM,2020-03,2019-11,-23.903,-15.6078,-8.2952,-51.4786,12.9936,-57.095,24
PER,EM,MSCI EM,2020-04,2019-12,7.8352,8.9985,-1.1634,-47.6769,23.1614,-57.5942,24
PER,EM,MSCI EM,2020-05,2020-01,2.5009,0.5857,1.9152,-46.3683,23.8827,-56.782,24
PER,EM,MSCI EM,2020-06,2020-02,3.4448,6.9591,-3.5143,-44.5208,32.5039,-58.3008,24
PER,EM,MSCI EM,2020-07,2020-03,1.7352,8.4233,-6.6882,-43.5582,43.6651,-61.0897,24
PER,EM,MSCI EM,2020-08,2020-04,1.5846,2.0928,-0.5083,-42.6638,46.6718,-61.2875,24
PER,EM,MSCI EM,2020-09,2020-05,-4.5891,-1.7706,-2.8186,-45.2951,44.0749,-62.3787,24
PER,EM,MSCI EM,2020-10,2020-06,-2.9784,1.9836,-4.962,-46.9244,46.9327,-64.2454,24
PER,EM,MSCI EM,2020-11,2020-07,15.5612,9.2083,6.353,-38.6652,60.4627,-61.974,24
PER,EM,MSCI EM,2020-12,2020-08,8.3632,7.1528,1.2104,-33.5356,71.9402,-61.5137,24
PER,EM,MSCI EM,2021-01,2020-09,0.7552,2.9663,-2.2111,-33.0337,77.0404,-62.3646,24
PER,EM,MSCI EM,2021-02,2020-10,0.3021,0.729,-0.4269,-32.8314,78.3311,-62.5253,24
PER,EM,MSCI EM,2021-03,2020-11,-1.686,-1.7049,0.0189,-33.9639,75.2907,-62.5182,24
PER,EM,MSCI EM,2021-04,2020-12,1.8663,2.369,-0.5027,-32.7314,79.4434,-62.7067,24
PER,EM,MSCI EM,2021-05,2021-01,2.7951,0.9773,1.8178,-30.8512,81.1971,-62.0288,24
PER,EM,MSCI EM,2021-06,2021-02,-1.0596,1.0182,-2.0778,-31.584,83.042,-62.8177,24
PER,EM,MSCI EM,2021-07,2021-03,-1.0245,-7.0442,6.0197,-32.2849,70.1481,-60.5795,24
PER,EM,MSCI EM,2021-08,2021-04,5.3564,2.4155,2.9409,-28.6578,74.2581,-59.4202,24
PER,EM,MSCI EM,2021-09,2021-05,-3.4363,-4.2465,0.8102,-31.1094,66.8582,-59.0914,24
PER,EM,MSCI EM,2021-10,2021-06,-0.1318,0.9302,-1.062,-31.2001,68.4103,-59.5258,24
PER,EM,MSCI EM,2021-11,2021-07,-6.4547,-4.1381,-2.3167,-35.641,61.4414,-60.4635,24
PER,EM,MSCI EM,2021-12,2021-08,3.7584,1.6158,2.1426,-33.2221,64.05,-59.6164,24
PER,EM,MSCI EM,2022-01,2021-09,4.6298,-1.9299,6.5597,-30.1304,60.884,-56.9673,24
PER,EM,MSCI EM,2022-02,2021-10,-1.3179,-3.0558,1.7379,-31.0512,55.9676,-56.2194,24
PER,EM,MSCI EM,2022-03,2021-11,0.1637,-2.5205,2.6842,-30.9383,52.0365,-55.0443,24
PER,EM,MSCI EM,2022-04,2021-12,-4.7747,-5.7451,0.9705,-34.2358,43.3018,-54.608,24
PER,EM,MSCI EM,2022-05,2022-01,-1.4561,0.1371,-1.5932,-35.1934,43.4983,-55.3312,24
PER,EM,MSCI EM,2022-06,2022-02,-12.7455,-7.1449,-5.6006,-43.4533,33.2456,-57.8329,24
PER,EM,MSCI EM,2022-07,2022-03,2.2309,-0.6882,2.9191,-42.1919,32.3286,-56.6021,24
PER,EM,MSCI EM,2022-08,2022-04,-0.7446,0.0335,-0.7781,-42.6223,32.3729,-56.9398,24
PER,EM,MSCI EM,2022-09,2022-05,-9.2415,-11.9029,2.6614,-47.9249,16.6166,-55.7937,24
PER,EM,MSCI EM,2022-10,2022-06,10.6168,-3.1541,13.7709,-42.3961,12.9385,-49.7061,24
PER,EM,MSCI EM,2022-11,2022-07,9.8194,14.6343,-4.8148,-36.7397,29.4662,-52.1277,24
PER,EM,MSCI EM,2022-12,2022-08,3.0358,-1.6361,4.6719,-34.8193,27.348,-49.8911,24
PER,EM,MSCI EM,2023-01,2022-09,5.58,7.8546,-2.2746,-31.1822,37.3506,-51.0309,24
PER,EM,MSCI EM,2023-02,2022-10,-2.8283,-6.5431,3.7147,-33.1286,28.3637,-49.2118,24
PER,EM,MSCI EM,2023-03,2022-11,-1.777,2.726,-4.503,-34.3169,31.8629,-51.4988,24
PER,EM,MSCI EM,2023-04,2022-12,2.9418,-1.3368,4.2786,-32.3847,30.1001,-49.4237,24
PER,EM,MSCI EM,2023-05,2023-01,-2.7736,-1.8954,-0.8782,-34.26,27.6342,-49.8678,24
PER,EM,MSCI EM,2023-06,2023-02,5.8389,3.2287,2.6102,-30.4215,31.7551,-48.5592,24
PER,EM,MSCI EM,2023-07,2023-03,7.6607,5.8048,1.8559,-25.0913,39.4032,-47.6045,24
PER,EM,MSCI EM,2023-08,2023-04,-4.263,-6.3603,2.0973,-28.2847,30.5368,-46.5056,24
PER,EM,MSCI EM,2023-09,2023-05,-2.5787,-2.8094,0.2307,-30.134,26.8695,-46.3822,24
PER,EM,MSCI EM,2023-10,2023-06,-3.5059,-3.945,0.4391,-32.5834,21.8644,-46.1468,24
PER,EM,MSCI EM,2023-11,2023-07,9.2676,7.8566,1.411,-26.3355,31.4388,-45.3869,24
PER,EM,MSCI EM,2023-12,2023-08,4.1784,3.712,0.4664,-23.2575,36.3178,-45.1322,24
PER,EM,MSCI EM,2024-01,2023-09,0.0109,-4.683,4.694,-23.2492,29.934,-42.5567,24
PER,EM,MSCI EM,2024-02,2023-10,1.1803,4.6261,-3.4458,-22.3433,35.9448,-44.5361,24
PER,EM,MSCI EM,2024-03,2023-11,-0.4328,1.9054,-2.3383,-22.6794,38.5352,-45.833,24
