순위,날짜,종목코드,종목명,시장구분,업종명,등락률,KOSPI200_등락률,초과수익률
2119,2026-03-05,030960,양지사,KOSDAQ,출판·매체복제,4.15,9.63,-5.48
2120,2026-03-05,140070,서플러스글로벌,KOSDAQ,유통,4.15,9.63,-5.48
2121,2026-03-05,219550,디와이디,KOSDAQ,유통,4.14,9.63,-5.49
2122,2026-03-05,090355,노루페인트우,KOSPI,화학,4.14,9.63,-5.49
2123,2026-03-05,102260,동성케미컬,KOSPI,화학,4.14,9.63,-5.49
2124,2026-03-05,234300,에스트래픽,KOSDAQ,IT 서비스,4.14,9.63,-5.49
2125,2026-03-05,012700,리드코프,KOSDAQ,유통,4.13,9.63,-5.5
2126,2026-03-05,002170,삼양통상,KOSPI,섬유·의류,4.13,9.63,-5.5
2127,2026-03-05,024720,콜마홀딩스,KOSPI,기타금융,4.12,9.63,-5.51
2128,2026-03-05,192080,더블유게임즈,KOSPI,IT 서비스,4.12,9.63,-5.51
2129,2026-03-05,950190,고스트스튜디오,KOSDAQ,IT 서비스,4.1,9.63,-5.53
2130,2026-03-05,275630,에스에스알,KOSDAQ,IT 서비스,4.09,9.63,-5.54
2131,2026-03-05,036640,HRS,KOSDAQ,화학,4.09,9.63,-5.54
2132,2026-03-05,054670,대한뉴팜,KOSDAQ,제약,4.08,9.63,-5.55
2133,2026-03-05,016670,디모아,KOSDAQ,유통,4.08,9.63,-5.55
2134,2026-03-05,002460,HS화성,KOSPI,건설,4.07,9.63,-5.56
2135,2026-03-05,005820,원림,KOSPI,섬유·의류,4.07,9.63,-5.56
2136,2026-03-05,342870,오아,KOSDAQ,유통,4.06,9.63,-5.57
2137,2026-03-05,032560,황금에스티,KOSPI,금속,4.06,9.63,-5.57
2138,2026-03-05,137080,나래나노텍,KOSDAQ,기계·장비,4.05,9.63,-5.58
2139,2026-03-05,363280,티와이홀딩스,KOSPI,기타금융,4.05,9.63,-5.58
2140,2026-03-05,019770,서연탑메탈,KOSDAQ,기계·장비,4.05,9.63,-5.58
2141,2026-03-05,109740,디에스케이,KOSDAQ,기계·장비,4.05,9.63,-5.58
2142,2026-03-05,108675,LX하우시스우,KOSPI,화학,4.05,9.63,-5.58
2143,2026-03-05,023350,한국종합기술,KOSPI,일반서비스,4.03,9.63,-5.6
2144,2026-03-05,293940,신한알파리츠,KOSPI,부동산,4.03,9.63,-5.6
2145,2026-03-05,000970,한국주철관,KOSPI,금속,4.03,9.63,-5.6
2146,2026-03-05,285800,진영,KOSDAQ,화학,4.02,9.63,-5.61
2147,2026-03-05,002880,대유에이텍,KOSPI,운송장비·부품,4.02,9.63,-5.61
2148,2026-03-05,004270,남성,KOSPI,유통,4.02,9.63,-5.61
2149,2026-03-05,023150,MH에탄올,KOSPI,음식료·담배,4.01,9.63,-5.62
2150,2026-03-05,014100,메디앙스,KOSDAQ,유통,4.0,9.63,-5.63
2151,2026-03-05,191420,테고사이언스,KOSDAQ,제약,4.0,9.63,-5.63
2152,2026-03-05,108230,톱텍,KOSDAQ,기계·장비,4.0,9.63,-5.63
2153,2026-03-05,290520,신도기연,KOSDAQ,기계·장비,4.0,9.63,-5.63
2154,2026-03-05,039340,한국경제TV,KOSDAQ,오락·문화,4.0,9.63,-5.63
2155,2026-03-05,100700,세운메디칼,KOSDAQ,제약,3.99,9.63,-5.64
2156,2026-03-05,900340,윙입푸드,KOSDAQ,금융,3.99,9.63,-5.64
2157,2026-03-05,213500,한솔제지,KOSPI,종이·목재,3.99,9.63,-5.64
2158,2026-03-05,013890,지누스,KOSPI,기타제조,3.99,9.63,-5.64
2159,2026-03-05,192820,코스맥스,KOSPI,화학,3.98,9.63,-5.65
2160,2026-03-05,032850,비트컴퓨터,KOSDAQ,IT 서비스,3.98,9.63,-5.65
2161,2026-03-05,003570,SNT다이내믹스,KOSPI,운송장비·부품,3.96,9.63,-5.67
2162,2026-03-05,030720,동원수산,KOSPI,"농업, 임업 및 어업",3.96,9.63,-5.67
2163,2026-03-05,241710,코스메카코리아,KOSDAQ,화학,3.95,9.63,-5.68
2164,2026-03-05,013700,까뮤이앤씨,KOSPI,건설,3.95,9.63,-5.68
2165,2026-03-05,318020,포인트모바일,KOSDAQ,전기·전자,3.94,9.63,-5.69
2166,2026-03-05,041520,이엘씨,KOSDAQ,의료·정밀기기,3.93,9.63,-5.7
2167,2026-03-05,085810,알티캐스트,KOSDAQ,IT 서비스,3.93,9.63,-5.7
2168,2026-03-05,334890,이지스밸류플러스리츠,KOSPI,부동산,3.93,9.63,-5.7
2169,2026-03-05,045060,오공,KOSDAQ,화학,3.92,9.63,-5.71
2170,2026-03-05,006060,화승인더,KOSPI,유통,3.92,9.63,-5.71
2171,2026-03-05,473370,비엔케이제2호스팩,KOSDAQ,금융,3.92,9.63,-5.71
2172,2026-03-05,008290,원풍물산,KOSDAQ,섬유·의류,3.91,9.63,-5.72
2173,2026-03-05,084440,유비온,KOSDAQ,IT 서비스,3.9,9.63,-5.73
2174,2026-03-05,065530,와이어블,KOSDAQ,통신,3.89,9.63,-5.74
2175,2026-03-05,277880,티에스아이,KOSDAQ,기계·장비,3.88,9.63,-5.75
2176,2026-03-05,131760,파인텍,KOSDAQ,기계·장비,3.87,9.63,-5.76
2177,2026-03-05,900310,컬러레이,KOSDAQ,금융,3.86,9.63,-5.77
2178,2026-03-05,083660,CSA 코스믹,KOSDAQ,화학,3.85,9.63,-5.78
2179,2026-03-05,279600,미디어젠,KOSDAQ,IT 서비스,3.85,9.63,-5.78
2180,2026-03-05,009160,SIMPAC,KOSPI,금속,3.85,9.63,-5.78
2181,2026-03-05,009300,삼아제약,KOSDAQ,제약,3.85,9.63,-5.78
2182,2026-03-05,006880,신송홀딩스,KOSPI,유통,3.85,9.63,-5.78
2183,2026-03-05,089600,KT나스미디어,KOSDAQ,일반서비스,3.84,9.63,-5.79
2184,2026-03-05,029780,삼성카드,KOSPI,기타금융,3.84,9.63,-5.79
2185,2026-03-05,090430,아모레퍼시픽,KOSPI,화학,3.83,9.63,-5.8
2186,2026-03-05,376290,씨유테크,KOSDAQ,전기·전자,3.82,9.63,-5.81
2187,2026-03-05,33637L,솔루스첨단소재2우B,KOSPI,전기·전자,3.82,9.63,-5.81
2188,2026-03-05,332290,누보,KOSDAQ,화학,3.82,9.63,-5.81
2189,2026-03-05,072870,메가스터디,KOSDAQ,오락·문화,3.79,9.63,-5.84
2190,2026-03-05,016580,환인제약,KOSPI,제약,3.79,9.63,-5.84
2191,2026-03-05,039420,케이엘넷,KOSDAQ,통신,3.79,9.63,-5.84
2192,2026-03-05,210980,SK디앤디,KOSPI,부동산,3.78,9.63,-5.85
2193,2026-03-05,016090,대현,KOSPI,섬유·의류,3.78,9.63,-5.85
2194,2026-03-05,004250,NPC,KOSPI,화학,3.78,9.63,-5.85
2195,2026-03-05,000215,DL우,KOSPI,화학,3.77,9.63,-5.86
2196,2026-03-05,057050,현대홈쇼핑,KOSPI,유통,3.76,9.63,-5.87
2197,2026-03-05,253450,스튜디오드래곤,KOSDAQ,오락·문화,3.73,9.63,-5.9
2198,2026-03-05,036480,대성미생물,KOSDAQ,제약,3.73,9.63,-5.9
2199,2026-03-05,006040,동원산업,KOSPI,기타금융,3.72,9.63,-5.91
2200,2026-03-05,002780,진흥기업,KOSPI,건설,3.71,9.63,-5.92
2201,2026-03-05,053210,스카이라이프,KOSPI,오락·문화,3.7,9.63,-5.93
2202,2026-03-05,099390,브레인즈컴퍼니,KOSDAQ,IT 서비스,3.7,9.63,-5.93
2203,2026-03-05,014130,한익스프레스,KOSPI,운송·창고,3.69,9.63,-5.94
2204,2026-03-05,014915,성문전자우,KOSPI,전기·전자,3.69,9.63,-5.94
2205,2026-03-05,000040,KR모터스,KOSPI,운송장비·부품,3.69,9.63,-5.94
2206,2026-03-05,071840,롯데하이마트,KOSPI,유통,3.67,9.63,-5.96
2207,2026-03-05,092440,기신정기,KOSPI,기계·장비,3.66,9.63,-5.97
2208,2026-03-05,088790,진도,KOSPI,유통,3.66,9.63,-5.97
2209,2026-03-05,475660,에스켐,KOSDAQ,화학,3.66,9.63,-5.97
2210,2026-03-05,011200,HMM,KOSPI,운송·창고,3.66,9.63,-5.97
2211,2026-03-05,344820,KCC글라스,KOSPI,비금속,3.65,9.63,-5.98
2212,2026-03-05,007680,대원,KOSDAQ,건설,3.64,9.63,-5.99
2213,2026-03-05,244920,에이플러스에셋,KOSPI,기타금융,3.64,9.63,-5.99
2214,2026-03-05,004365,세방우,KOSPI,운송·창고,3.63,9.63,-6.0
2215,2026-03-05,014790,HL D&I,KOSPI,건설,3.63,9.63,-6.0
2216,2026-03-05,002240,고려제강,KOSPI,금속,3.63,9.63,-6.0
2217,2026-03-05,024740,한일단조,KOSDAQ,운송장비·부품,3.62,9.63,-6.01
2218,2026-03-05,044450,KSS해운,KOSPI,운송·창고,3.61,9.63,-6.02
2219,2026-03-05,048530,인트론바이오,KOSDAQ,제약,3.58,9.63,-6.05
2220,2026-03-05,021045,대호특수강우,KOSDAQ,금속,3.58,9.63,-6.05
2221,2026-03-05,154030,아시아종묘,KOSDAQ,"농업, 임업 및 어업",3.58,9.63,-6.05
2222,2026-03-05,127980,화인써키트,KOSDAQ,전기·전자,3.58,9.63,-6.05
2223,2026-03-05,210540,디와이파워,KOSPI,기계·장비,3.57,9.63,-6.06
2224,2026-03-05,097950,CJ제일제당,KOSPI,음식료·담배,3.57,9.63,-6.06
2225,2026-03-05,002350,넥센타이어,KOSPI,화학,3.57,9.63,-6.06
2226,2026-03-05,001790,대한제당,KOSPI,음식료·담배,3.57,9.63,-6.06
2227,2026-03-05,200130,콜마비앤에이치,KOSDAQ,제약,3.57,9.63,-6.06
2228,2026-03-05,005300,롯데칠성,KOSPI,음식료·담배,3.55,9.63,-6.08
2229,2026-03-05,010040,한국내화,KOSPI,비금속,3.55,9.63,-6.08
2230,2026-03-05,002920,유성기업,KOSPI,운송장비·부품,3.54,9.63,-6.09
2231,2026-03-05,014680,한솔케미칼,KOSPI,화학,3.53,9.63,-6.1
2232,2026-03-05,003030,세아제강지주,KOSPI,기타금융,3.53,9.63,-6.1
2233,2026-03-05,050860,아세아텍,KOSDAQ,기계·장비,3.53,9.63,-6.1
2234,2026-03-05,000480,CR홀딩스,KOSPI,비금속,3.52,9.63,-6.11
2235,2026-03-05,462520,조선내화,KOSPI,비금속,3.51,9.63,-6.12
2236,2026-03-05,067390,아스트,KOSDAQ,운송장비·부품,3.51,9.63,-6.12
2237,2026-03-05,215480,토박스코리아,KOSDAQ,유통,3.5,9.63,-6.13
2238,2026-03-05,192440,슈피겐코리아,KOSDAQ,기타제조,3.5,9.63,-6.13
2239,2026-03-05,000590,CS홀딩스,KOSPI,기타금융,3.49,9.63,-6.14
2240,2026-03-05,004545,깨끗한나라우,KOSPI,종이·목재,3.49,9.63,-6.14
2241,2026-03-05,222980,한국맥널티,KOSDAQ,음식료·담배,3.48,9.63,-6.15
2242,2026-03-05,010470,오리콤,KOSDAQ,일반서비스,3.47,9.63,-6.16
2243,2026-03-05,009140,경인전자,KOSPI,전기·전자,3.47,9.63,-6.16
2244,2026-03-05,090370,메타랩스,KOSPI,섬유·의류,3.46,9.63,-6.17
2245,2026-03-05,000815,삼성화재우,KOSPI,보험,3.45,9.63,-6.18
2246,2026-03-05,003800,에이스침대,KOSDAQ,기타제조,3.44,9.63,-6.19
2247,2026-03-05,057030,YBM넷,KOSDAQ,일반서비스,3.41,9.63,-6.22
2248,2026-03-05,150900,파수,KOSDAQ,IT 서비스,3.41,9.63,-6.22
2249,2026-03-05,078070,유비쿼스홀딩스,KOSDAQ,금융,3.39,9.63,-6.24
2250,2026-03-05,047080,한빛소프트,KOSDAQ,IT 서비스,3.36,9.63,-6.27
2251,2026-03-05,175330,JB금융지주,KOSPI,기타금융,3.36,9.63,-6.27
2252,2026-03-05,950170,JTC,KOSDAQ,유통,3.36,9.63,-6.27
2253,2026-03-05,006125,SK디스커버리우,KOSPI,기타금융,3.35,9.63,-6.28
2254,2026-03-05,000120,CJ대한통운,KOSPI,운송·창고,3.35,9.63,-6.28
2255,2026-03-05,136480,하림,KOSDAQ,음식료·담배,3.34,9.63,-6.29
2256,2026-03-05,045520,크린앤사이언스,KOSDAQ,기계·장비,3.33,9.63,-6.3
2257,2026-03-05,043150,바텍,KOSDAQ,의료·정밀기기,3.33,9.63,-6.3
2258,2026-03-05,010780,아이에스동서,KOSPI,비금속,3.32,9.63,-6.31
2259,2026-03-05,041830,인바디,KOSDAQ,의료·정밀기기,3.32,9.63,-6.31
2260,2026-03-05,453340,현대그린푸드,KOSPI,유통,3.31,9.63,-6.32
2261,2026-03-05,006370,대구백화점,KOSPI,유통,3.31,9.63,-6.32
2262,2026-03-05,170900,동아에스티,KOSPI,제약,3.3,9.63,-6.33
2263,2026-03-05,033780,KT&G,KOSPI,음식료·담배,3.3,9.63,-6.33
2264,2026-03-05,091700,파트론,KOSDAQ,전기·전자,3.29,9.63,-6.34
2265,2026-03-05,065650,하이퍼코퍼레이션,KOSDAQ,유통,3.28,9.63,-6.35
2266,2026-03-05,056730,CNT85,KOSDAQ,건설,3.28,9.63,-6.35
2267,2026-03-05,023600,삼보판지,KOSDAQ,종이·목재,3.27,9.63,-6.36
2268,2026-03-05,002320,한진,KOSPI,운송·창고,3.26,9.63,-6.37
2269,2026-03-05,001120,LX인터내셔널,KOSPI,유통,3.25,9.63,-6.38
2270,2026-03-05,026960,동서,KOSPI,유통,3.25,9.63,-6.38
2271,2026-03-05,016710,대성홀딩스,KOSPI,일반서비스,3.24,9.63,-6.39
2272,2026-03-05,092130,이크레더블,KOSDAQ,IT 서비스,3.24,9.63,-6.39
2273,2026-03-05,353190,휴럼,KOSDAQ,음식료·담배,3.23,9.63,-6.4
2274,2026-03-05,032800,판타지오,KOSDAQ,오락·문화,3.22,9.63,-6.41
2275,2026-03-05,040420,정상제이엘에스,KOSDAQ,일반서비스,3.21,9.63,-6.42
2276,2026-03-05,032680,소프트센,KOSDAQ,IT 서비스,3.2,9.63,-6.43
2277,2026-03-05,38380K,LX홀딩스1우,KOSPI,기타금융,3.2,9.63,-6.43
2278,2026-03-05,002390,한독,KOSPI,제약,3.19,9.63,-6.44
2279,2026-03-05,004690,삼천리,KOSPI,전기·가스,3.18,9.63,-6.45
2280,2026-03-05,126560,현대퓨처넷,KOSPI,통신,3.17,9.63,-6.46
2281,2026-03-05,003830,대한화섬,KOSPI,화학,3.17,9.63,-6.46
2282,2026-03-05,381970,케이카,KOSPI,유통,3.16,9.63,-6.47
2283,2026-03-05,0004V0,엔비알모션,KOSDAQ,금속,3.16,9.63,-6.47
2284,2026-03-05,024120,KB오토시스,KOSDAQ,운송장비·부품,3.15,9.63,-6.48
2285,2026-03-05,050760,에스폴리텍,KOSDAQ,화학,3.15,9.63,-6.48
2286,2026-03-05,069330,유아이디,KOSDAQ,전기·전자,3.15,9.63,-6.48
2287,2026-03-05,340360,다보링크,KOSDAQ,전기·전자,3.13,9.63,-6.5
2288,2026-03-05,053620,태양,KOSDAQ,금속,3.11,9.63,-6.52
2289,2026-03-05,139990,아주스틸,KOSPI,금속,3.09,9.63,-6.54
2290,2026-03-05,000950,전방,KOSPI,섬유·의류,3.09,9.63,-6.54
2291,2026-03-05,034120,SBS,KOSPI,오락·문화,3.09,9.63,-6.54
2292,2026-03-05,00806K,대덕1우,KOSPI,기타금융,3.08,9.63,-6.55
2293,2026-03-05,250000,보라티알,KOSDAQ,유통,3.08,9.63,-6.55
2294,2026-03-05,030000,제일기획,KOSPI,일반서비스,3.08,9.63,-6.55
2295,2026-03-05,377190,디앤디플랫폼리츠,KOSPI,부동산,3.07,9.63,-6.56
2296,2026-03-05,000860,강남제비스코,KOSPI,화학,3.05,9.63,-6.58
2297,2026-03-05,139480,이마트,KOSPI,유통,3.04,9.63,-6.59
2298,2026-03-05,282330,BGF리테일,KOSPI,유통,3.04,9.63,-6.59
2299,2026-03-05,001465,BYC우,KOSPI,섬유·의류,3.04,9.63,-6.59
2300,2026-03-05,011785,금호석유화학우,KOSPI,화학,3.04,9.63,-6.59
2301,2026-03-05,058650,세아홀딩스,KOSPI,금속,3.02,9.63,-6.61
2302,2026-03-05,021650,한국큐빅,KOSDAQ,화학,3.02,9.63,-6.61
2303,2026-03-05,208140,정다운,KOSDAQ,음식료·담배,3.02,9.63,-6.61
2304,2026-03-05,350520,이지스레지던스리츠,KOSPI,부동산,3.02,9.63,-6.61
2305,2026-03-05,002200,한국수출포장,KOSPI,종이·목재,3.02,9.63,-6.61
2306,2026-03-05,002995,금호건설우,KOSPI,건설,3.01,9.63,-6.62
2307,2026-03-05,091590,남화토건,KOSDAQ,건설,3.01,9.63,-6.62
2308,2026-03-05,032960,동일기연,KOSDAQ,전기·전자,3.01,9.63,-6.62
2309,2026-03-05,008770,호텔신라,KOSPI,유통,3.0,9.63,-6.63
2310,2026-03-05,267290,경동도시가스,KOSPI,전기·가스,3.0,9.63,-6.63
2311,2026-03-05,950140,잉글우드랩,KOSDAQ,화학,2.99,9.63,-6.64
2312,2026-03-05,499790,GS피앤엘,KOSPI,기타금융,2.98,9.63,-6.65
2313,2026-03-05,001020,페이퍼코리아,KOSPI,종이·목재,2.98,9.63,-6.65
2314,2026-03-05,100030,인지소프트,KOSDAQ,IT 서비스,2.98,9.63,-6.65
2315,2026-03-05,466910,엔에이치스팩30호,KOSDAQ,금융,2.97,9.63,-6.66
2316,2026-03-05,417790,트루엔,KOSDAQ,전기·전자,2.96,9.63,-6.67
2317,2026-03-05,009580,무림P&P,KOSPI,종이·목재,2.96,9.63,-6.67
2318,2026-03-05,032640,LG유플러스,KOSPI,통신,2.95,9.63,-6.68
2319,2026-03-05,355150,코스텍시스,KOSDAQ,전기·전자,2.95,9.63,-6.68
2320,2026-03-05,400760,NH올원리츠,KOSPI,부동산,2.94,9.63,-6.69
2321,2026-03-05,004415,서울식품우,KOSPI,음식료·담배,2.94,9.63,-6.69
2322,2026-03-05,005610,SPC삼립,KOSPI,음식료·담배,2.93,9.63,-6.7
2323,2026-03-05,140520,대창스틸,KOSDAQ,금속,2.92,9.63,-6.71
2324,2026-03-05,365550,ESR켄달스퀘어리츠,KOSPI,부동산,2.92,9.63,-6.71
2325,2026-03-05,134380,미원화학,KOSPI,화학,2.9,9.63,-6.73
2326,2026-03-05,300720,한일시멘트,KOSPI,비금속,2.88,9.63,-6.75
2327,2026-03-05,268280,미원에스씨,KOSPI,화학,2.88,9.63,-6.75
2328,2026-03-05,049720,고려신용정보,KOSDAQ,일반서비스,2.87,9.63,-6.76
2329,2026-03-05,260970,에스앤디,KOSDAQ,음식료·담배,2.87,9.63,-6.76
2330,2026-03-05,291650,압타머사이언스,KOSDAQ,일반서비스,2.86,9.63,-6.77
2331,2026-03-05,019680,대교,KOSPI,일반서비스,2.85,9.63,-6.78
2332,2026-03-05,094280,효성ITX,KOSPI,일반서비스,2.85,9.63,-6.78
2333,2026-03-05,134580,탑코미디어,KOSDAQ,IT 서비스,2.84,9.63,-6.79
2334,2026-03-05,012750,에스원,KOSPI,일반서비스,2.84,9.63,-6.79
2335,2026-03-05,103230,에스앤더블류,KOSDAQ,기계·장비,2.83,9.63,-6.8
2336,2026-03-05,041510,에스엠,KOSDAQ,오락·문화,2.82,9.63,-6.81
2337,2026-03-05,383930,디티앤씨알오,KOSDAQ,일반서비스,2.8,9.63,-6.83
2338,2026-03-05,011155,CJ씨푸드1우,KOSPI,음식료·담배,2.79,9.63,-6.84
2339,2026-03-05,362990,드림인사이트,KOSDAQ,일반서비스,2.79,9.63,-6.84
2340,2026-03-05,093380,풍강,KOSDAQ,금속,2.77,9.63,-6.86
2341,2026-03-05,007310,오뚜기,KOSPI,음식료·담배,2.76,9.63,-6.87
2342,2026-03-05,002450,삼익악기,KOSPI,기타제조,2.75,9.63,-6.88
2343,2026-03-05,002680,한탑,KOSDAQ,음식료·담배,2.73,9.63,-6.9
2344,2026-03-05,101530,해태제과식품,KOSPI,음식료·담배,2.72,9.63,-6.91
2345,2026-03-05,002355,넥센타이어1우B,KOSPI,화학,2.69,9.63,-6.94
2346,2026-03-05,208350,지란지교시큐리티,KOSDAQ,IT 서비스,2.68,9.63,-6.95
2347,2026-03-05,000227,유유제약2우B,KOSPI,제약,2.67,9.63,-6.96
2348,2026-03-05,415640,KB발해인프라,KOSPI,기타금융,2.66,9.63,-6.97
2349,2026-03-05,019660,글로본,KOSDAQ,유통,2.65,9.63,-6.98
2350,2026-03-05,035250,강원랜드,KOSPI,오락·문화,2.65,9.63,-6.98
2351,2026-03-05,000080,하이트진로,KOSPI,음식료·담배,2.64,9.63,-6.99
2352,2026-03-05,036460,한국가스공사,KOSPI,전기·가스,2.63,9.63,-7.0
2353,2026-03-05,043590,웰킵스하이텍,KOSDAQ,전기·전자,2.63,9.63,-7.0
2354,2026-03-05,134060,이퓨쳐,KOSDAQ,오락·문화,2.63,9.63,-7.0
2355,2026-03-05,067010,이씨에스,KOSDAQ,IT 서비스,2.62,9.63,-7.01
2356,2026-03-05,171120,라이온켐텍,KOSDAQ,화학,2.6,9.63,-7.03
2357,2026-03-05,004370,농심,KOSPI,음식료·담배,2.58,9.63,-7.05
2358,2026-03-05,005305,롯데칠성우,KOSPI,음식료·담배,2.58,9.63,-7.05
2359,2026-03-05,060850,영림원소프트랩,KOSDAQ,IT 서비스,2.58,9.63,-7.05
2360,2026-03-05,357230,에이치피오,KOSDAQ,음식료·담배,2.57,9.63,-7.06
2361,2026-03-05,122870,와이지엔터테인먼트,KOSDAQ,오락·문화,2.56,9.63,-7.07
2362,2026-03-05,002620,제일파마홀딩스,KOSPI,일반서비스,2.56,9.63,-7.07
2363,2026-03-05,004890,동일산업,KOSPI,금속,2.56,9.63,-7.07
2364,2026-03-05,290270,휴네시온,KOSDAQ,IT 서비스,2.55,9.63,-7.08
2365,2026-03-05,004090,한국석유,KOSPI,비금속,2.55,9.63,-7.08
2366,2026-03-05,333050,모코엠시스,KOSDAQ,IT 서비스,2.55,9.63,-7.08
2367,2026-03-05,318000,KBG,KOSDAQ,화학,2.5,9.63,-7.13
2368,2026-03-05,256630,포인트엔지니어링,KOSDAQ,금속,2.5,9.63,-7.13
2369,2026-03-05,114630,폴라리스우노,KOSDAQ,화학,2.49,9.63,-7.14
2370,2026-03-05,065950,웰크론,KOSDAQ,섬유·의류,2.49,9.63,-7.14
2371,2026-03-05,178780,일월지엠엘,KOSDAQ,유통,2.48,9.63,-7.15
2372,2026-03-05,267980,매일유업,KOSDAQ,음식료·담배,2.48,9.63,-7.15
2373,2026-03-05,373170,엠아이큐브솔루션,KOSDAQ,IT 서비스,2.47,9.63,-7.16
2374,2026-03-05,007770,한일화학,KOSDAQ,화학,2.46,9.63,-7.17
2375,2026-03-05,018310,삼목에스폼,KOSDAQ,금속,2.46,9.63,-7.17
2376,2026-03-05,035810,이지홀딩스,KOSDAQ,음식료·담배,2.45,9.63,-7.18
2377,2026-03-05,396690,미래에셋글로벌리츠,KOSPI,부동산,2.45,9.63,-7.18
2378,2026-03-05,040350,크레오에스지,KOSDAQ,IT 서비스,2.43,9.63,-7.2
2379,2026-03-05,000087,하이트진로2우B,KOSPI,음식료·담배,2.4,9.63,-7.23
2380,2026-03-05,000700,유수홀딩스,KOSPI,일반서비스,2.39,9.63,-7.24
2381,2026-03-05,004780,대륙제관,KOSDAQ,금속,2.38,9.63,-7.25
2382,2026-03-05,004910,조광페인트,KOSPI,화학,2.37,9.63,-7.26
2383,2026-03-05,003680,한성기업,KOSPI,음식료·담배,2.35,9.63,-7.28
2384,2026-03-05,081660,미스토홀딩스,KOSPI,유통,2.34,9.63,-7.29
2385,2026-03-05,002030,아세아,KOSPI,일반서비스,2.34,9.63,-7.29
2386,2026-03-05,000140,하이트진로홀딩스,KOSPI,기타금융,2.33,9.63,-7.3
2387,2026-03-05,033920,무학,KOSPI,음식료·담배,2.33,9.63,-7.3
2388,2026-03-05,214330,금호에이치티,KOSPI,운송장비·부품,2.33,9.63,-7.3
2389,2026-03-05,145995,삼양사우,KOSPI,음식료·담배,2.31,9.63,-7.32
2390,2026-03-05,065420,에스아이리소스,KOSDAQ,화학,2.31,9.63,-7.32
2391,2026-03-05,008870,금비,KOSPI,비금속,2.3,9.63,-7.33
2392,2026-03-05,079190,케스피온,KOSDAQ,전기·전자,2.29,9.63,-7.34
2393,2026-03-05,357250,미래에셋맵스리츠,KOSPI,부동산,2.28,9.63,-7.35
2394,2026-03-05,078890,가온그룹,KOSDAQ,전기·전자,2.26,9.63,-7.37
2395,2026-03-05,195500,마니커에프앤지,KOSDAQ,음식료·담배,2.26,9.63,-7.37
2396,2026-03-05,002785,진흥기업우B,KOSPI,건설,2.25,9.63,-7.38
2397,2026-03-05,093050,LF,KOSPI,섬유·의류,2.25,9.63,-7.38
2398,2026-03-05,088980,맥쿼리인프라,KOSPI,기타금융,2.25,9.63,-7.38
2399,2026-03-05,003300,한일홀딩스,KOSPI,비금속,2.24,9.63,-7.39
2400,2026-03-05,186230,그린플러스,KOSDAQ,금속,2.24,9.63,-7.39
2401,2026-03-05,043610,KT지니뮤직,KOSDAQ,오락·문화,2.24,9.63,-7.39
2402,2026-03-05,373200,엑스플러스,KOSDAQ,기타제조,2.22,9.63,-7.41
2403,2026-03-05,005257,녹십자홀딩스2우,KOSPI,일반서비스,2.21,9.63,-7.42
2404,2026-03-05,322780,코퍼스코리아,KOSDAQ,오락·문화,2.21,9.63,-7.42
2405,2026-03-05,001680,대상,KOSPI,음식료·담배,2.21,9.63,-7.42
2406,2026-03-05,025000,KPX케미칼,KOSPI,화학,2.2,9.63,-7.43
2407,2026-03-05,294870,HDC현대산업개발,KOSPI,건설,2.2,9.63,-7.43
2408,2026-03-05,001810,무림SP,KOSDAQ,종이·목재,2.2,9.63,-7.43
2409,2026-03-05,017650,대림제지,KOSDAQ,종이·목재,2.19,9.63,-7.44
2410,2026-03-05,000640,동아쏘시오홀딩스,KOSPI,기타금융,2.18,9.63,-7.45
2411,2026-03-05,069510,에스텍,KOSDAQ,전기·전자,2.18,9.63,-7.45
2412,2026-03-05,03481K,해성산업1우,KOSDAQ,금융,2.17,9.63,-7.46
2413,2026-03-05,004650,창해에탄올,KOSDAQ,음식료·담배,2.15,9.63,-7.48
2414,2026-03-05,299900,위지윅스튜디오,KOSDAQ,오락·문화,2.14,9.63,-7.49
2415,2026-03-05,109860,동일금속,KOSDAQ,금속,2.14,9.63,-7.49
2416,2026-03-05,131180,딜리,KOSDAQ,전기·전자,2.14,9.63,-7.49
2417,2026-03-05,238200,비피도,KOSDAQ,음식료·담배,2.13,9.63,-7.5
2418,2026-03-05,318010,팜스빌,KOSDAQ,음식료·담배,2.12,9.63,-7.51
2419,2026-03-05,065170,비엘팜텍,KOSDAQ,유통,2.11,9.63,-7.52
2420,2026-03-05,136540,윈스테크넷,KOSDAQ,IT 서비스,2.11,9.63,-7.52
2421,2026-03-05,280360,롯데웰푸드,KOSPI,음식료·담배,2.11,9.63,-7.52
2422,2026-03-05,133750,메가엠디,KOSDAQ,일반서비스,2.1,9.63,-7.53
2423,2026-03-05,0030R0,대신밸류리츠,KOSPI,기타금융,2.08,9.63,-7.55
2424,2026-03-05,365900,브이씨,KOSDAQ,기타제조,2.04,9.63,-7.59
2425,2026-03-05,051500,CJ프레시웨이,KOSDAQ,유통,2.03,9.63,-7.6
2426,2026-03-05,051390,YW,KOSDAQ,유통,2.03,9.63,-7.6
2427,2026-03-05,048830,엔피케이,KOSDAQ,화학,2.03,9.63,-7.6
2428,2026-03-05,060480,국일신동,KOSDAQ,금속,2.01,9.63,-7.62
2429,2026-03-05,361670,삼영에스앤씨,KOSDAQ,전기·전자,2.0,9.63,-7.63
