theme_no,테마명,테마등락률,종목코드,종목명,종목명.1,현재가,전일비,등락률,매수호가,매도호가,거래량,거래대금,전일거래량,토론,Unnamed: 11
376,유전자 치료제/분석,-1.56,308080,바이젠셀 *,테마 편입 사유,7540.0,하락  410,-5.16%,7550.0,7560.0,386528.0,2957.0,423364.0,,
376,유전자 치료제/분석,-1.56,084990,헬릭스미스 *,테마 편입 사유,6410.0,하락  440,-6.42%,6380.0,6410.0,479307.0,3126.0,442203.0,,
376,유전자 치료제/분석,-1.56,394800,쓰리빌리언 *,테마 편입 사유,13680.0,하락  960,-6.56%,13640.0,13650.0,299283.0,4190.0,418428.0,,
376,유전자 치료제/분석,-1.56,011000,진원생명과학,테마 편입 사유,1476.0,하락  104,-6.58%,1480.0,1483.0,2464818.0,3703.0,2089419.0,,
389,면역항암제,-1.52,365270,큐라클 *,테마 편입 사유,16500.0,"상승  1,710",+11.56%,16540.0,16550.0,603952.0,9781.0,570501.0,,
389,면역항암제,-1.52,950220,네오이뮨텍 *,테마 편입 사유,555.0,상승  16,+2.97%,557.0,558.0,1790461.0,996.0,2649279.0,,
389,면역항암제,-1.52,338840,와이바이오로직스 *,테마 편입 사유,26900.0,상승  700,+2.67%,26850.0,26900.0,207857.0,5563.0,284334.0,,
389,면역항암제,-1.52,085660,차바이오텍 *,테마 편입 사유,21400.0,상승  250,+1.18%,21350.0,21400.0,457254.0,9810.0,1177182.0,,
389,면역항암제,-1.52,086890,이수앱지스 *,테마 편입 사유,5590.0,상승  40,+0.72%,5610.0,5640.0,245063.0,1370.0,172208.0,,
389,면역항암제,-1.52,001540,안국약품 *,테마 편입 사유,9200.0,상승  60,+0.66%,9170.0,9210.0,65532.0,601.0,63716.0,,
389,면역항암제,-1.52,195990,에이비프로바이오 *,테마 편입 사유,140.0,보합0,0.00%,0.0,0.0,0.0,0.0,10246366.0,,
389,면역항암제,-1.52,293780,압타바이오 *,테마 편입 사유,7990.0,하락  10,-0.12%,8010.0,8040.0,130097.0,1041.0,118093.0,,
389,면역항암제,-1.52,378800,샤페론 *,테마 편입 사유,1917.0,하락  5,-0.26%,1923.0,1924.0,597063.0,1134.0,1230569.0,,
389,면역항암제,-1.52,028300,HLB *,테마 편입 사유,53500.0,하락  500,-0.93%,53400.0,53500.0,402329.0,21490.0,1036500.0,,
389,면역항암제,-1.52,000100,유한양행,테마 편입 사유,111800.0,"하락  1,100",-0.97%,111900.0,112000.0,244940.0,27414.0,589610.0,,
389,면역항암제,-1.52,144510,지씨셀 *,테마 편입 사유,24350.0,하락  250,-1.02%,24400.0,24500.0,24150.0,591.0,40310.0,,
389,면역항암제,-1.52,299660,셀리드 *,테마 편입 사유,3070.0,하락  35,-1.13%,3070.0,3080.0,356718.0,1093.0,759969.0,,
389,면역항암제,-1.52,170900,동아에스티,테마 편입 사유,52200.0,하락  600,-1.14%,52300.0,52400.0,18664.0,976.0,34553.0,,
389,면역항암제,-1.52,215600,신라젠 *,테마 편입 사유,3640.0,하락  45,-1.22%,3650.0,3655.0,883394.0,3210.0,1288615.0,,
389,면역항암제,-1.52,095700,제넥신 *,테마 편입 사유,4455.0,하락  55,-1.22%,4470.0,4480.0,119385.0,529.0,218184.0,,
389,면역항암제,-1.52,321550,티움바이오 *,테마 편입 사유,6150.0,하락  80,-1.28%,6140.0,6170.0,109086.0,673.0,154288.0,,
389,면역항암제,-1.52,323990,박셀바이오 *,테마 편입 사유,9340.0,하락  150,-1.58%,9330.0,9340.0,163002.0,1527.0,227923.0,,
389,면역항암제,-1.52,291650,압타머사이언스 *,테마 편입 사유,1170.0,하락  21,-1.76%,1159.0,1167.0,207832.0,242.0,586611.0,,
389,면역항암제,-1.52,052020,에스티큐브 *,테마 편입 사유,8830.0,하락  170,-1.89%,8680.0,8710.0,221047.0,1934.0,408485.0,,
389,면역항암제,-1.52,358570,지아이이노베이션 *,테마 편입 사유,14620.0,하락  320,-2.14%,14610.0,14620.0,408638.0,6009.0,715858.0,,
389,면역항암제,-1.52,115180,큐리언트 *,테마 편입 사유,32300.0,하락  800,-2.42%,32300.0,32350.0,161695.0,5261.0,594686.0,,
389,면역항암제,-1.52,141080,리가켐바이오 *,테마 편입 사유,173200.0,"하락  4,500",-2.53%,173300.0,173400.0,202673.0,35363.0,475635.0,,
389,면역항암제,-1.52,298380,에이비엘바이오 *,테마 편입 사유,188000.0,"하락  6,600",-3.39%,187800.0,187900.0,590134.0,111676.0,773114.0,,
389,면역항암제,-1.52,0009K0,에임드바이오 *,테마 편입 사유,51000.0,"하락  1,900",-3.59%,50900.0,51000.0,175752.0,9059.0,154915.0,,
389,면역항암제,-1.52,424870,이뮨온시아 *,테마 편입 사유,8550.0,하락  320,-3.61%,8510.0,8520.0,464230.0,3993.0,430789.0,,
389,면역항암제,-1.52,174900,앱클론 *,테마 편입 사유,54300.0,"하락  2,200",-3.89%,53800.0,53900.0,279640.0,15261.0,416864.0,,
389,면역항암제,-1.52,083790,CG인바이츠 *,테마 편입 사유,1238.0,하락  52,-4.03%,1248.0,1259.0,225807.0,281.0,245712.0,,
389,면역항암제,-1.52,039200,오스코텍 *,테마 편입 사유,54300.0,"하락  2,300",-4.06%,54200.0,54300.0,218323.0,11973.0,620613.0,,
389,면역항암제,-1.52,235980,메드팩토 *,테마 편입 사유,5750.0,하락  300,-4.96%,5770.0,5780.0,208756.0,1217.0,184559.0,,
389,면역항암제,-1.52,224060,더코디 *,테마 편입 사유,4080.0,하락  215,-5.01%,4075.0,4080.0,48396.0,203.0,101597.0,,
389,면역항암제,-1.52,308080,바이젠셀 *,테마 편입 사유,7540.0,하락  410,-5.16%,7550.0,7560.0,386528.0,2957.0,423364.0,,
389,면역항암제,-1.52,397030,에이프릴바이오 *,테마 편입 사유,66100.0,"하락  4,100",-5.84%,66600.0,66700.0,376236.0,25439.0,727739.0,,
389,면역항암제,-1.52,084990,헬릭스미스 *,테마 편입 사유,6410.0,하락  440,-6.42%,6380.0,6410.0,479307.0,3126.0,442203.0,,
48,영화,-1.49,389140,포바이포 *,테마 편입 사유,12340.0,상승  190,+1.56%,12230.0,12240.0,2676156.0,32739.0,10155043.0,,
48,영화,-1.49,037760,쎄니트 *,테마 편입 사유,1848.0,상승  7,+0.38%,1843.0,1844.0,22568.0,41.0,87115.0,,
48,영화,-1.49,086980,쇼박스 *,테마 편입 사유,2895.0,상승  5,+0.17%,2865.0,2870.0,613931.0,1775.0,2165734.0,,
48,영화,-1.49,035620,바른손이앤에이 *,테마 편입 사유,285.0,보합0,0.00%,286.0,287.0,1875698.0,507.0,1393745.0,,
48,영화,-1.49,079160,CJ CGV,테마 편입 사유,5910.0,하락  70,-1.17%,5900.0,5910.0,604087.0,3593.0,498360.0,,
48,영화,-1.49,023530,롯데쇼핑,테마 편입 사유,109700.0,"하락  1,500",-1.35%,109400.0,109500.0,184669.0,20495.0,216119.0,,
48,영화,-1.49,012170,아센디오,테마 편입 사유,1586.0,하락  23,-1.43%,1587.0,1590.0,83337.0,132.0,138598.0,,
48,영화,-1.49,035760,CJ ENM *,테마 편입 사유,75500.0,"하락  1,100",-1.44%,75500.0,75600.0,42494.0,3219.0,112362.0,,
48,영화,-1.49,160550,NEW *,테마 편입 사유,2050.0,하락  40,-1.91%,2040.0,2045.0,291817.0,599.0,1113011.0,,
48,영화,-1.49,206560,덱스터 *,테마 편입 사유,3750.0,하락  75,-1.96%,3760.0,3765.0,113650.0,429.0,121167.0,,
48,영화,-1.49,036420,콘텐트리중앙,테마 편입 사유,7360.0,하락  160,-2.13%,7380.0,7390.0,83193.0,617.0,120607.0,,
48,영화,-1.49,018700,바른손 *,테마 편입 사유,798.0,하락  75,-8.59%,798.0,801.0,486577.0,395.0,305100.0,,
534,페라이트,-1.47,009470,삼화전기,테마 편입 사유,46400.0,"상승  2,100",+4.74%,46600.0,46650.0,380808.0,17939.0,230878.0,,
534,페라이트,-1.47,015890,태경산업,테마 편입 사유,5090.0,상승  100,+2.00%,5080.0,5090.0,155255.0,780.0,75339.0,,
534,페라이트,-1.47,125210,아모그린텍 *,테마 편입 사유,7990.0,상승  150,+1.91%,7970.0,7980.0,257816.0,2074.0,321208.0,,
534,페라이트,-1.47,101240,씨큐브 *,테마 편입 사유,3960.0,하락  15,-0.38%,3960.0,3965.0,39778.0,157.0,51323.0,,
534,페라이트,-1.47,007770,한일화학 *,테마 편입 사유,8190.0,하락  60,-0.73%,8160.0,8180.0,4609.0,38.0,3489.0,,
534,페라이트,-1.47,011230,삼화전자,테마 편입 사유,2725.0,하락  25,-0.91%,2720.0,2725.0,98504.0,268.0,122317.0,,
534,페라이트,-1.47,004710,한솔테크닉스,테마 편입 사유,6330.0,하락  60,-0.94%,6350.0,6360.0,310717.0,1980.0,1445306.0,,
534,페라이트,-1.47,263810,상신전자 *,테마 편입 사유,3095.0,하락  35,-1.12%,3090.0,3100.0,101778.0,317.0,76969.0,,
534,페라이트,-1.47,037370,EG *,테마 편입 사유,6080.0,하락  100,-1.62%,6020.0,6040.0,67867.0,411.0,63642.0,,
534,페라이트,-1.47,047400,유니온머티리얼,테마 편입 사유,1517.0,하락  33,-2.13%,1516.0,1518.0,517451.0,787.0,583275.0,,
534,페라이트,-1.47,095500,미래나노텍 *,테마 편입 사유,11320.0,하락  250,-2.16%,11310.0,11350.0,129991.0,1476.0,235448.0,,
534,페라이트,-1.47,148250,알엔투테크놀로지 *,테마 편입 사유,2830.0,하락  140,-4.71%,2890.0,2910.0,93594.0,272.0,66599.0,,
534,페라이트,-1.47,079190,케스피온 *,테마 편입 사유,360.0,하락  26,-6.74%,363.0,364.0,357953.0,134.0,1965280.0,,
534,페라이트,-1.47,357580,아모센스 *,테마 편입 사유,11810.0,"하락  1,000",-7.81%,11820.0,11850.0,177351.0,2128.0,135962.0,,
268,전기자전거,-1.43,047310,파워로직스 *,테마 편입 사유,6230.0,상승  100,+1.63%,6240.0,6250.0,701822.0,4382.0,759623.0,,
268,전기자전거,-1.43,123750,알톤 *,테마 편입 사유,2815.0,하락  35,-1.23%,2815.0,2835.0,219597.0,602.0,278370.0,,
268,전기자전거,-1.43,006400,삼성SDI,테마 편입 사유,402000.0,"하락  6,000",-1.47%,401000.0,401500.0,927699.0,377358.0,1085467.0,,
268,전기자전거,-1.43,058610,에스피지 *,테마 편입 사유,132700.0,"하락  6,500",-4.67%,132500.0,132600.0,377641.0,50846.0,643547.0,,
242,탄소나노튜브(CNT),-1.32,011780,금호석유화학,테마 편입 사유,145500.0,"상승  1,300",+0.90%,145800.0,145900.0,90476.0,13153.0,95664.0,,
242,탄소나노튜브(CNT),-1.32,051910,LG화학,테마 편입 사유,337000.0,"상승  2,500",+0.75%,336500.0,337000.0,236492.0,79731.0,383082.0,,
242,탄소나노튜브(CNT),-1.32,049480,오픈베이스 *,테마 편입 사유,2330.0,하락  10,-0.43%,2330.0,2335.0,219180.0,513.0,193692.0,,
242,탄소나노튜브(CNT),-1.32,418550,제이오 *,테마 편입 사유,8910.0,하락  60,-0.67%,8910.0,8920.0,122443.0,1087.0,195981.0,,
242,탄소나노튜브(CNT),-1.32,027580,상보 *,테마 편입 사유,715.0,하락  55,-7.14%,718.0,719.0,3648185.0,2852.0,1010301.0,,
487,건강기능식품,-1.32,214370,케어젠 *,테마 편입 사유,150100.0,"상승  4,900",+3.37%,149400.0,149500.0,227935.0,34005.0,348416.0,,
487,건강기능식품,-1.32,180400,DXVX *,테마 편입 사유,5110.0,상승  100,+2.00%,5110.0,5120.0,281116.0,1444.0,360716.0,,
487,건강기능식품,-1.32,168330,내츄럴엔도텍 *,테마 편입 사유,2970.0,상승  50,+1.71%,2975.0,2980.0,78037.0,230.0,153329.0,,
487,건강기능식품,-1.32,222040,코스맥스엔비티 *,테마 편입 사유,3575.0,상승  55,+1.56%,3545.0,3565.0,45337.0,161.0,74468.0,,
487,건강기능식품,-1.32,239610,에이치엘사이언스 *,테마 편입 사유,8300.0,상승  120,+1.47%,8210.0,8220.0,4162.0,34.0,7884.0,,
487,건강기능식품,-1.32,033780,KT&G,테마 편입 사유,177100.0,"상승  2,000",+1.14%,176800.0,176900.0,341372.0,60721.0,291334.0,,
487,건강기능식품,-1.32,200130,콜마비앤에이치 *,테마 편입 사유,14560.0,상승  120,+0.83%,14540.0,14550.0,75233.0,1088.0,128395.0,,
487,건강기능식품,-1.32,243070,휴온스 *,테마 편입 사유,29150.0,상승  150,+0.52%,29100.0,29200.0,27980.0,808.0,53426.0,,
487,건강기능식품,-1.32,234690,녹십자웰빙 *,테마 편입 사유,9540.0,상승  40,+0.42%,9520.0,9530.0,99552.0,943.0,85925.0,,
487,건강기능식품,-1.32,357230,에이치피오 *,테마 편입 사유,2415.0,상승  5,+0.21%,2410.0,2420.0,98070.0,237.0,35247.0,,
487,건강기능식품,-1.32,003220,대원제약,테마 편입 사유,11860.0,상승  10,+0.08%,11850.0,11860.0,22753.0,269.0,45109.0,,
487,건강기능식품,-1.32,195940,HK이노엔 *,테마 편입 사유,56900.0,보합0,0.00%,56800.0,56900.0,202944.0,11497.0,285281.0,,
487,건강기능식품,-1.32,293780,압타바이오 *,테마 편입 사유,7990.0,하락  10,-0.12%,8010.0,8040.0,130097.0,1041.0,118093.0,,
487,건강기능식품,-1.32,153490,우리이앤엘 *,테마 편입 사유,668.0,하락  1,-0.15%,676.0,678.0,253316.0,172.0,109123.0,,
487,건강기능식품,-1.32,049960,쎌바이오텍 *,테마 편입 사유,13930.0,하락  40,-0.29%,13850.0,13910.0,15556.0,217.0,42231.0,,
487,건강기능식품,-1.32,260970,에스앤디 *,테마 편입 사유,65400.0,하락  300,-0.46%,65200.0,65300.0,21473.0,1403.0,19260.0,,
487,건강기능식품,-1.32,238200,비피도 *,테마 편입 사유,2815.0,하락  15,-0.53%,2825.0,2840.0,38615.0,108.0,62967.0,,
487,건강기능식품,-1.32,471820,셀로맥스사이언스 *,테마 편입 사유,5420.0,하락  30,-0.55%,5410.0,5430.0,91449.0,499.0,300116.0,,
487,건강기능식품,-1.32,001630,종근당홀딩스,테마 편입 사유,53200.0,하락  500,-0.93%,53200.0,53300.0,5360.0,285.0,6777.0,,
487,건강기능식품,-1.32,063160,종근당바이오,테마 편입 사유,21000.0,하락  200,-0.94%,21050.0,21100.0,12171.0,256.0,17943.0,,
487,건강기능식품,-1.32,194700,노바렉스 *,테마 편입 사유,15000.0,하락  150,-0.99%,15000.0,15030.0,58278.0,873.0,79619.0,,
487,건강기능식품,-1.32,318010,팜스빌 *,테마 편입 사유,3475.0,하락  35,-1.00%,3510.0,3515.0,6647.0,23.0,6797.0,,
487,건강기능식품,-1.32,084690,대상홀딩스,테마 편입 사유,10490.0,하락  110,-1.04%,10500.0,10510.0,137784.0,1449.0,281785.0,,
487,건강기능식품,-1.32,223310,사토시홀딩스 *,테마 편입 사유,1820.0,하락  20,-1.09%,1805.0,1810.0,105119.0,191.0,89095.0,,
487,건강기능식품,-1.32,053950,경남제약 *,테마 편입 사유,622.0,하락  8,-1.27%,622.0,625.0,437171.0,271.0,727902.0,,
487,건강기능식품,-1.32,270870,뉴트리 *,테마 편입 사유,4870.0,하락  65,-1.32%,4875.0,4880.0,17668.0,86.0,14038.0,,
487,건강기능식품,-1.32,435570,에르코스 *,테마 편입 사유,13600.0,하락  190,-1.38%,13520.0,13530.0,73631.0,1009.0,80898.0,,
487,건강기능식품,-1.32,092730,네오팜 *,테마 편입 사유,20200.0,하락  300,-1.46%,20100.0,20300.0,36112.0,730.0,84654.0,,
487,건강기능식품,-1.32,008490,서흥,테마 편입 사유,23500.0,하락  400,-1.67%,23500.0,23550.0,21775.0,518.0,40122.0,,
487,건강기능식품,-1.32,314140,알피바이오 *,테마 편입 사유,6840.0,하락  130,-1.87%,6840.0,6870.0,17504.0,120.0,25574.0,,
487,건강기능식품,-1.32,051900,LG생활건강,테마 편입 사유,273000.0,"하락  5,500",-1.97%,273000.0,273500.0,81602.0,22432.0,109336.0,,
487,건강기능식품,-1.32,047920,HLB제약 *,테마 편입 사유,16340.0,하락  330,-1.98%,16360.0,16370.0,93689.0,1537.0,110796.0,,
487,건강기능식품,-1.32,092040,아미코젠 *,테마 편입 사유,1598.0,하락  38,-2.32%,1597.0,1598.0,1775283.0,2828.0,863005.0,,
487,건강기능식품,-1.32,362320,청담글로벌 *,테마 편입 사유,5640.0,하락  140,-2.42%,5650.0,5670.0,103929.0,591.0,112887.0,,
487,건강기능식품,-1.32,048870,시너지이노베이션 *,테마 편입 사유,2380.0,하락  60,-2.46%,2390.0,2400.0,329251.0,794.0,340576.0,,
487,건강기능식품,-1.32,035080,그래디언트 *,테마 편입 사유,11770.0,하락  300,-2.49%,11750.0,11760.0,21193.0,250.0,60322.0,,
487,건강기능식품,-1.32,353190,휴럼 *,테마 편입 사유,663.0,하락  17,-2.50%,659.0,663.0,92325.0,61.0,221441.0,,
487,건강기능식품,-1.32,377220,프롬바이오 *,테마 편입 사유,1343.0,하락  35,-2.54%,1340.0,1341.0,352910.0,476.0,464009.0,,
487,건강기능식품,-1.32,225430,케이엠제약 *,테마 편입 사유,474.0,하락  17,-3.46%,484.0,485.0,742931.0,354.0,781190.0,,
487,건강기능식품,-1.32,142760,모아라이프플러스 *,테마 편입 사유,806.0,하락  39,-4.62%,811.0,812.0,4049290.0,3337.0,18062885.0,,
487,건강기능식품,-1.32,078160,메디포스트 *,테마 편입 사유,21450.0,"하락  1,400",-6.13%,21300.0,21350.0,284381.0,6250.0,435416.0,,
487,건강기능식품,-1.32,084990,헬릭스미스 *,테마 편입 사유,6410.0,하락  440,-6.42%,6380.0,6410.0,479307.0,3126.0,442203.0,,
487,건강기능식품,-1.32,123840,뉴온 *,테마 편입 사유,855.0,하락  69,-7.47%,856.0,858.0,141557.0,123.0,18442.0,,
487,건강기능식품,-1.32,065170,비엘팜텍 *,테마 편입 사유,4625.0,하락  375,-7.50%,4760.0,4765.0,11983490.0,58885.0,28962636.0,,
127,영상콘텐츠,-1.31,310200,애니플러스 *,테마 편입 사유,3230.0,상승  130,+4.19%,3235.0,3240.0,433270.0,1378.0,228144.0,,
127,영상콘텐츠,-1.31,403850,더핑크퐁컴퍼니 *,테마 편입 사유,22450.0,상승  450,+2.05%,22500.0,22600.0,112299.0,2561.0,691721.0,,
127,영상콘텐츠,-1.31,322780,코퍼스코리아 *,테마 편입 사유,390.0,상승  6,+1.56%,384.0,385.0,1715425.0,665.0,4262007.0,,
127,영상콘텐츠,-1.31,389140,포바이포 *,테마 편입 사유,12340.0,상승  190,+1.56%,12230.0,12240.0,2676156.0,32739.0,10155043.0,,
127,영상콘텐츠,-1.31,047820,초록뱀미디어 *,테마 편입 사유,4555.0,상승  10,+0.22%,4560.0,4565.0,83592.0,382.0,104146.0,,
127,영상콘텐츠,-1.31,086980,쇼박스 *,테마 편입 사유,2895.0,상승  5,+0.17%,2865.0,2870.0,613931.0,1775.0,2165734.0,,
127,영상콘텐츠,-1.31,034120,SBS,테마 편입 사유,18870.0,보합0,0.00%,18840.0,18850.0,24818.0,467.0,30875.0,,
127,영상콘텐츠,-1.31,048910,대원미디어 *,테마 편입 사유,7900.0,보합0,0.00%,7900.0,7910.0,48647.0,385.0,60054.0,,
127,영상콘텐츠,-1.31,035620,바른손이앤에이 *,테마 편입 사유,285.0,보합0,0.00%,286.0,287.0,1875698.0,507.0,1393745.0,,
127,영상콘텐츠,-1.31,068050,팬엔터테인먼트 *,테마 편입 사유,1710.0,하락  7,-0.41%,1704.0,1708.0,129747.0,222.0,137147.0,,
127,영상콘텐츠,-1.31,419530,SAMG엔터 *,테마 편입 사유,37350.0,하락  250,-0.66%,37450.0,37500.0,92255.0,3455.0,125931.0,,
127,영상콘텐츠,-1.31,432430,와이랩 *,테마 편입 사유,3530.0,하락  25,-0.70%,3520.0,3525.0,104045.0,368.0,122098.0,,
127,영상콘텐츠,-1.31,046390,삼화네트웍스 *,테마 편입 사유,898.0,하락  8,-0.88%,887.0,893.0,419552.0,372.0,1034267.0,,
127,영상콘텐츠,-1.31,253450,스튜디오드래곤 *,테마 편입 사유,47100.0,하락  450,-0.95%,47150.0,47200.0,57398.0,2713.0,120578.0,,
127,영상콘텐츠,-1.31,035900,JYP Ent. *,테마 편입 사유,70800.0,하락  700,-0.98%,70800.0,70900.0,211219.0,14988.0,342548.0,,
127,영상콘텐츠,-1.31,048550,SM C&C *,테마 편입 사유,1238.0,하락  14,-1.12%,1237.0,1238.0,508304.0,632.0,301383.0,,
127,영상콘텐츠,-1.31,289220,자이언트스텝 *,테마 편입 사유,3995.0,하락  50,-1.24%,3995.0,4000.0,91668.0,367.0,126666.0,,
127,영상콘텐츠,-1.31,950190,고스트스튜디오 *,테마 편입 사유,8340.0,하락  110,-1.30%,8350.0,8360.0,18804.0,157.0,21293.0,,
127,영상콘텐츠,-1.31,200350,아티스트스튜디오 *,테마 편입 사유,5110.0,하락  70,-1.35%,5070.0,5090.0,41544.0,212.0,31209.0,,
127,영상콘텐츠,-1.31,241840,에이스토리 *,테마 편입 사유,6830.0,하락  100,-1.44%,6830.0,6840.0,33187.0,227.0,66023.0,,
127,영상콘텐츠,-1.31,035760,CJ ENM *,테마 편입 사유,75500.0,"하락  1,100",-1.44%,75500.0,75600.0,42494.0,3219.0,112362.0,,
127,영상콘텐츠,-1.31,122450,KX *,테마 편입 사유,3680.0,하락  55,-1.47%,3685.0,3690.0,96363.0,358.0,66189.0,,
127,영상콘텐츠,-1.31,408900,스튜디오미르 *,테마 편입 사유,2615.0,하락  40,-1.51%,2610.0,2615.0,173559.0,454.0,300322.0,,
127,영상콘텐츠,-1.31,317530,캐리소프트 *,테마 편입 사유,4325.0,하락  70,-1.59%,4315.0,4320.0,17946.0,77.0,55424.0,,
127,영상콘텐츠,-1.31,210120,캔버스엔 *,테마 편입 사유,1578.0,하락  30,-1.87%,1573.0,1576.0,317645.0,509.0,683808.0,,
127,영상콘텐츠,-1.31,160550,NEW *,테마 편입 사유,2050.0,하락  40,-1.91%,2040.0,2045.0,291817.0,599.0,1113011.0,,
127,영상콘텐츠,-1.31,206560,덱스터 *,테마 편입 사유,3750.0,하락  75,-1.96%,3760.0,3765.0,113650.0,429.0,121167.0,,
