BaseDate,SellDate,leader,n_selected,n_priced,basket_return,win,top_codes,year
2015-01-30,2015-02-06,CP_S,10,9,0.021151424943027734,1,"A171120,A069080,A004710,A004130,A081660,A002020,A033240,A007860,A046440,A103140",2015
2015-02-06,2015-02-13,CP_MOM,10,9,0.05887990829205493,1,"A042670,A019210,A000150,A078160,A068270,A069960,A035080,A097950,A002240,A175330",2015
2015-02-13,2015-02-17,CP_V,10,8,-0.013880699822772097,0,"A046140,A034230,A010520,A007810,A032830,A013030,A194480,A114090,A051360,A014470",2015
2015-02-17,2015-02-27,CP_S,10,10,0.05496747247420035,1,"A038290,A053030,A043150,A007810,A095340,A069080,A060720,A007070,A067000,A123420",2015
2015-02-27,2015-03-06,CP_G,10,9,0.015183785085219781,1,"A022100,A016100,A020150,A011760,A085660,A084370,A049770,A104700,A005610,A010690",2015
2015-03-06,2015-03-13,CP_MOM,10,10,-0.02636896102156957,0,"A001680,A168330,A097230,A000990,A000640,A009830,A006800,A010060,A025860,A000880",2015
2015-03-13,2015-03-20,CP_MOM,10,9,0.08346236860981443,1,"A005440,A041960,A008930,A003090,A102940,A019680,A005250,A105560,A000120,A028150",2015
2015-03-20,2015-03-27,CP_MOM,10,10,0.0011204927682278098,1,"A096530,A139480,A105560,A005380,A006730,A006400,A004000,A185750,A010130,A006120",2015
2015-03-27,2015-04-03,CP_S,10,10,0.046950037455278815,1,"A099190,A000990,A035080,A028300,A067000,A002320,A018310,A200130,A082640,A002350",2015
2015-04-03,2015-04-10,CP_MOM,10,10,0.047722339093718945,1,"A005300,A120110,A035250,A012750,A097230,A003540,A053210,A005850,A003240,A006800",2015
2015-04-10,2015-04-17,CP_LV,10,10,0.04771270986116165,1,"A060980,A008770,A011200,A111770,A092040,A093920,A025860,A100130,A120110,A041510",2015
2015-04-17,2015-04-24,CP_V,10,8,0.028338003032264608,1,"A021240,A039490,A008560,A030530,A003300,A051370,A039030,A035600,A010520,A036570",2015
2015-04-24,2015-04-30,CP_S,10,10,-0.04549086012592535,0,"A168330,A086450,A008490,A091700,A007810,A017800,A051370,A034310,A108230,A078160",2015
2015-04-30,2015-05-08,CP_MOM,10,9,-0.026420197626706048,0,"A103140,A019680,A034310,A047050,A025860,A003690,A043370,A030200,A001450,A041140",2015
2015-05-08,2015-05-15,CP_MOM,10,9,0.0028781867887066235,1,"A086450,A033920,A000720,A111770,A069620,A035760,A030520,A041140,A000270,A046890",2015
2015-05-15,2015-05-22,CP_S,10,10,0.023685087680342377,1,"A168330,A000050,A084870,A078160,A126560,A069080,A052690,A078340,A060720,A014620",2015
2015-05-22,2015-05-29,CP_G,10,10,-0.011383537052224113,0,"A020760,A011760,A036420,A006040,A004710,A038060,A025900,A073240,A023160,A091700",2015
2015-05-29,2015-06-05,CP_MOM,10,10,-0.05523732181739689,0,"A018670,A029530,A018260,A008770,A000660,A086280,A000370,A012450,A114090,A081660",2015
2015-06-05,2015-06-12,CP_MOM,10,10,0.03439648334726303,1,"A019210,A012450,A083790,A093370,A030200,A031980,A034730,A093050,A034830,A053800",2015
2015-06-12,2015-06-19,CP_MOM,10,9,0.03543535247261134,1,"A100120,A003240,A000070,A114090,A002270,A012450,A004370,A004990,A078930,A105630",2015
2015-06-19,2015-06-26,CP_MOM,10,10,0.05500879637360988,1,"A035810,A005830,A004170,A041830,A001450,A001740,A100120,A002350,A030530,A013030",2015
2015-06-26,2015-07-03,CP_MOM,10,9,0.05038288795463283,1,"A036580,A067290,A108790,A035810,A053210,A004370,A003090,A005850,A003690,A000640",2015
2015-07-03,2015-07-10,CP_V,10,10,-0.028525061355116975,0,"A009970,A005850,A001680,A034830,A097950,A010950,A036580,A108320,A086280,A004710",2015
2015-07-10,2015-07-17,CP_MOM,10,9,0.03698551684462539,1,"A051500,A093050,A003410,A017670,A004370,A030520,A053210,A096530,A012450,A044490",2015
2015-07-17,2015-07-24,CP_LV,10,9,0.03683981972591109,1,"A086280,A037620,A035810,A012330,A009680,A108320,A011200,A034730,A136480,A014470",2015
2015-07-24,2015-07-31,CP_LV,10,8,-0.036659028676292574,0,"A010620,A078340,A009970,A010950,A003540,A093920,A035600,A003450,A054050,A038060",2015
2015-07-31,2015-08-07,CP_MOM,10,10,0.008834793607748203,1,"A023530,A028670,A035080,A032640,A051900,A035250,A053210,A033780,A064350,A024110",2015
2015-08-07,2015-08-13,CP_LV,10,7,0.005360526580358127,1,"A011160,A046140,A008490,A019210,A046890,A042670,A108320,A082640,A041520,A046440",2015
2015-08-13,2015-08-21,CP_LV,10,9,-0.0814815709782485,0,"A007860,A194480,A043150,A028670,A122870,A046140,A030520,A092070,A213420,A122900",2015
2015-08-21,2015-08-28,CP_G,10,10,0.03696182371487648,1,"A034730,A014830,A145990,A003490,A054950,A010690,A006840,A036580,A001230,A095660",2015
2015-08-28,2015-09-04,CP_V,10,10,-0.04426630212599662,0,"A000070,A104700,A088350,A005160,A032640,A000050,A005090,A081660,A005830,A004800",2015
2015-09-04,2015-09-11,CP_V,10,9,0.06617740968792801,1,"A054050,A000070,A052790,A006840,A145990,A008560,A092040,A102940,A011780,A000880",2015
2015-09-11,2015-09-18,CP_G,10,9,0.0036194627731298804,1,"A034120,A014830,A136480,A015750,A037620,A100120,A060980,A060720,A017810,A008490",2015
2015-09-18,2015-09-25,CP_LV,10,9,-0.004948488347326628,0,"A200130,A011160,A035600,A047040,A034120,A060250,A011070,A051900,A033920,A093920",2015
2015-09-25,2015-10-02,CP_S,10,10,0.0159109783466157,1,"A025770,A036830,A095700,A002990,A168330,A007210,A031440,A030530,A036420,A015750",2015
2015-10-02,2015-10-08,CP_V,10,9,-0.0024316561492288497,0,"A115390,A011790,A000150,A057050,A017800,A069960,A084370,A003300,A033560,A017670",2015
2015-10-08,2015-10-16,CP_S,10,10,0.00416741684018791,1,"A016100,A086980,A068240,A168330,A007860,A032190,A005740,A035080,A034310,A036800",2015
2015-10-16,2015-10-23,CP_Q,10,10,-0.03004420511746749,0,"A000050,A054670,A053800,A053210,A053030,A052790,A052690,A052400,A052260,A051910",2015
2015-10-23,2015-10-30,CP_G,10,10,-0.02837975507313344,0,"A047050,A022100,A004000,A001740,A003670,A001120,A014820,A028260,A010140,A115160",2015
2015-10-30,2015-11-06,CP_MOM,10,10,0.04259688145919087,1,"A213420,A000640,A041830,A052690,A035420,A046890,A081660,A003000,A007570,A018880",2015
2015-11-06,2015-11-13,CP_MOM,10,9,-0.03561104642818872,0,"A185750,A036570,A053210,A170900,A161390,A000240,A035760,A038290,A002380,A041140",2015
2015-11-13,2015-11-20,CP_G,10,8,0.01698603123957465,1,"A069260,A091700,A049770,A002550,A005090,A111770,A064960,A052690,A056190,A014830",2015
2015-11-20,2015-11-27,CP_G,10,10,0.020719375386500705,1,"A002020,A011040,A000880,A005880,A004170,A054950,A033920,A086900,A018670,A010690",2015
2015-11-27,2015-12-04,CP_MOM,10,9,-0.02433470751296052,0,"A034730,A025540,A024110,A108320,A078340,A014820,A034220,A003920,A000120,A041140",2015
2015-12-04,2015-12-11,CP_LV,10,10,-0.041095922156056806,0,"A032500,A192400,A033920,A034730,A034230,A100700,A080160,A018670,A053800,A018260",2015
2015-12-11,2015-12-18,CP_S,10,6,-0.013160801798190217,0,"A001440,A066270,A095700,A031390,A069110,A027390,A200670,A082270,A038500,A108230",2015
2015-12-18,2015-12-24,CP_V,10,9,-0.008241796497326752,0,"A006400,A016450,A009150,A031980,A108670,A204320,A042670,A047040,A115160,A084370",2015
2015-12-24,2015-12-30,CP_G,10,10,0.012672920422057598,1,"A054780,A078340,A005180,A017800,A005090,A016360,A036570,A128940,A035420,A001680",2015
2015-12-30,2016-01-08,CP_MOM,10,8,-0.018839560902279576,0,"A200670,A002270,A028050,A200130,A005290,A048530,A014820,A192820,A078340,A031390",2015
2016-01-08,2016-01-15,CP_Q,10,9,-0.01162334993283144,0,"A100130,A030000,A011370,A048260,A052790,A057050,A056190,A055550,A054950,A054780",2016
2016-01-15,2016-01-22,CP_MOM,10,10,-0.012626157734974974,0,"A034830,A111770,A006360,A005610,A035720,A004170,A086280,A000210,A030530,A019680",2016
2016-01-22,2016-01-29,CP_V,10,10,0.028818390462834697,1,"A145990,A016450,A017390,A003620,A049960,A098460,A138070,A028050,A033920,A046440",2016
2016-01-29,2016-02-05,CP_LV,10,9,0.005969135859565562,1,"A008000,A004150,A051900,A010060,A028670,A003300,A083790,A049960,A086980,A038290",2016
2016-02-05,2016-02-12,CP_V,10,7,-0.07653590608377478,0,"A003920,A001680,A092040,A028050,A204320,A084690,A036490,A049770,A027390,A012330",2016
2016-02-12,2016-02-19,CP_S,10,10,0.07846049844857705,1,"A052400,A092040,A200670,A011200,A027050,A095700,A028300,A004710,A214450,A017800",2016
2016-02-19,2016-02-26,CP_S,10,10,0.036598244936169,1,"A044820,A192820,A024720,A051500,A052260,A161890,A122900,A054950,A200130,A005990",2016
2016-02-26,2016-03-04,CP_V,10,9,0.04825633504364844,1,"A016250,A042660,A005290,A012630,A051600,A028050,A046140,A009150,A108670,A078340",2016
2016-03-04,2016-03-11,CP_S,10,10,0.008927555618896233,1,"A095700,A011200,A041830,A168330,A017810,A003200,A069260,A016450,A099190,A000640",2016
2016-03-11,2016-03-18,CP_V,10,10,0.011818661590837155,1,"A044820,A036800,A003570,A095340,A060980,A060720,A030190,A004000,A002320,A034730",2016
2016-03-18,2016-03-25,CP_LV,10,9,-0.038483021911208386,0,"A035890,A068870,A025770,A079160,A024950,A051910,A049960,A034310,A002990,A001040",2016
2016-03-25,2016-04-01,CP_MOM,10,9,-0.014248173792999622,0,"A014830,A044490,A005380,A204320,A000270,A035760,A014680,A003410,A036830,A015750",2016
2016-04-01,2016-04-08,CP_V,10,9,0.02439214522376174,1,"A034730,A192080,A010950,A082740,A138250,A194480,A034120,A204320,A035600,A078520",2016
2016-04-08,2016-04-15,CP_V,10,10,0.00013455617039178635,1,"A004490,A122900,A180640,A009970,A005090,A011170,A003620,A161390,A031430,A056190",2016
2016-04-15,2016-04-22,CP_S,10,8,0.05304663404741761,1,"A112040,A016450,A160550,A086980,A016170,A016100,A099190,A024720,A044820,A065620",2016
2016-04-22,2016-04-29,CP_LV,10,10,-0.03251439305633934,0,"A066570,A215000,A049960,A089600,A025770,A030190,A060720,A143240,A011070,A200670",2016
2016-04-29,2016-05-04,CP_Q,10,10,0.0006988099711421558,1,"A102940,A038290,A006280,A009290,A017670,A007070,A080160,A084370,A089600,A009680",2016
2016-05-04,2016-05-13,CP_MOM,10,10,0.02070949607295499,1,"A063080,A014830,A066570,A000120,A086900,A006040,A027410,A078340,A089600,A007070",2016
2016-05-13,2016-05-20,CP_MOM,10,10,-0.023994092489339026,0,"A036420,A035810,A097950,A096530,A168330,A122870,A080160,A035600,A114090,A023410",2016
2016-05-20,2016-05-27,CP_V,10,7,0.00955054400619634,1,"A035810,A114120,A192400,A046440,A003300,A042700,A046890,A003410,A027390,A047040",2016
2016-05-27,2016-06-03,CP_G,10,10,-0.0016362440539556156,0,"A023590,A092070,A160550,A030190,A006260,A008060,A000880,A001040,A071840,A079160",2016
2016-06-03,2016-06-10,CP_V,10,10,0.024960342272349712,1,"A097230,A001060,A014830,A032640,A018260,A064960,A114090,A108320,A006650,A069960",2016
2016-06-10,2016-06-17,CP_MOM,10,10,-0.04808994191463858,0,"A007570,A005250,A029530,A128940,A006280,A028300,A036460,A002020,A170900,A001740",2016
2016-06-17,2016-06-24,CP_LV,10,8,-0.017667801098897803,0,"A037560,A007860,A095340,A002240,A123420,A020560,A041140,A025540,A034310,A031390",2016
2016-06-24,2016-07-01,CP_S,10,9,0.06028720839734879,1,"A002620,A013030,A122900,A083790,A114120,A095660,A048530,A004700,A092040,A036420",2016
2016-07-01,2016-07-08,CP_S,10,10,0.04966034812627444,1,"A213420,A038500,A014830,A068240,A000140,A035080,A100130,A097230,A098460,A005290",2016
2016-07-08,2016-07-15,CP_V,10,8,0.0003642765217731214,1,"A037560,A108670,A035760,A041140,A004370,A069110,A036800,A021240,A006040,A005830",2016
2016-07-15,2016-07-22,CP_V,10,8,0.009550119371255411,1,"A016250,A034830,A038500,A115390,A005740,A015860,A049770,A010120,A000070,A007210",2016
2016-07-22,2016-07-29,CP_V,10,7,0.0073211861175295845,1,"A042670,A123420,A035760,A035250,A051910,A063080,A004990,A114570,A003410,A001120",2016
2016-07-29,2016-08-05,CP_LV,10,9,0.01295365548116688,1,"A006400,A069260,A029780,A018260,A032190,A102710,A008000,A032830,A012510,A006360",2016
2016-08-05,2016-08-12,CP_G,10,9,0.0112869244171373,1,"A120110,A034830,A021240,A012450,A000810,A000240,A035810,A060980,A115390,A099190",2016
2016-08-12,2016-08-19,CP_MOM,10,10,-0.023201619116334025,0,"A086900,A001680,A096530,A003490,A102940,A071050,A068270,A014620,A043150,A180640",2016
2016-08-19,2016-08-26,CP_LV,10,8,0.005433278796067129,1,"A161890,A900140,A051500,A003450,A170900,A043370,A039130,A030000,A200130,A052260",2016
2016-08-26,2016-09-02,CP_V,10,10,0.0021467622330036073,1,"A192440,A036580,A089600,A089590,A017810,A009540,A039490,A096770,A005290,A025900",2016
2016-09-02,2016-09-09,CP_V,10,10,-0.039773525712969084,0,"A030530,A023590,A095340,A120110,A009150,A006400,A007210,A185750,A064960,A014820",2016
2016-09-09,2016-09-13,CP_G,10,9,-0.004150299734364698,0,"A160550,A017810,A000660,A049770,A079430,A008060,A071840,A054620,A060250,A007210",2016
2016-09-13,2016-09-23,CP_G,10,10,0.03162054198753252,1,"A006040,A043150,A000660,A111770,A018260,A001120,A078340,A016250,A035890,A064350",2016
2016-09-23,2016-09-30,CP_V,10,9,-0.015567282817748194,0,"A086280,A012750,A171120,A034020,A025540,A051600,A042670,A044490,A004170,A033920",2016
2016-09-30,2016-10-07,CP_LV,10,7,0.004872171591057429,1,"A014620,A014680,A115390,A091700,A001440,A047810,A003470,A140410,A068870,A016170",2016
2016-10-07,2016-10-14,CP_V,10,10,0.0057941446740645275,1,"A003090,A005250,A025980,A008930,A095340,A000240,A035600,A000070,A036830,A210980",2016
2016-10-14,2016-10-21,CP_V,10,9,-0.014825164582853842,0,"A004710,A042670,A111770,A064350,A001800,A180640,A032830,A120110,A034830,A005930",2016
2016-10-21,2016-10-28,CP_LV,10,9,0.02222994184800088,1,"A060250,A066570,A032830,A081660,A003850,A168330,A178920,A014680,A030000,A008560",2016
2016-10-28,2016-11-04,CP_S,10,10,-0.04529161394395226,0,"A096760,A206640,A078160,A016450,A003520,A001060,A024720,A067290,A009420,A016100",2016
2016-11-04,2016-11-11,CP_V,10,10,-0.011763851165988326,0,"A012450,A095340,A123420,A002020,A000050,A000880,A100130,A002380,A108670,A016450",2016
2016-11-11,2016-11-18,CP_LV,10,9,-0.01154402342598605,0,"A136480,A161890,A036420,A025980,A192080,A006840,A016250,A035810,A007070,A068870",2016
2016-11-18,2016-11-25,CP_LV,10,8,-0.047777470163475305,0,"A037620,A138930,A003300,A001740,A005740,A004170,A069080,A002270,A006800,A001800",2016
2016-11-25,2016-12-02,CP_LV,10,8,-0.012235741534166983,0,"A023410,A006840,A060980,A011070,A097230,A003200,A068760,A115390,A032190,A036490",2016
2016-12-02,2016-12-09,CP_S,10,10,0.007949262476114183,1,"A067080,A028300,A102940,A104830,A023590,A102710,A200130,A003090,A036830,A041960",2016
2016-12-09,2016-12-16,CP_S,10,9,0.07428516196988541,1,"A114570,A067080,A051500,A096760,A038500,A060250,A092040,A089600,A036030,A115160",2016
2016-12-16,2016-12-23,CP_V,10,10,-0.00700241732004272,0,"A003920,A002350,A011170,A005930,A226320,A020000,A010130,A000670,A001120,A017800",2016
2016-12-23,2016-12-29,CP_G,10,10,0.007275296305190848,1,"A006040,A008060,A016360,A020150,A038290,A004370,A003850,A051910,A035890,A036570",2016
2016-12-29,2017-01-06,CP_S,10,9,0.0069107485895732144,1,"A065160,A078520,A003000,A121440,A104700,A122900,A112040,A014830,A003540,A003200",2016
2017-01-06,2017-01-13,CP_LV,10,9,-0.026363397571698872,0,"A037560,A168330,A000070,A185750,A096530,A006280,A017800,A121440,A041140,A021240",2017
2017-01-13,2017-01-20,CP_LV,10,8,-0.026311367284300877,0,"A016250,A016170,A034830,A003300,A104830,A006360,A002020,A097230,A036490,A000080",2017
2017-01-20,2017-01-26,CP_G,10,10,-0.005618404560873957,0,"A006800,A006400,A160550,A006040,A237690,A069260,A071050,A002350,A014620,A054950",2017
2017-01-26,2017-02-03,CP_LV,10,9,-0.0010225437636324467,0,"A004000,A030530,A013990,A068760,A031430,A034310,A051910,A008560,A064350,A145990",2017
2017-02-03,2017-02-10,CP_V,10,10,0.007948034570504848,1,"A007690,A036830,A086280,A003030,A018880,A095340,A120110,A035600,A039490,A012330",2017
2017-02-10,2017-02-17,CP_S,10,10,0.02595911452065164,1,"A039030,A213420,A005290,A051500,A009450,A036930,A100120,A020000,A064760,A053800",2017
2017-02-17,2017-02-24,CP_LV,10,10,-0.00023131864397094582,0,"A206640,A001800,A017800,A027050,A052400,A035810,A000070,A071050,A051500,A072710",2017
2017-02-24,2017-03-03,CP_MOM,10,8,-0.10790876679854937,0,"A004170,A003520,A222040,A049770,A036580,A010620,A051600,A004000,A006840,A003090",2017
2017-03-03,2017-03-10,CP_S,10,7,0.03867042304586927,1,"A222040,A085370,A016100,A024720,A115960,A008770,A115450,A048260,A200130,A002020",2017
2017-03-10,2017-03-17,CP_V,10,10,-0.0010778572963638044,0,"A060250,A051910,A006040,A020000,A047050,A192440,A097950,A000670,A005180,A005850",2017
2017-03-17,2017-03-24,CP_LV,10,10,0.015229326159813029,1,"A020560,A021240,A005930,A000720,A002350,A092040,A012510,A091700,A001800,A006360",2017
2017-03-24,2017-03-31,CP_S,10,6,-0.005221355691051366,0,"A009450,A064240,A014200,A171120,A029460,A002620,A115960,A114120,A058820,A036490",2017
2017-03-31,2017-04-07,CP_Q,10,9,-0.013326248560818469,0,"A067000,A181710,A051500,A047040,A006840,A003570,A000990,A210980,A021960,A115450",2017
2017-04-07,2017-04-14,CP_Q,10,10,-0.017289995916456656,0,"A081660,A020150,A105560,A017800,A095340,A007070,A022100,A210980,A023160,A024720",2017
2017-04-14,2017-04-21,CP_LV,10,10,0.006277636642317996,1,"A069260,A034020,A000150,A009830,A031430,A005930,A000070,A041960,A023410,A064960",2017
2017-04-21,2017-04-28,CP_V,10,9,0.02344527966405716,1,"A003410,A058470,A011780,A001230,A105630,A081660,A005930,A004000,A089590,A006040",2017
2017-04-28,2017-05-04,CP_G,10,9,0.019635874515822677,1,"A046890,A010060,A052260,A003550,A006260,A008560,A011070,A160550,A001430,A006650",2017
2017-05-04,2017-05-12,CP_LV,10,10,0.012169754791492193,1,"A000050,A012450,A086900,A033560,A006120,A001680,A049960,A096530,A067390,A017800",2017
2017-05-12,2017-05-19,CP_MOM,10,10,0.013958656940146053,1,"A009830,A161390,A039030,A013030,A020150,A005180,A036460,A012330,A090430,A000240",2017
2017-05-19,2017-05-26,CP_LV,10,9,0.038434558365053065,1,"A047040,A042670,A101530,A017810,A054050,A007310,A004700,A004370,A025900,A095700",2017
2017-05-26,2017-06-02,CP_G,10,10,-0.01071481567065372,0,"A084370,A003920,A043370,A035810,A000720,A009830,A032830,A114090,A010950,A013030",2017
2017-06-02,2017-06-09,CP_V,10,9,0.02753927738018553,1,"A014830,A034310,A014680,A011780,A058470,A034230,A114090,A042670,A181710,A002020",2017
2017-06-09,2017-06-16,CP_MOM,10,10,-0.034446226429748025,0,"A008930,A034230,A114090,A067080,A192400,A084110,A108320,A128940,A102710,A020560",2017
2017-06-16,2017-06-23,CP_MOM,10,9,-0.027149061648981836,0,"A033780,A097230,A011790,A018880,A115390,A010060,A034120,A145990,A013030,A086280",2017
2017-06-23,2017-06-30,CP_V,10,10,-0.016540465402330874,0,"A006840,A052690,A051600,A035890,A005740,A078340,A003300,A006040,A007340,A007210",2017
2017-06-30,2017-07-07,CP_MOM,10,10,0.010719253862641942,1,"A001430,A004020,A028260,A103140,A001230,A032830,A086280,A000810,A115450,A030200",2017
2017-07-07,2017-07-14,CP_MOM,10,9,0.005221060182952455,1,"A005830,A023410,A005490,A067390,A035760,A048260,A010130,A000120,A014820,A018880",2017
2017-07-14,2017-07-21,CP_MOM,10,9,0.04715912666310045,1,"A064960,A048260,A051910,A085620,A031440,A096770,A003670,A006360,A139130,A041960",2017
2017-07-21,2017-07-28,CP_LV,10,9,-0.005103093113289109,0,"A004990,A130960,A006730,A010060,A214320,A009830,A030530,A079160,A006800,A060980",2017
2017-07-28,2017-08-04,CP_V,10,10,-0.004996454094624236,0,"A051370,A006400,A060720,A009150,A039490,A005930,A084370,A049960,A071050,A089140",2017
2017-08-04,2017-08-11,CP_Q,10,9,-0.005911718072121837,0,"A210980,A069620,A018670,A138930,A014620,A020000,A054950,A056190,A069110,A014680",2017
2017-08-11,2017-08-18,CP_G,10,7,0.021893477090446152,1,"A112040,A108790,A036580,A085620,A036460,A115390,A114570,A251270,A035250,A035720",2017
2017-08-18,2017-08-25,CP_G,10,10,0.00858131236467482,1,"A052690,A160550,A047810,A020150,A005180,A020000,A003030,A081660,A025540,A139480",2017
2017-08-25,2017-09-01,CP_S,10,9,0.023650425142515537,1,"A006730,A210980,A241710,A051500,A213420,A182400,A168330,A192530,A000070,A060250",2017
2017-09-01,2017-09-08,CP_MOM,10,6,-0.04104274155410877,0,"A115390,A064240,A030520,A041140,A031390,A200670,A168330,A042670,A115450,A182400",2017
2017-09-08,2017-09-15,CP_MOM,10,10,0.02207839897874534,1,"A214370,A016250,A014820,A083790,A084370,A112040,A014680,A200670,A089600,A030520",2017
2017-09-15,2017-09-22,CP_LV,10,10,-0.005444197837576681,0,"A028260,A020560,A035890,A091700,A003490,A006060,A005930,A122870,A000660,A100130",2017
2017-09-22,2017-09-29,CP_G,10,10,0.011548353752032791,1,"A025980,A035080,A046890,A032830,A267250,A057050,A119610,A145990,A020150,A097230",2017
2017-09-29,2017-10-13,CP_LV,10,10,0.007169477324157725,1,"A041960,A031430,A028260,A047050,A011780,A003300,A018260,A105630,A047040,A025540",2017
2017-10-13,2017-10-20,CP_S,10,10,0.0332051217847991,1,"A168330,A006040,A192080,A095700,A083790,A051500,A020000,A064960,A025980,A214370",2017
2017-10-20,2017-10-27,CP_S,10,9,0.06126411390569956,1,"A064240,A041140,A011200,A141080,A006060,A237880,A003670,A048530,A068760,A005880",2017
2017-10-27,2017-11-03,CP_Q,10,10,0.016775978977129236,1,"A000050,A036460,A068760,A068270,A068240,A067390,A067290,A067160,A067080,A067000",2017
2017-11-03,2017-11-10,CP_S,10,10,0.011935472771605449,1,"A115450,A168330,A097230,A005880,A000080,A006840,A215360,A089590,A093370,A000370",2017
2017-11-10,2017-11-17,CP_MOM,10,9,0.037946493497890414,1,"A036420,A025770,A006060,A030190,A071320,A068240,A121440,A002380,A043150,A065620",2017
2017-11-17,2017-11-24,CP_Q,10,9,0.018374062015125356,1,"A000050,A000060,A068270,A068240,A067390,A067290,A067160,A067080,A067000,A066970",2017
2017-11-24,2017-12-01,CP_LV,10,9,-0.021971759006059608,0,"A241560,A096760,A006650,A086980,A001440,A214370,A018260,A042670,A101530,A044490",2017
2017-12-01,2017-12-08,CP_LV,10,8,-0.038040668636521266,0,"A042670,A006650,A067390,A047050,A008560,A214370,A000640,A023590,A009420,A122870",2017
2017-12-08,2017-12-15,CP_LV,10,8,0.00387368565844301,1,"A086980,A005990,A114570,A039030,A078340,A038540,A072710,A067080,A115960,A060250",2017
2017-12-15,2017-12-22,CP_S,10,10,0.010908657136913724,1,"A078520,A226320,A008060,A084370,A039030,A001720,A025900,A001430,A002960,A033920",2017
2017-12-22,2017-12-28,CP_G,10,10,0.00950338207628113,1,"A011780,A011790,A025900,A010120,A006800,A015760,A009240,A000120,A032640,A000880",2017
2017-12-28,2018-01-05,CP_V,10,7,-0.03332641079558295,0,"A010620,A214320,A035760,A237880,A003410,A030000,A200670,A028150,A000150,A034120",2017
2018-01-05,2018-01-12,CP_MOM,10,8,-0.0008842639149645448,0,"A000880,A006840,A042670,A003030,A267250,A023590,A001120,A009970,A010620,A241710",2018
2018-01-12,2018-01-19,CP_S,10,8,0.05212904959697533,1,"A063080,A151910,A036490,A025980,A069080,A003030,A051500,A031980,A064240,A012450",2018
2018-01-19,2018-01-26,CP_V,10,10,-0.004204992689543973,0,"A097230,A090460,A051370,A010120,A000670,A010060,A097950,A009150,A012750,A139480",2018
2018-01-26,2018-02-02,CP_V,10,10,-0.0017699734064145045,0,"A035600,A213420,A108320,A004000,A032830,A086790,A214320,A000070,A012330,A079430",2018
2018-02-02,2018-02-09,CP_S,10,10,-0.04076144761605142,0,"A092040,A243070,A206640,A141080,A038290,A214450,A119610,A048530,A006060,A083790",2018
2018-02-09,2018-02-14,CP_G,10,9,0.00874430355227529,1,"A009540,A010620,A003490,A119610,A020560,A043150,A018670,A079430,A145020,A044490",2018
2018-02-14,2018-02-23,CP_LV,10,10,0.021565863705005385,1,"A181710,A001440,A000370,A020560,A100130,A114090,A032640,A000660,A111770,A009830",2018
2018-02-23,2018-03-02,CP_G,10,10,-0.0212119755714953,0,"A088350,A122870,A005300,A090460,A025900,A082640,A023590,A032830,A049960,A123890",2018
2018-03-02,2018-03-09,CP_MOM,10,8,-0.016809605509460215,0,"A023410,A000370,A011790,A034310,A161390,A014830,A065620,A108790,A036460,A035720",2018
2018-03-09,2018-03-16,CP_Q,10,10,0.01395749833810096,1,"A000050,A069960,A069260,A069080,A068760,A068270,A068240,A067390,A067290,A067080",2018
2018-03-16,2018-03-23,CP_MOM,10,10,-0.041665752874128915,0,"A096760,A010120,A086280,A122870,A001800,A090430,A005930,A192820,A000370,A036580",2018
2018-03-23,2018-03-30,CP_MOM,10,9,0.03265651725958807,1,"A069080,A047050,A028670,A051600,A009150,A036460,A020000,A066970,A036570,A002270",2018
2018-03-30,2018-04-06,CP_MOM,10,10,0.001260670487026516,1,"A020000,A014830,A023410,A214320,A025900,A000100,A086280,A122870,A028260,A058650",2018
2018-04-06,2018-04-13,CP_G,10,9,-0.004197305884196028,0,"A086280,A042700,A078520,A039840,A009410,A000060,A017800,A180640,A251270,A012630",2018
2018-04-13,2018-04-20,CP_V,10,9,0.041788109813917576,1,"A192080,A070960,A060250,A006840,A119610,A035250,A049770,A036570,A024720,A000080",2018
2018-04-20,2018-04-27,CP_LV,10,9,0.003017658866680163,1,"A047810,A192080,A002020,A030520,A079160,A012450,A204320,A090430,A115960,A200130",2018
2018-04-27,2018-05-04,CP_LV,10,10,0.0027270763644407724,1,"A168330,A002790,A006060,A018880,A010130,A020560,A100130,A090430,A080160,A086980",2018
2018-05-04,2018-05-11,CP_MOM,10,10,0.0028849104861337405,1,"A007070,A029780,A018000,A004020,A100130,A042660,A035810,A036630,A047040,A003300",2018
2018-05-11,2018-05-18,CP_MOM,10,10,-0.006648322107878158,0,"A055550,A069960,A214320,A035720,A004800,A006800,A047050,A000120,A267250,A005940",2018
2018-05-18,2018-05-25,CP_MOM,10,10,-0.042353127314665485,0,"A001120,A004490,A145990,A018670,A000210,A010950,A003690,A111770,A001520,A006060",2018
2018-05-25,2018-06-01,CP_G,10,10,-0.008428299590897803,0,"A003380,A000070,A010060,A031980,A006280,A082640,A005850,A119610,A032830,A069960",2018
2018-06-01,2018-06-08,CP_LV,10,10,0.007877739314784771,1,"A054950,A056190,A084370,A271560,A009240,A098460,A003520,A046890,A006280,A012630",2018
2018-06-08,2018-06-15,CP_LV,10,8,-0.02037710965537262,0,"A010140,A000670,A097230,A054950,A115390,A042700,A086980,A108790,A004430,A007820",2018
2018-06-15,2018-06-22,CP_MOM,10,9,-0.03587033932922975,0,"A019680,A035890,A119610,A111770,A079440,A002240,A122870,A145020,A001120,A070960",2018
