BaseDate,SellDate,leader,status,basket_return,basket_gross,n_picked,top_codes,year,win,bm_return,excess_return,beat_bm
2011-12-16,2011-12-23,CP_S,traded,0.04786753553699173,0.04986753553699173,10,"A060720,A084990,A041830,A095340,A071970,A032500,A084010,A054670,A028300,A036190",2011,1,0.014815539468249206,0.033051996068742526,1
2011-12-23,2011-12-29,CP_S,traded,0.021389963687684588,0.02338996368768459,10,"A025900,A083790,A052790,A053030,A011040,A014470,A024950,A060720,A033500,A054670",2011,1,-0.022214843457118105,0.04360480714480269,1
2011-12-29,2012-01-06,CP_V,traded,0.00021010835574364513,0.002210108355743645,10,"A033530,A095340,A042660,A030200,A115160,A008730,A014470,A005680,A017670,A004800",2011,1,0.009530382201189624,-0.00932027384544598,0
2012-01-06,2012-01-13,CP_V,traded,0.02074551330327029,0.022745513303270293,10,"A000430,A071320,A042660,A018670,A030200,A017940,A033530,A024110,A009580,A005950",2012,1,0.01765465455689741,0.003090858746372882,1
2012-01-13,2012-01-20,CP_LV,traded,0.004413551425467123,0.006413551425467123,10,"A069620,A009410,A086980,A003120,A004690,A032830,A012750,A108670,A000540,A036190",2012,1,0.03956431800733595,-0.03515076658186883,0
2012-01-20,2012-01-27,CP_V,traded,0.02284142680717627,0.02484142680717627,10,"A086450,A060720,A033530,A071320,A017900,A011040,A008730,A017940,A014790,A009680",2012,1,0.007661970675268748,0.01517945613190752,1
2012-01-27,2012-02-03,CP_S,traded,0.0010024126924901193,0.0030024126924901194,10,"A043150,A102940,A052790,A068240,A084110,A038390,A032500,A060720,A011370,A016250",2012,1,0.00382221362662416,-0.002819800934134041,0
2012-02-03,2012-02-10,CP_G,traded,0.026045609697681826,0.028045609697681828,10,"A008770,A010120,A001250,A069080,A036570,A063080,A084370,A023160,A009520,A033640",2012,1,0.010834845919060587,0.015210763778621239,1
2012-02-10,2012-02-17,CP_LV,traded,-0.014526695604636217,-0.012526695604636217,10,"A029780,A128940,A000640,A003920,A108670,A012750,A006040,A017670,A000540,A005490",2012,0,0.01492694524278848,-0.029453640847424696,0
2012-02-17,2012-02-24,CP_V,traded,-0.008076019255935082,-0.006076019255935083,10,"A000880,A035810,A003540,A060720,A115160,A003470,A005950,A003530,A005680,A018670",2012,0,-0.0017692379921619983,-0.006306781263773084,0
2012-02-24,2012-03-02,CP_LV,traded,0.0037182859395319973,0.005718285939531997,10,"A108670,A029530,A000540,A000640,A001720,A128940,A003540,A003920,A058470,A069620",2012,1,0.007297427087613606,-0.0035791411480816087,0
2012-03-02,2012-03-09,CP_Q,skip_quality,0.0,,0,,2012,0,-0.008026029302625082,0.008026029302625082,1
2012-03-09,2012-03-16,CP_LV,traded,-0.0009238236844141361,0.001076176315585864,10,"A086450,A005490,A017670,A012750,A003920,A025900,A108670,A128940,A003540,A004690",2012,0,0.007996829014517148,-0.008920652698931284,0
2012-03-16,2012-03-23,CP_Q,skip_quality,0.0,,0,,2012,0,-0.003740587090305003,0.003740587090305003,1
2012-03-23,2012-03-30,CP_LV,traded,-0.012186562995963822,-0.010186562995963822,10,"A025900,A069620,A018670,A000680,A003920,A004690,A011040,A025000,A029530,A006040",2012,0,-0.00631034669903241,-0.005876216296931412,0
2012-03-30,2012-04-06,CP_S,traded,-0.055775171216743594,-0.05377517121674359,10,"A035810,A053030,A052400,A054670,A084110,A048530,A031980,A016100,A011370,A011040",2012,0,0.0074427518817898886,-0.06321792309853348,0
2012-04-06,2012-04-13,CP_MOM,traded,-0.014741337527325803,-0.012741337527325803,10,"A005380,A020000,A011210,A000270,A005930,A112040,A002960,A012630,A001800,A010780",2012,0,-0.009916068269074318,-0.0048252692582514845,0
2012-04-13,2012-04-20,CP_LV,traded,-0.005167151292171089,-0.0031671512921710885,10,"A000680,A069620,A009410,A000270,A033780,A000540,A001720,A003920,A004690,A032830",2012,0,-0.017054024321647043,0.011886873029475956,1
2012-04-20,2012-04-27,CP_S,traded,-0.050664079607916204,-0.0486640796079162,10,"A011370,A053030,A001210,A031980,A016100,A054670,A028300,A035810,A100120,A018310",2012,0,0.0003544932013266333,-0.05101857280924284,0
2012-04-27,2012-05-04,CP_G,traded,0.012766206071640253,0.014766206071640253,10,"A054950,A011070,A092070,A104830,A033170,A039030,A011200,A069260,A006730,A036930",2012,1,0.006986103728453319,0.005780102343186934,1
2012-05-04,2012-05-11,CP_LV,traded,-0.00025299771209227146,0.0017470022879077286,10,"A003120,A014830,A025000,A003920,A000640,A017670,A002960,A032830,A029530,A005490",2012,0,-0.03620641982756456,0.03595342211547229,1
2012-05-11,2012-05-18,CP_G,traded,-0.1008285617882472,-0.0988285617882472,10,"A003690,A012630,A060250,A010060,A022100,A039030,A036570,A036930,A046440,A020150",2012,0,-0.07024562757872443,-0.030582934209522766,0
2012-05-18,2012-05-25,CP_MOM,traded,0.008135745384169859,0.010135745384169859,10,"A063080,A003030,A078340,A009970,A068270,A051600,A029530,A002790,A032830,A034230",2012,1,0.023400244605769505,-0.015264499221599646,0
2012-05-25,2012-06-01,CP_G,traded,0.0036840433841867767,0.005684043384186777,10,"A036540,A046440,A051500,A046890,A068270,A084370,A060250,A022100,A011070,A063080",2012,1,0.005668331350696443,-0.001984287966509666,0
2012-06-01,2012-06-08,CP_V,traded,-0.023951124750742132,-0.021951124750742134,10,"A138930,A082640,A051360,A060720,A003540,A001430,A003470,A011040,A010780,A115160",2012,0,0.000615968296711511,-0.024567093047453643,0
2012-06-08,2012-06-15,CP_S,traded,0.004466884524533823,0.006466884524533823,10,"A024950,A060720,A084110,A035810,A054670,A035890,A095340,A016250,A138070,A068240",2012,1,0.01226820073652779,-0.0078013162119939675,0
2012-06-15,2012-06-22,CP_S,traded,0.0438294791046695,0.0458294791046695,10,"A138070,A031980,A032190,A053030,A016100,A001210,A024950,A011040,A035890,A011370",2012,1,-0.005796056313772779,0.04962553541844228,1
2012-06-22,2012-06-29,CP_S,traded,-0.0147450356786316,-0.0127450356786316,10,"A035890,A031980,A024950,A060250,A086980,A038290,A017900,A016250,A068240,A032190",2012,0,0.0035834339257005965,-0.018328469604332195,0
2012-06-29,2012-07-06,CP_V,traded,0.008592557843486594,0.010592557843486594,10,"A093920,A095720,A051360,A060720,A001430,A009580,A009680,A011040,A077970,A014790",2012,1,0.0022599662353492977,0.006332591608137296,1
2012-07-06,2012-07-13,CP_MOM,traded,-0.021885171899177804,-0.019885171899177802,10,"A102940,A018880,A078340,A006040,A063080,A002790,A005180,A012750,A034230,A051900",2012,0,-0.0243838122914648,0.002498640392286998,1
2012-07-13,2012-07-20,CP_LV,traded,-0.0005904754249040783,0.0014095245750959217,10,"A014830,A005490,A003920,A058650,A003530,A001040,A021320,A000540,A002240,A000140",2012,0,0.005538118694460303,-0.0061285941193643815,0
2012-07-20,2012-07-27,CP_V,traded,-0.03388111449527935,-0.03188111449527935,10,"A095720,A072870,A012630,A105560,A093920,A086790,A035810,A060720,A077970,A003540",2012,0,0.00341757500287998,-0.03729868949815933,0
2012-07-27,2012-08-03,CP_V,traded,0.02031554229195827,0.022315542291958267,10,"A006650,A115160,A009580,A072870,A012630,A000070,A064960,A004150,A010780,A005950",2012,1,0.010671565089986679,0.00964397720197159,1
2012-08-03,2012-08-10,CP_G,traded,0.06460955001306824,0.06660955001306824,10,"A084870,A019210,A022100,A053210,A112040,A000660,A103590,A011780,A028670,A046890",2012,1,0.052859337473224244,0.011750212539843999,1
2012-08-10,2012-08-17,CP_MOM,traded,0.02053896550411515,0.02253896550411515,10,"A078340,A007310,A035600,A002350,A005930,A063080,A108320,A004490,A073240,A012750",2012,1,7.192766132346762e-05,0.020467037842791684,1
2012-08-17,2012-08-24,CP_Q,skip_quality,0.0,,0,,2012,0,-0.01373205790787757,0.01373205790787757,1
2012-08-24,2012-08-31,CP_LV,traded,-0.010250436098410441,-0.008250436098410441,10,"A002240,A014830,A005490,A003530,A006040,A017670,A037710,A072870,A032830,A000270",2012,0,-0.007651798875930482,-0.002598637222479959,0
2012-08-31,2012-09-07,CP_V,traded,0.029535993898809065,0.03153599389880907,10,"A012630,A017670,A003540,A055550,A064960,A003030,A003470,A025540,A000070,A105560",2012,1,0.012839086251784648,0.016696907647024417,1
2012-09-07,2012-09-14,CP_MOM,traded,0.01589377726387229,0.01789377726387229,10,"A035080,A039130,A012750,A048530,A003920,A005440,A005180,A058470,A030000,A011210",2012,1,0.04042330455332244,-0.024529527289450147,0
2012-09-14,2012-09-21,CP_Q,skip_quality,0.0,,0,,2012,0,-0.0025951643271999725,0.0025951643271999725,1
2012-09-21,2012-09-28,CP_S,traded,-0.005971399335056547,-0.003971399335056547,10,"A011370,A060250,A038390,A053030,A136480,A016250,A008040,A049960,A025770,A054670",2012,0,-0.0030763545198938536,-0.0028950448151626937,0
2012-09-28,2012-10-05,CP_MOM,traded,0.018357517430795216,0.020357517430795214,10,"A122870,A049960,A105630,A006040,A015760,A043150,A023590,A025540,A102940,A084990",2012,1,-0.0005209872708783481,0.018878504701673564,1
2012-10-05,2012-10-12,CP_V,traded,-0.038029979184158444,-0.03602997918415844,10,"A012630,A032640,A005490,A008060,A005950,A006650,A139130,A017670,A018670,A086790",2012,0,-0.03102993729857606,-0.007000041885582384,0
2012-10-12,2012-10-19,CP_LV,traded,0.0023376714482882827,0.004337671448288283,10,"A000270,A003530,A005490,A024110,A003480,A003670,A017940,A005440,A000480,A055550",2012,1,0.005472621375293585,-0.003134949927005302,0
2012-10-19,2012-10-26,CP_G,traded,-0.06601705079267925,-0.06401705079267925,10,"A036540,A060250,A063080,A052790,A012630,A022100,A122870,A046890,A036930,A000660",2012,0,-0.026962095645732043,-0.03905495514694721,0
2012-10-26,2012-11-02,CP_S,traded,0.008579654420733942,0.010579654420733942,10,"A036930,A032190,A033560,A053030,A092070,A093920,A031980,A054670,A021320,A052400",2012,1,0.014428236836679043,-0.005848582415945101,0
2012-11-02,2012-11-09,CP_LV,traded,0.025381345075094784,0.027381345075094786,10,"A034020,A003480,A090430,A019680,A017940,A138040,A058470,A005490,A017670,A001040",2012,1,-0.00745809706470979,0.032839442139804574,1
2012-11-09,2012-11-16,CP_Q,skip_quality,0.0,,0,,2012,0,-0.022883727768705397,0.022883727768705397,1
2012-11-16,2012-11-23,CP_V,traded,0.001248805428008994,0.003248805428008994,10,"A095340,A042660,A011760,A012630,A006650,A003470,A009540,A003030,A004150,A077970",2012,1,0.02713842747591122,-0.025889622047902225,0
2012-11-23,2012-11-30,CP_V,traded,0.023328802863535725,0.025328802863535727,10,"A005830,A005490,A000880,A105560,A017670,A006650,A003470,A004690,A028670,A009540",2012,1,0.011285335342405611,0.012043467521130113,1
2012-11-30,2012-12-07,CP_V,traded,0.010826527706214008,0.012826527706214008,10,"A001230,A009410,A095340,A000880,A077970,A018670,A030200,A011760,A003300,A017670",2012,1,0.012701122665425002,-0.0018745949592109939,0
2012-12-07,2012-12-14,CP_LV,traded,-0.0003513626025996458,0.0016486373974003543,10,"A017940,A071320,A004490,A033780,A006260,A003490,A079160,A123420,A020560,A032830",2012,0,0.019203555646376547,-0.01955491824897619,0
2012-12-14,2012-12-21,CP_G,traded,-0.027659896906649682,-0.02565989690664968,10,"A052790,A046440,A086900,A034220,A068270,A128940,A011780,A033560,A053210,A047040",2012,0,-0.0073281738712005495,-0.020331723035449133,0
2012-12-21,2012-12-28,CP_S,traded,0.06133200197453144,0.06333200197453144,10,"A101730,A084110,A035810,A040910,A049960,A140410,A060250,A136480,A033560,A036560",2012,1,0.008397208672907608,0.05293479330162383,1
2012-12-28,2013-01-04,CP_S,traded,0.0009833155815091718,0.002983315581509172,10,"A011370,A021320,A103590,A025900,A011040,A036190,A038390,A018310,A051360,A016250",2012,1,0.0074559975964547665,-0.006472682014945595,0
2013-01-04,2013-01-11,CP_V,traded,-0.0007164242782857083,0.0012835757217142918,10,"A015750,A072870,A064960,A005830,A008060,A017940,A003300,A077970,A042660,A009410",2013,0,-0.007589689553366363,0.006873265275080655,1
2013-01-11,2013-01-18,CP_V,traded,0.00825865915161982,0.01025865915161982,10,"A000880,A021320,A012630,A139130,A006360,A005490,A003470,A105560,A011760,A005950",2013,1,-0.004417354895901782,0.012676014047521602,1
2013-01-18,2013-01-25,CP_LV,traded,-0.019447875025546242,-0.017447875025546244,10,"A003480,A004490,A003490,A004000,A006260,A020560,A002240,A033780,A006400,A058470",2013,0,-0.020705787660034614,0.0012579126344883715,1
2013-01-25,2013-02-01,CP_S,traded,0.011714867005393583,0.013714867005393584,10,"A140410,A011040,A035810,A049960,A067160,A033560,A053030,A103590,A101730,A138070",2013,1,0.005701986448792606,0.006012880556600977,1
2013-02-01,2013-02-08,CP_G,traded,-0.009008798611060319,-0.007008798611060319,10,"A091700,A000100,A028670,A060250,A084990,A012630,A033640,A009830,A086900,A053210",2013,0,-0.0035192742837586444,-0.0054895243273016744,0
2013-02-08,2013-02-15,CP_G,traded,0.020011737285737886,0.022011737285737888,10,"A047050,A010060,A030520,A086900,A000100,A051370,A091700,A041510,A011070,A009520",2013,1,0.015521041570557115,0.004490695715180772,1
2013-02-15,2013-02-22,CP_Q,skip_quality,0.0,,0,,2013,0,0.019034110984362806,-0.019034110984362806,0
2013-02-22,2013-02-28,CP_Q,skip_quality,0.0,,0,,2013,0,0.00376444481868754,-0.00376444481868754,0
2013-02-28,2013-03-08,CP_S,traded,0.013390040412768046,0.015390040412768046,10,"A067290,A083790,A003480,A054670,A011370,A035890,A084110,A051360,A138070,A033560",2013,1,-0.010106144121115879,0.023496184533883926,1
2013-03-08,2013-03-15,CP_S,traded,0.05251901644192099,0.05451901644192099,10,"A049960,A025900,A053030,A083790,A033560,A036560,A024950,A067160,A038390,A035890",2013,1,-0.009725774048982783,0.06224479049090377,1
2013-03-15,2013-03-22,CP_S,traded,-0.0057589345506355956,-0.0037589345506355955,10,"A003480,A035890,A060250,A140410,A136480,A103590,A054780,A036560,A054670,A067290",2013,0,-0.01902340800402713,0.013264473453391535,1
2013-03-22,2013-03-29,CP_MOM,traded,0.0206164206916844,0.022616420691684402,10,"A068270,A005250,A043150,A036420,A001680,A079160,A069620,A009970,A091700,A001520",2013,1,0.028829328119627906,-0.008212907427943505,0
2013-03-29,2013-04-05,CP_MOM,traded,0.004466492810377078,0.006466492810377078,10,"A035810,A007310,A001680,A004990,A084110,A043150,A007570,A003920,A009970,A091700",2013,1,-0.03873529221054528,0.04320178502092236,1
2013-04-05,2013-04-12,CP_MOM,traded,0.00022400860930408455,0.0022240086093040846,10,"A053210,A035600,A091700,A051500,A039130,A025540,A033920,A003920,A084990,A004370",2013,1,-0.0015566382839619086,0.0017806468932659932,1
2013-04-12,2013-04-19,CP_S,traded,-0.019978593285339283,-0.017978593285339284,10,"A054780,A025770,A005290,A041520,A103590,A036190,A054670,A140410,A100700,A011370",2013,0,-0.009084153141776241,-0.010894440143563042,0
2013-04-19,2013-04-26,CP_V,traded,0.04425545392249934,0.04625545392249934,10,"A060980,A011790,A001120,A103140,A007690,A096770,A000880,A001450,A004150,A105560",2013,1,0.019829552904156333,0.024425901018343008,1
2013-04-26,2013-05-03,CP_V,traded,-0.0060001674650697265,-0.0040001674650697264,10,"A138930,A088350,A001120,A105560,A000880,A005490,A079980,A003070,A078930,A001430",2013,0,0.01087649648249478,-0.016876663947564506,0
2013-05-03,2013-05-10,CP_V,traded,0.024745655635538037,0.026745655635538036,10,"A086790,A001450,A004150,A001430,A096770,A000140,A079980,A105560,A078930,A003570",2013,1,-0.010662813945088612,0.03540846958062665,1
2013-05-10,2013-05-16,CP_S,traded,-0.013644309520099705,-0.011644309520099705,10,"A011040,A136480,A041520,A100700,A031980,A103590,A083790,A035890,A138070,A053030",2013,0,0.02162745854222914,-0.035271768062328845,0
2013-05-16,2013-05-24,CP_V,traded,-0.020543467727761076,-0.018543467727761075,10,"A079980,A008060,A007690,A000880,A005160,A017670,A002020,A096770,A103140,A004150",2013,0,-0.006724347068919445,-0.013819120658841631,0
2013-05-24,2013-05-31,CP_LV,traded,-0.010234851955033217,-0.008234851955033217,10,"A021320,A090430,A069260,A003490,A000880,A004000,A000680,A016360,A006260,A001510",2013,0,0.01398565963160947,-0.024220511586642686,0
2013-05-31,2013-06-07,CP_LV,traded,-0.02336632313168282,-0.021366323131682817,10,"A081660,A017940,A003470,A078020,A069260,A005490,A001510,A009540,A105560,A038390",2013,0,-0.038579745633542384,0.015213422501859565,1
2013-06-07,2013-06-14,CP_MOM,traded,0.0020192561775858944,0.0040192561775858945,10,"A064960,A039130,A021240,A009970,A033920,A026960,A108670,A035080,A114090,A009410",2013,1,-0.01798996803285069,0.020009224210436584,1
2013-06-14,2013-06-21,CP_G,traded,-0.040292362298986376,-0.038292362298986374,10,"A033640,A112040,A053210,A140410,A051500,A067000,A030530,A069080,A048530,A036710",2013,0,-0.03515170121318634,-0.0051406610858000384,0
2013-06-21,2013-06-28,CP_Q,skip_quality,0.0,,0,,2013,0,0.022212713198707545,-0.022212713198707545,0
2013-06-28,2013-07-05,CP_G,traded,-0.002548734646038418,-0.0005487346460384179,10,"A060720,A000120,A046890,A031980,A054950,A004000,A140410,A036570,A033640,A069080",2013,0,-0.016105660863405147,0.01355692621736673,1
2013-07-05,2013-07-12,CP_S,traded,0.03356059202523102,0.03556059202523102,10,"A067000,A095340,A038390,A036560,A011040,A025770,A032190,A060250,A051360,A025900",2013,1,0.020002072753653177,0.013558519271577842,1
2013-07-12,2013-07-19,CP_V,traded,0.006903728399234945,0.008903728399234945,10,"A004150,A064960,A001740,A001450,A120110,A005160,A021320,A029530,A000880,A007690",2013,1,0.0007647140611128922,0.006139014338122053,1
2013-07-19,2013-07-26,CP_S,traded,0.030987153484153776,0.03298715348415378,10,"A067000,A054670,A083790,A025770,A038390,A041520,A067160,A043150,A054780,A067290",2013,1,0.02105364404379584,0.009933509440357938,1
2013-07-26,2013-08-02,CP_S,traded,-0.0018817123670557194,0.00011828763294428058,10,"A043610,A095340,A031980,A053030,A032190,A136480,A025770,A025900,A027050,A041520",2013,0,0.0065783620558821365,-0.008460074422937856,0
2013-08-02,2013-08-09,CP_V,traded,-0.05187787072631524,-0.049877870726315235,10,"A078930,A004150,A013570,A006380,A029530,A005160,A011790,A082640,A139130,A001430",2013,0,-0.022184903659183353,-0.029692967067131884,0
2013-08-09,2013-08-16,CP_MOM,traded,-0.02562879188768573,-0.02362879188768573,10,"A048530,A084990,A035600,A064960,A035080,A007070,A084110,A018880,A009240,A033920",2013,0,0.02094953501603114,-0.04657832690371687,0
2013-08-16,2013-08-23,CP_V,traded,-0.0313162608541222,-0.0293162608541222,10,"A003570,A036710,A105560,A001450,A086790,A095340,A088350,A017670,A003690,A030200",2013,0,-0.02601413460687141,-0.0053021262472507935,0
2013-08-23,2013-08-30,CP_V,traded,0.0031495498481336273,0.005149549848133627,10,"A001740,A006380,A005490,A011810,A001120,A088350,A096770,A103140,A078930,A004150",2013,1,0.0300509047354236,-0.026901354887289973,0
2013-08-30,2013-09-06,CP_G,traded,0.022723860322960678,0.02472386032296068,10,"A011070,A052690,A101730,A035080,A051370,A036570,A069080,A093920,A100120,A097230",2013,1,0.015028343611785955,0.007695516711174723,1
2013-09-06,2013-09-13,CP_LV,traded,0.02044359890942099,0.022443598909420992,10,"A034810,A032830,A005440,A021320,A020560,A018670,A138040,A001450,A010950,A000810",2013,1,0.019950800640307742,0.0004927982691132482,1
2013-09-13,2013-09-17,CP_MOM,traded,0.004838555423512871,0.006838555423512871,10,"A035420,A031980,A100130,A034730,A084110,A014620,A002240,A002960,A018880,A034830",2013,1,0.005646034738657768,-0.000807479315144897,0
2013-09-17,2013-09-27,CP_Q,skip_quality,0.0,,0,,2013,0,0.00310134724119715,-0.00310134724119715,0
2013-09-27,2013-10-04,CP_V,traded,-0.03081216694574631,-0.028812166945746308,10,"A014830,A001120,A003470,A005490,A003690,A103140,A096770,A001430,A021320,A078930",2013,0,-0.00736653742916793,-0.02344562951657838,0
2013-10-04,2013-10-11,CP_LV,traded,0.0075227399105250135,0.009522739910525014,10,"A003550,A051910,A018670,A003690,A010950,A006800,A000680,A096770,A016360,A138040",2013,1,0.013981111478332364,-0.006458371567807351,0
2013-10-11,2013-10-18,CP_S,traded,-0.0023014078663118314,-0.00030140786631183136,10,"A048530,A083650,A032190,A025770,A067160,A083790,A041520,A067000,A060250,A027050",2013,0,0.013580917576176521,-0.015882325442488354,0
2013-10-18,2013-10-25,CP_Q,skip_quality,0.0,,0,,2013,0,-0.008775092574546894,0.008775092574546894,1
2013-10-25,2013-11-01,CP_LV,traded,0.0062428124912353965,0.008242812491235397,10,"A009150,A055550,A066570,A003550,A003540,A081660,A018670,A006800,A024110,A005930",2013,1,0.0024724856099371806,0.003770326881298216,1
2013-11-01,2013-11-08,CP_S,traded,-0.051302012979372744,-0.04930201297937274,10,"A043150,A000700,A067000,A023410,A028300,A060250,A011040,A054670,A005290,A052260",2013,0,-0.026747800845338454,-0.02455421213403429,0
2013-11-08,2013-11-15,CP_G,traded,-0.02726096448575914,-0.02526096448575914,10,"A046890,A079160,A105630,A035420,A052690,A009830,A031980,A051370,A067280,A101730",2013,0,0.01046416138084627,-0.03772512586660541,0
2013-11-15,2013-11-22,CP_Q,skip_quality,0.0,,0,,2013,0,0.0002941704393608635,-0.0002941704393608635,0
2013-11-22,2013-11-29,CP_Q,skip_quality,0.0,,0,,2013,0,0.0192600050841627,-0.0192600050841627,0
2013-11-29,2013-12-06,CP_LV,traded,-0.030058957012437548,-0.028058957012437546,10,"A024110,A018670,A000680,A051600,A001450,A000880,A036560,A081660,A000150,A078020",2013,0,-0.03152278628959293,0.0014638292771553818,1
2013-12-06,2013-12-13,CP_V,traded,-0.01271011887853678,-0.01071011887853678,10,"A001120,A034020,A000880,A064960,A003300,A036710,A103140,A078930,A001740,A030200",2013,0,-0.008836554046889322,-0.003873564831647457,0
2013-12-13,2013-12-20,CP_G,traded,-0.0023927979367563174,-0.0003927979367563172,10,"A009830,A079160,A052690,A004000,A078160,A036570,A012630,A038290,A108230,A140410",2013,0,0.010413111146206244,-0.012805909082962561,0
2013-12-20,2013-12-27,CP_S,traded,0.015761056454902833,0.017761056454902835,10,"A005950,A043610,A005160,A067290,A048530,A100700,A028670,A005690,A054670,A067160",2013,1,0.009544457609599988,0.006216598845302845,1
2013-12-27,2014-01-03,CP_S,traded,-0.014888043757379097,-0.012888043757379097,10,"A005690,A052260,A011040,A036190,A025770,A009420,A002030,A005160,A028300,A021320",2013,0,-0.028038036638232344,0.013149992880853247,1
2014-01-03,2014-01-10,CP_G,traded,0.029713330007925434,0.031713330007925436,10,"A051500,A054950,A084990,A079160,A009830,A039030,A038290,A015760,A004970,A005950",2014,1,-0.003905166123711612,0.033618496131637046,1
2014-01-10,2014-01-17,CP_LV,traded,0.004210904836192943,0.006210904836192943,10,"A096770,A078930,A003540,A121440,A032830,A005930,A005160,A000880,A005300,A003920",2014,1,0.003064161688693501,0.001146743147499442,1
2014-01-17,2014-01-24,CP_MOM,traded,-0.004280272078078194,-0.002280272078078194,10,"A084990,A100130,A086280,A005850,A034310,A049960,A084110,A035250,A035760,A003300",2014,0,-0.0020159631366740705,-0.0022643089414041235,0
2014-01-24,2014-01-29,CP_S,traded,-0.01773188647491701,-0.015731886474917012,10,"A083650,A083790,A000700,A095700,A009420,A032190,A041830,A049960,A140410,A005950",2014,0,0.0003040359483861277,-0.01803592242330314,0
2014-01-29,2014-02-07,CP_G,traded,0.03074949144589474,0.03274949144589474,10,"A047040,A039030,A044820,A108230,A038290,A041510,A046890,A032190,A100130,A030520",2014,1,-0.00960770677175904,0.04035719821765378,1
2014-02-07,2014-02-14,CP_S,traded,0.024730030645224367,0.02673003064522437,10,"A077970,A048530,A009420,A036190,A083650,A100700,A000700,A036710,A036560,A060250",2014,1,0.009248374512353719,0.015481656132870648,1
2014-02-14,2014-02-21,CP_S,traded,0.0031200683426652626,0.005120068342665263,10,"A025770,A036710,A100700,A001630,A038390,A140410,A083790,A036190,A041830,A000700",2014,1,0.009045086276207481,-0.005925017933542219,0
2014-02-21,2014-02-28,CP_S,traded,0.0104597765732393,0.0124597765732393,10,"A060250,A009420,A000700,A052260,A077970,A100700,A016250,A041830,A038500,A001630",2014,1,0.011318653815704183,-0.0008588772424648825,0
2014-02-28,2014-03-07,CP_S,traded,0.019992174948568364,0.021992174948568366,10,"A043150,A052260,A038500,A108230,A005950,A001630,A041830,A016250,A083650,A000700",2014,1,-0.0026818317264227787,0.022674006674991143,1
2014-03-07,2014-03-14,CP_S,traded,0.008965108211027951,0.010965108211027952,10,"A024950,A000700,A005950,A036560,A032190,A016250,A038500,A048530,A018310,A035890",2014,1,-0.027741203638057765,0.03670631184908572,1
2014-03-14,2014-03-21,CP_V,traded,0.010990411369027798,0.012990411369027798,10,"A000880,A064960,A014830,A001120,A103140,A004150,A072870,A108320,A104700,A001430",2014,1,0.007833741340694811,0.0031566700283329873,1
2014-03-21,2014-03-28,CP_S,traded,0.034282970470338944,0.036282970470338946,10,"A069080,A095700,A043150,A032190,A054780,A033560,A140410,A083650,A009420,A036190",2014,1,0.023804355690615786,0.010478614779723158,1
2014-03-28,2014-04-04,CP_S,traded,0.06050850660980858,0.06250850660980858,10,"A100700,A095700,A038500,A048530,A041830,A067290,A036560,A016250,A043150,A052260",2014,1,0.0035790005047955376,0.056929506105013045,1
2014-04-04,2014-04-11,CP_S,traded,0.008840574473752352,0.010840574473752352,10,"A001630,A024950,A005950,A032190,A100700,A077970,A052260,A036710,A006380,A140410",2014,1,0.004703006403130816,0.004137568070621536,1
2014-04-11,2014-04-18,CP_Q,skip_quality,0.0,,0,,2014,0,0.0034243832105094185,-0.0034243832105094185,0
2014-04-18,2014-04-25,CP_MOM,traded,-0.01871850894155129,-0.016718508941551292,10,"A025770,A030520,A049960,A039030,A084990,A084110,A095700,A081660,A005850,A018670",2014,0,-0.016275171133773636,-0.002443337807777654,0
2014-04-25,2014-05-02,CP_MOM,traded,0.006665162530189096,0.008665162530189096,10,"A084370,A049960,A039030,A000660,A108670,A138040,A018880,A003030,A099190,A047810",2014,1,-0.0061978231540935624,0.012862985684282659,1
2014-05-02,2014-05-09,CP_LV,traded,-0.02146208630766233,-0.01946208630766233,10,"A005930,A003920,A051910,A020560,A003550,A078930,A003000,A010950,A010120,A008060",2014,0,-0.001474911199118134,-0.019987175108544197,0
2014-05-09,2014-05-16,CP_MOM,traded,0.01849114981814899,0.02049114981814899,10,"A049960,A034830,A006840,A002790,A090430,A018880,A023410,A097950,A033780,A047810",2014,1,0.02907669111446176,-0.01058554129631277,0
2014-05-16,2014-05-23,CP_MOM,traded,0.03145090938123681,0.033450909381236814,10,"A095700,A041960,A002790,A006360,A016100,A034230,A161890,A025770,A023410,A049960",2014,1,0.001852550858232771,0.02959835852300404,1
2014-05-23,2014-05-30,CP_LV,traded,-0.014792232343468579,-0.012792232343468579,10,"A081660,A071320,A006280,A017390,A036190,A029780,A069960,A010120,A072870,A001450",2014,0,-0.011010475071511094,-0.0037817572719574845,0
2014-05-30,2014-06-05,CP_S,traded,-0.04802321888351637,-0.04602321888351637,10,"A051370,A009420,A036420,A069080,A025770,A005690,A060590,A036710,A060250,A083790",2014,0,0.00026065685527520976,-0.04828387573879158,0
2014-06-05,2014-06-13,CP_MOM,traded,0.022153213726023878,0.02415321372602388,10,"A058650,A034730,A005850,A000660,A003670,A097950,A001740,A001040,A108670,A033780",2014,1,-0.002320243750877027,0.024473457476900905,1
2014-06-13,2014-06-20,CP_S,traded,0.0010753187003937365,0.0030753187003937366,10,"A000990,A038290,A086450,A001630,A032190,A005950,A009420,A048530,A036560,A092070",2014,1,-0.011442348745510644,0.01251766744590438,1
