종목코드,종목명,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"0094K0","TIGER 28-04 회사채(A+이상)액티브","99240","-90","-0.09","99205.07","99290","99430","99230","25522","2534555550","308437920000","306345268024","3108000","KIS 회사채 2804만기형 지수(총수익)","110.05","-0.08","-0.07"
"364980","TIGER 2차전지TOP10","9295","-1625","-14.88","9334.44","10480","10800","9285","8233745","81699299243","524702750000","525062040629","56450000","KRX 2차전지 TOP 10 지수","3256.02","-566.01","-14.81"
"412570","TIGER 2차전지TOP10레버리지","1327","-498","-27.29","1273.66","1735","1770","1285","26533801","39421061712","125401500000","120361111506","94500000","KRX 2차전지 TOP 10 지수","3256.02","-566.01","-14.81"
"462010","TIGER 2차전지소재Fn","5850","-1180","-16.79","5877.43","6770","6920","5845","16715110","106549903226","693810000000","694712232342","118600000","FnGuide 2차전지소재 (Price Return) 지수","2004.82","-408.88","-16.94"
"305540","TIGER 2차전지테마","18395","-3355","-15.43","18364.54","20940","21175","17795","8699460","171177178651","1100021000000","1091772068890","59800000","WISE 2차전지 테마 지수","6848.99","-1236.21","-15.29"
"471760","TIGER AI반도체핵심공정","16620","-2110","-11.27","16766.79","18230","19495","16620","4304312","77859226297","154566000000","164314519012","9300000","iSelect AI반도체핵심공정지수","3493.41","-419.51","-10.72"
"365040","TIGER AI코리아그로스액티브","25735","-3505","-11.99","25768.08","28025","28625","25515","89068","2413455216","51470000000","51536165871","2000000","코스피","5093.54","-698.37","-12.06"
"364960","TIGER BBIG","6700","-780","-10.43","6670.93","7320","7320","6640","295317","2066574030","100835000000","100397462906","15050000","KRX BBIG 지수","1842.77","-235.56","-11.33"
"412560","TIGER BBIG레버리지","2420","-270","-10.04","2012.86","2610","2610","2420","11208","27952089","1815000000","1509641680","750000","KRX BBIG 지수","1842.77","-235.56","-11.33"
"475630","TIGER CD1년금리액티브(합성)","1060315","70","0.01","1060234.67","1060315","1060320","1060315","41801","44322242427","1676039920500","1675912947234","1580700","KIS CD 1Y 총수익지수","12161.73","0.94","0.01"
"357870","TIGER CD금리투자KIS(합성)","57165","5","0.01","57162.72","57165","57170","57165","581700","33254041162","4834901370000","4928798356780","84578000","KIS CD Index(총수익)","12531.87","0.96","0.01"
"499660","TIGER CD금리플러스액티브(합성)","1000555","85","0.01","1000467.05","1000550","1000555","1000550","12942","12949142929","433240315000","433202231734","433000","KIS CD+CPI연동금리 월분배 지수","12051.14","0.96","0.01"
"400970","TIGER Fn메타버스","7280","-905","-11.06","7251.76","7925","7965","7220","113734","868322740","56056000000","55838571540","7700000","FnGuide 메타버스테마 지수","1532.71","-196.62","-11.37"
"377990","TIGER Fn신재생에너지","20300","-3750","-15.59","20421.14","23660","23660","19800","515428","11243825859","74095000000","74537156578","3650000","FnGuide 신재생에너지 지수","3870.03","-695.92","-15.24"
"417630","TIGER KEDI혁신기업ESG30","15875","-2310","-12.70","15888.49","17740","17750","15600","47686","810330469","18256250000","18271760870","1150000","KEDI 혁신기업ESG30 지수(시장가격 지수)","3956.26","-570.15","-12.60"
"449170","TIGER KOFR금리액티브(합성)","110330","10","0.01","110321.93","110330","110337","110315","230301","25409428028","2458814380000","2458634584739","22286000","KOFR 지수","1181.95","0.08","0.01"
"292160","TIGER KRX300","34880","-5010","-12.56","34882.43","38045","39000","33895","15698","578996740","17440000000","17441216914","500000","KRX 300","3383.99","-465.79","-12.10"
"0072R0","TIGER KRX금현물","16230","-475","-2.84","16237.69","16345","16460","15875","4598387","74690421269","1584048000000","1589670058727","97600000","KRX 금현물지수","5696.00","-142.70","-2.44"
"404540","TIGER KRX기후변화솔루션","19530","-3355","-14.66","19585.55","21580","22200","19530","11844","249273620","10741500000","10772050610","550000","KRX 기후변화 솔루션지수","3719.60","-636.60","-14.61"
"228820","TIGER KTOP30","14000","-2040","-12.72","14060.00","15195","15595","13890","136725","2028863521","12600000000","12654004125","900000","KTOP 30","14074.38","-1909.46","-11.95"
"300610","TIGER K게임","6065","-690","-10.21","6032.41","6675","6675","6015","322458","2064674416","14252750000","14176173322","2350000","WISE K게임 테마 지수","489.20","-59.02","-10.77"
"463250","TIGER K방산&우주","41900","-8810","-17.37","42412.29","54665","60000","41605","8602869","419959403345","695540000000","704044017062","16600000","iSelect K방산&우주","6279.93","-1104.99","-14.96"
"138530","TIGER LG그룹플러스","8715","-1305","-13.02","8767.38","9645","9705","8670","380989","3516162489","19870200000","21743107867","2280000","MKF LG그룹+ FW","8819.97","-1292.73","-12.78"
"445910","TIGER MKF배당귀족","19245","-2230","-10.38","19153.50","21050","21050","18910","40532","823238891","16358250000","16280475979","850000","MKF 배당귀족 지수(시장가격지수)","1946.24","-248.80","-11.33"
"289260","TIGER MSCI KOREA ESG리더스","18680","-2530","-11.93","18800.44","20525","20710","18440","11050","214587565","14570400000","14664342452","780000","MSCI Korea Country ESG Leaders Capped Index","2705.27","-357.38","-11.67"
"289250","TIGER MSCI KOREA ESG유니버설","22600","-2940","-11.51","22603.47","24475","25150","22085","37317","913601935","14916000000","14918289175","660000","MSCI Korea ESG Universal Index","3167.23","-411.32","-11.49"
"310970","TIGER MSCI Korea TR","33165","-4400","-11.71","33308.76","35945","37275","33000","89810","3135600271","3820608000000","3837169059582","115200000","MSCI Korea TR Index","3354.72","-451.05","-11.85"
"269370","TIGER S&P글로벌인프라(합성)","19010","-410","-2.11","19124.08","19225","19225","18960","1799","34297800","13307000000","13386854039","700000","S&P Global Infrastructure Index","3901.91","21.05","0.54"
"248270","TIGER S&P글로벌헬스케어(합성)","26450","-230","-0.86","26741.63","26680","26680","26400","9246","244861170","31740000000","32089959481","1200000","S&P Global 1200 Health Care Index","5560.85","18.83","0.34"
"0025N0","TIGER TDF2045","11505","25","0.22","11571.18","11420","11580","11390","845935","9749042323","601711500000","591865920816","52300000","S&P 500 and Korea Target Date 2045 (KRW) PR 지수","489.42","-0.06","-0.01"
"453950","TIGER TSMC파운드리밸류체인","26790","-1155","-4.13","27496.24","27180","27695","26780","33675","910985257","38845500000","39869549026","1450000","FactSet TSMC 파운드리 밸류체인 지수(시장가격지수)","609.10","-19.39","-3.09"
"364990","TIGER 게임TOP10","4890","-540","-9.94","4868.52","5380","5390","4860","752532","3831421109","45721500000","45520615514","9350000","KRX 게임 TOP 10 지수","598.92","-72.03","-10.74"
"139280","TIGER 경기방어","12375","-1480","-10.68","12379.46","13375","13410","12230","98700","1273675266","51480000000","51498554305","4160000","코스피 200 경기방어소비재","1220.12","-145.65","-10.66"
"237440","TIGER 경기방어채권혼합","10315","-265","-2.50","10182.68","10520","10520","10250","50011","516363377","10315000000","10182684450","1000000","경기방어소비재 채권혼합 지수","1606.43","-54.57","-3.29"
"319640","TIGER 골드선물(H)","30920","-1010","-3.16","30731.64","30870","31215","30660","92312","2853405007","151508000000","150585046632","4900000","S&P GSCI Gold Index(TR)","2513.77","5.64","0.22"
"160580","TIGER 구리실물","15605","-110","-0.70","15682.55","15645","15825","14090","1176533","18393596080","259043000000","258762130189","16600000","S&P GSCI Cash Copper Index","295.40","3.18","1.09"
"451530","TIGER 국고채30년스트립액티브","47325","-65","-0.14","47562.21","47110","47920","47050","108334","5156509381","135254850000","136598655996","2858000","KIS STRIP 30Y Index(총수익지수)","9018.46","68.00","0.76"
"114820","TIGER 국채3년","104945","-115","-0.11","104956.57","105055","105265","104425","59119","6212523512","135379050000","133504752190","1290000","KTB INDEX(시장가격)","10290.29","-12.66","-0.12"
"275980","TIGER 글로벌4차산업혁신기술(합성 H)","20100","-965","-4.58","20788.96","20005","20870","20005","30947","634610803","62712000000","64861552506","3120000","Morningstar Exponential Technologies Equal Weighted Select PR USD","3638.42","18.70","0.52"
"464310","TIGER 글로벌AI&로보틱스 INDXX","14715","-785","-5.06","15412.41","15000","15400","14715","247288","3736531895","122134500000","125611128809","8300000","Indxx Global Robotics & Artificial Intelligence Thematic Index(PR)","5753.50","-107.24","-1.83"
"418670","TIGER 글로벌AI사이버보안","11470","310","2.78","11541.35","11260","11560","11260","131856","1513715933","33951200000","32777439894","2960000","Indxx Cybersecurity 지수 (PR)","1779.07","17.35","0.98"
"466950","TIGER 글로벌AI액티브","23910","-1075","-4.30","24461.01","24105","24835","22500","217570","5243880994","335218200000","338295814505","14020000","Indxx Artificial Intelligence and Big Data 지수(PR)","7435.22","49.06","0.66"
"491010","TIGER 글로벌AI전력인프라액티브","22735","-1340","-5.57","23485.02","23420","23895","22645","460116","10599314829","467886300000","486139989885","20580000","Mirae Asset AI Infrastructure 지수(PR)","4493.56","33.26","0.75"
"412770","TIGER 글로벌AI플랫폼액티브","11230","-110","-0.97","11517.99","10885","11440","10800","41590","467729520","91075300000","93295680927","8110000","Indxx Global Metaverse Index (Price Return)","3844.61","46.32","1.22"
"394670","TIGER 글로벌리튬&2차전지SOLACTIVE(합성)","11115","-535","-4.59","11512.80","10780","11400","10780","345624","3865201159","276541200000","280912264013","24880000","Solactive Global Lithium 지수(PR)","1663.77","-15.20","-0.91"
"440340","TIGER 글로벌멀티에셋TIF액티브","12530","45","0.36","12559.94","12010","12670","12010","37359","469915842","19421500000","19467901790","1550000","INDXX 멀티에셋인컴 지수(시장가격 지수)","1195.71","1.37","0.11"
"476690","TIGER 글로벌비만치료제TOP2Plus","10255","-150","-1.44","10437.37","9950","10395","9950","104830","1080544441","51275000000","50099379539","5000000","Indxx Global Obesity Treatment Top 2 Plus 지수 (시장가격)","2591.91","34.38","1.34"
"480310","TIGER 글로벌온디바이스AI","13110","-200","-1.50","13351.83","13310","13310","13080","21393","281369555","49818000000","50736947320","3800000","Mirae Asset Global On-Device AI 지수 (PR)","4676.41","53.24","1.15"
"387270","TIGER 글로벌이노베이션액티브","20725","-770","-3.58","21003.46","21495","21510","20665","18232","383134440","24870000000","25204156035","1200000","NASDAQ 100","25093.68","373.60","1.51"
"276000","TIGER 글로벌자원생산기업(합성 H)","20510","-825","-3.87","20544.97","20755","20755","20510","8928","184230853","17433500000","17463227072","850000","MorningStar Global Upstream Resources Index(PR)","5546.95","-6.39","-0.12"
"394660","TIGER 글로벌자율주행&전기차SOLACTIVE","14740","-630","-4.10","15374.59","15260","15260","14740","50509","758690520","106717600000","110697045393","7240000","Solactive Autonomous & Electric Vehicles 지수(PR)","2077.36","-10.82","-0.52"
"371450","TIGER 글로벌클라우드컴퓨팅INDXX","9970","190","1.94","10215.86","9795","10165","9795","50234","505926532","20338800000","20431718266","2040000","Indxx Global Cloud Computing Index(PR)","5022.06","81.63","1.65"
"464930","TIGER 글로벌혁신블루칩TOP10","18555","-125","-0.67","18942.87","17970","18785","17970","63555","1179927908","126174000000","127864375221","6800000","Mirae Asset Global Innovative Bluechip Top 10 Index(PR)","6539.29","43.90","0.68"
"139320","TIGER 금은선물(H)","22150","-755","-3.30","22074.81","22070","22400","21820","218086","4824844611","70880000000","69535659820","3200000","S&P GSCI Precious Metals Index(TR)","5819.06","9.28","0.16"
"137610","TIGER 농산물선물Enhanced(H)","5215","-5","-0.10","5240.85","5240","5240","5200","69405","361746672","13037500000","13102136753","2500000","S&P GSCI Agriculture Enhanced Index(ER)","69.97","-0.35","-0.50"
"182490","TIGER 단기선진하이일드(합성 H)","13760","0","0.00","13744.47","13725","13770","13725","2796","38405920","8256000000","8246680280","600000","Markit iBoxx USD Liquid High Yield 0-5 year 지수","80.39","0.25","0.31"
"272580","TIGER 단기채권액티브","56345","5","0.01","56334.95","56335","56345","56325","58459","3293220714","752093060000","752972912379","13348000","KIS MSB 6M PLUS 지수","13540.70","1.15","0.01"
"157450","TIGER 단기통안채","111185","-10","-0.01","111184.84","111185","111195","111185","29972","3332457129","1063484525000","1049696034803","9565000","KIS MSB 6M(총수익)","13389.23","0.95","0.01"
"105010","TIGER 라틴35","6660","-295","-4.24","6673.21","6820","6820","6300","75852","504029977","11322000000","11344454229","1700000","BNY Latin America 35 ADR","3237.80","56.52","1.78"
"123320","TIGER 레버리지","69685","-23115","-24.91","70653.38","84100","91000","69505","2390245","188238872129","285708500000","289678873991","4100000","코스피 200","756.79","-102.61","-11.94"
"174350","TIGER 로우볼","19085","-2030","-9.61","19166.99","20530","20705","18800","30398","600040800","9160800000","9200154411","480000","FnGuide Low Vol 지수","19651.13","-2117.76","-9.73"
"329200","TIGER 리츠부동산인프라","4375","-170","-3.74","4351.54","4525","4530","4335","15686105","69496732347","1281000000000","1282398081186","292800000","FnGuide 리츠부동산인프라","1768.50","-92.89","-4.99"
"0086C0","TIGER 리츠부동산인프라10채권혼합액티브","10160","-195","-1.88","10137.88","10355","10355","10125","60308","614669926","15240000000","15206823241","1500000","KEDI 리츠부동산인프라TOP10채권혼합지수 (Price Return)","970.14","-22.72","-2.29"
"0086B0","TIGER 리츠부동산인프라TOP10액티브","10275","-435","-4.06","10259.98","10700","10700","10260","148642","1544745685","87337500000","87209846506","8500000","KEDI 리츠부동산인프라TOP10지수 (Price Return)","805.96","-38.70","-4.58"
"341850","TIGER 리츠부동산인프라채권","4800","-160","-3.23","4789.01","5015","5015","4700","36957","179718979","9600000000","9578023763","2000000","KIS 리츠부동산인프라채권PR 지수","40418.81","-1483.94","-3.54"
"0043B0","TIGER 머니마켓액티브","101805","10","0.01","101801.36","101805","101810","101805","161774","16469761030","3366589545000","3465420119392","33069000","KIS-미래에셋 MMF지수","118.16","0.01","0.01"
"147970","TIGER 모멘텀","60000","-9380","-13.52","60348.61","67700","69370","59255","42358","2712451142","27600000000","27760361879","460000","FnGuide 모멘텀 지수","61688.72","-9632.45","-13.51"
"458250","TIGER 미국30년국채스트립액티브(합성 H)","38850","-190","-0.49","39230.35","39100","39210","38765","443787","17298444189","654000900000","660403672563","16834000","ICE BofA Long US Treasury Principal STRIPS Index","423.52","-2.81","-0.66"
"476550","TIGER 미국30년국채커버드콜액티브(H)","7600","-25","-0.33","7651.48","7620","7655","7600","4118987","31415740908","1171540000000","1153460555929","154150000","KEDI 미국채30년 위클리 커버드콜30 지수(Total Return)","1023.65","-3.03","-0.29"
"0142D0","TIGER 미국AI데이터센터TOP4Plus","8145","-420","-4.90","8340.50","8330","8390","8095","328997","2703147494","58644000000","58383514240","7200000","Akros U.S. AI Data Center TOP4 Plus 지수(PR)","10199.92","791.36","8.41"
"491830","TIGER 미국AI반도체팹리스","13625","-335","-2.40","13945.03","13785","13935","13620","41451","570617741","24525000000","22312048500","1800000","Mirae Asset US AI Fabless 지수(PR)","12635.43","281.09","2.28"
"490090","TIGER 미국AI빅테크10","14235","-5","-0.04","14478.17","14400","14435","14230","296418","4242001925","200713500000","201970444736","14100000","KEDI 미국AI빅테크10 지수(PR)","10440.08","116.02","1.12"
"493810","TIGER 미국AI빅테크10타겟데일리커버드콜","11190","-20","-0.18","11387.36","11315","11350","11190","463145","5222986171","256810500000","259062538217","22950000","KEDI 미국AI빅테크10+15%데일리프리미엄 지수(TR)","9811.10","105.39","1.09"
"0102A0","TIGER 미국AI소프트웨어TOP4Plus","8075","165","2.09","8261.77","8215","8235","7970","445183","3622131730","95285000000","97488846021","11800000","Akros U.S. AI Software TOP4 Plus 지수 (Price Return)","8011.32","157.81","2.01"
"0123G0","TIGER 미국AI전력SMR","7225","-315","-4.18","7475.59","7535","7535","7200","1198310","8755402641","199771250000","199598309889","27650000","Akros U.S. AI Electricity SMR Index 지수(PR)","7611.81","113.46","1.51"
"182480","TIGER 미국MSCI리츠(합성 H)","13415","-345","-2.51","13549.97","13650","13755","13410","48224","650551315","169029000000","170729666400","12600000","MSCI US REIT Index","1429.71","1.94","0.14"
"360750","TIGER 미국S&P500","24815","25","0.10","24967.49","24870","25005","24785","14669666","365453166995","14867907250000","14845668705512","599150000","S&P 500","6869.50","52.87","0.78"
"448290","TIGER 미국S&P500(H)","15855","-115","-0.72","15961.30","15925","15975","15840","335836","5341675746","447111000000","443724052981","28200000","S&P 500","6869.50","52.87","0.78"
"488500","TIGER 미국S&P500동일가중","12490","-15","-0.12","12579.47","12525","12605","12470","164962","2067872472","129271500000","130197513170","10350000","S&P 500 Equal Weight Index(PR)","8204.79","32.69","0.40"
"225040","TIGER 미국S&P500레버리지(합성 H)","54220","-825","-1.50","54890.33","54670","55050","54045","42966","2334519684","62895200000","63672780515","1160000","S&P 500","6869.50","52.87","0.78"
"429000","TIGER 미국S&P500배당귀족","14015","-15","-0.11","14115.89","14030","14155","14015","154775","2177545142","154165000000","155274837175","11000000","S&P 500 Dividend Aristocrats 지수 (Price Return)","1995.39","-9.77","-0.49"
"143850","TIGER 미국S&P500선물(H)","69425","-500","-0.72","69807.01","69700","69895","69255","10668","741121125","98930625000","99474995737","1425000","S&P 500 Futures Index(ER)","555.99","4.14","0.75"
"225030","TIGER 미국S&P500선물인버스(H)","2540","25","0.99","2520.41","2520","2540","2510","65616","165673960","5842000000","5796934391","2300000","S&P 500 Futures Total Return Index","1037.16","7.83","0.76"
"482730","TIGER 미국S&P500타겟데일리커버드콜","11655","10","0.09","11749.84","11645","11755","11625","673416","7879241479","539043750000","530505157632","46250000","S&P500 10% Daily Premium Covered Call Index(TR)","348.88","2.71","0.78"
"133690","TIGER 미국나스닥100","160220","-465","-0.29","161685.87","160685","162000","159050","1137363","183392482623","7914868000000","7966262745867","49400000","NASDAQ 100","25093.68","373.60","1.51"
"448300","TIGER 미국나스닥100(H)","19255","-185","-0.95","19430.78","19370","19465","19230","207509","4014401858","297489750000","293404759199","15450000","NASDAQ 100","25093.68","373.60","1.51"
"483240","TIGER 미국나스닥100ETF선물","12130","-45","-0.37","12260.07","12210","12340","12130","21050","256568249","24260000000","24520136006","2000000","KRX 나스닥 100 ETF 선물지수","1958.52","0.00","0.00"
"418660","TIGER 미국나스닥100레버리지(합성)","32945","-310","-0.93","33526.83","33400","33665","32930","272914","9093324238","284974250000","286654359969","8650000","NASDAQ 100","25093.68","373.60","1.51"
"435420","TIGER 미국나스닥100채권혼합Fn","13450","-50","-0.37","13488.17","13500","13530","13450","157997","2131305933","301952500000","297414114241","22450000","FnGuide 나스닥100 채권혼합 지수(총수익 지수)","1959.10","-7.23","-0.37"
"441680","TIGER 미국나스닥100커버드콜(합성)","10975","5","0.05","11126.46","11045","11070","10960","578719","6368811740","362723750000","367729431096","33050000","Cboe Nasdaq-100 BuyWrite V2 지수 (Total Return)","1236.80","11.50","0.94"
"486290","TIGER 미국나스닥100타겟데일리커버드콜","10170","0","0.00","10263.25","10205","10265","10165","2252489","23002177906","1182771000000","1194129544409","116300000","NASDAQ 100 Daily Covered Call Target Premium 15% 지수(TR)","401.92","5.87","1.48"
"429010","TIGER 미국나스닥넥스트100","17200","-35","-0.20","17340.42","17300","17305","16235","242","4173120","8600000000","8670207660","500000","Nasdaq Next Generation 100 지수 (Price Return)","1527.41","17.88","1.18"
"203780","TIGER 미국나스닥바이오","31080","-485","-1.54","31507.35","31565","31755","31080","58591","1831785196","104428800000","105234544685","3360000","NASDAQ Biotechnology 지수(시장가격지수)","5967.28","92.65","1.58"
"245340","TIGER 미국다우존스30","34720","80","0.23","34883.84","34000","34930","34000","42952","1494011755","144435200000","144419101192","4160000","Dow Jones Industrial Average","48739.41","238.14","0.49"
"456610","TIGER 미국달러SOFR금리액티브(합성)","62925","515","0.83","62920.95","62955","63190","62675","83709","5269272898","646491450000","646449834391","10274000","Solactive SOFR Daily Total Return Index","1234.35","0.13","0.01"
"329750","TIGER 미국달러단기채권액티브","13740","145","1.07","13738.65","13700","13785","13650","696258","9557603878","493128600000","494041791842","35890000","KIS U.S. TREASURY BOND 0-1Y 지수(총수익)","158.07","0.72","0.46"
"261110","TIGER 미국달러선물레버리지","18025","325","1.84","17963.96","18035","18185","17875","5148","92808775","12617500000","12574769042","700000","미국달러선물지수","1644.35","8.71","0.53"
"261120","TIGER 미국달러선물인버스2X","4730","-70","-1.46","4742.51","4730","4760","4680","90237","425519961","32164000000","32249085698","6800000","미국달러선물지수","1644.35","8.71","0.53"
"494840","TIGER 미국방산TOP10","15670","-465","-2.88","15793.99","16115","16115","15115","574708","9036664892","66597500000","66334760336","4250000","Mirae Asset US Defense Top 10 Index(PR)","2364.18","10.64","0.45"
"458730","TIGER 미국배당다우존스","14690","10","0.07","14781.22","14695","14785","14650","3425517","50408296798","3022467500000","3049365509587","205750000","Dow Jones U.S. Dividend 100 Price Return Index","6656.13","-10.48","-0.16"
"0008S0","TIGER 미국배당다우존스타겟데일리커버드콜","10215","-25","-0.24","10319.23","10240","10310","10200","392111","4017291032","186934500000","188841951479","18300000","Dow Jones U.S. Dividend 100 10% Daily Premium Covered Call 지수","289.70","-0.42","-0.14"
"458750","TIGER 미국배당다우존스타겟커버드콜1호","13085","60","0.46","13149.17","13025","13135","13000","138772","1813619277","62808000000","63116019999","4800000","DowJones U.S. Dividend 100 3% Premium Covered Call 지수 (TR)","763.78","-1.40","-0.18"
"458760","TIGER 미국배당다우존스타겟커버드콜2호","11260","20","0.18","11382.81","11275","11360","11255","1353543","15299359355","782007000000","790536055950","69450000","DowJones U.S. Dividend 100 7% Premium Covered Call 지수 (TR)","625.25","-1.43","-0.23"
"0015K0","TIGER 미국소비트렌드액티브","7545","-50","-0.66","7681.37","7680","7680","7545","2239","16996190","4753350000","4839265332","630000","Mirae Asset US Consumer Trend 지수 (PR)","1853.54","7.91","0.43"
"305080","TIGER 미국채10년선물","13550","100","0.74","13559.77","13545","13615","13500","262226","3556550168","241190000000","241363919514","17800000","S&P 10-Year U.S. Treasury Note Futures(ER)","191.04","-0.34","-0.18"
"0046A0","TIGER 미국초단기(3개월이하)국채","10220","75","0.74","10222.44","10205","10270","10180","3417142","34951496796","415954000000","408897673341","40700000","ICE 0-3 Month US Treasury Securities 지수","119.26","0.01","0.01"
"465670","TIGER 미국캐시카우100","14790","85","0.58","14841.75","14925","14925","14750","5355","79268317","13311000000","12615484261","900000","Global X U.S. Cash Flow Kings 100 Index(PR)","2752.66","13.19","0.48"
"381170","TIGER 미국테크TOP10 INDXX","28690","125","0.44","29095.41","28955","29100","28625","1250771","36114667356","3771300500000","3783858425811","131450000","Indxx US Tech Top 10 Index","8573.04","91.68","1.08"
"472160","TIGER 미국테크TOP10 INDXX(H)","16570","-120","-0.72","16788.37","16700","16805","16545","170824","2843306620","288318000000","291278238800","17400000","Indxx US Tech Top 10 Index","8573.04","91.68","1.08"
"472170","TIGER 미국테크TOP10채권혼합","13480","-15","-0.11","13541.80","13500","13550","13480","241629","3264533531","330260000000","326357336398","24500000","FnGuide 미국테크TOP10 채권혼합지수","2665.57","-17.28","-0.64"
"474220","TIGER 미국테크TOP10타겟커버드콜","14740","55","0.37","15037.99","14895","14975","14620","470641","6974135747","490842000000","494749745524","33300000","Bloomberg U.S. Tech Top10+10% Premium Covered Call Index","8162.33","71.92","0.89"
"458260","TIGER 미국투자등급회사채액티브(H)","48680","25","0.05","48781.24","48740","48850","48665","52254","2547895945","295000800000","290736218278","6060000","iBoxx USD Liquid Investment Grade Index(Price Return)","98.78","0.04","0.04"
"497570","TIGER 미국필라델피아AI반도체나스닥","16170","-430","-2.59","16613.48","16530","16595","16145","1287892","21139666547","848116500000","842303601544","52450000","PHLX US AI Semiconductor 지수 (PR)","1781.80","35.47","2.03"
"381180","TIGER 미국필라델피아반도체나스닥","29550","-1080","-3.53","30011.91","29960","30055","29365","2499086","74426215478","3520882500000","3530901180341","119150000","PHLX Semiconductor Sector Index","7914.48","149.60","1.93"
"423920","TIGER 미국필라델피아반도체레버리지(합성)","46660","-3430","-6.85","48626.93","48175","50000","45240","137629","6548020245","361148400000","378317511394","7740000","PHLX Semiconductor Sector Index","7914.48","149.60","1.93"
"228810","TIGER 미디어컨텐츠","4905","-525","-9.67","4887.47","5325","5400","4860","1109070","5685332512","112422600000","112460787742","22920000","WISE 미디어컨텐츠 지수","2488.22","-278.89","-10.08"
"364970","TIGER 바이오TOP10","7800","-1035","-11.71","7798.84","8600","8685","7730","3683809","30278471471","268320000000","267110365310","34400000","KRX 바이오 TOP 10 지수","2374.57","-337.03","-12.43"
"091230","TIGER 반도체","89950","-13260","-12.85","90920.58","102195","103905","89950","1789939","174530258914","721399000000","740093512727","8020000","KRX 반도체","9049.37","-1111.61","-10.94"
"396500","TIGER 반도체TOP10","29110","-3775","-11.48","29203.36","31505","33485","29075","69522959","2164753550904","5931162500000","6153147558067","203750000","FnGuide 반도체TOP10 지수","7542.46","-920.92","-10.88"
"488080","TIGER 반도체TOP10레버리지","34525","-9520","-21.61","34386.66","40800","45940","33935","21618240","859880263643","737108750000","787454626166","21350000","FnGuide 반도체TOP10 지수","7542.46","-920.92","-10.88"
"211560","TIGER 배당성장","33095","-4350","-11.62","32976.45","35225","35995","32400","148183","5093866660","87370800000","87057825959","2640000","코스피 배당성장 50","6576.29","-880.04","-11.80"
"472150","TIGER 배당커버드콜액티브","15805","-1935","-10.91","15802.91","17000","17410","15565","6063803","99915511165","632041950000","622476666352","39990000","코스피 200 커버드콜 5% OTM","496.41","-51.48","-9.40"
"138520","TIGER 삼성그룹","22860","-3285","-12.56","22905.05","24855","25495","22680","428152","10288119906","76352400000","79709583488","3340000","MKF SAMs FW","26838.59","-3721.48","-12.18"
"157490","TIGER 소프트웨어","8485","-1210","-12.48","8482.72","9500","9500","8480","1129174","10179533331","108268600000","106373264100","12760000","FnGuide 소프트웨어 지수","4372.17","-637.43","-12.72"
"0000D0","TIGER 엔비디아미국채커버드콜밸런스(합성)","9860","80","0.82","9985.54","9685","9940","9685","134788","1329707791","61132000000","61910324303","6200000","KEDI 엔비디아미국채30년타겟커버드콜혼합지수(TR)","1098.67","-1.81","-0.16"
"228800","TIGER 여행레저","3130","-305","-8.88","3121.00","3320","3335","3105","1479247","4769225795","81880800000","81645417802","26160000","WISE 여행레저 지수","1547.39","-164.66","-9.62"
"227570","TIGER 우량가치","17775","-2380","-11.81","17757.21","19585","19585","17590","13761","256994544","8532000000","8523461752","480000","FnGuide 퀄리티밸류 지수","35721.61","-4660.86","-11.54"
"438330","TIGER 우량회사채액티브","115425","-50","-0.04","115443.88","115530","115800","115425","30489","3525124482","702707400000","704784857428","6088000","KIS 투자등급회사채 지수(총수익)","135.31","-0.11","-0.08"
"261140","TIGER 우선주","21475","-3030","-12.36","21478.67","23010","23810","21020","205088","4582594229","35219000000","36084163859","1640000","코스피 우선주 지수","5060.75","-711.46","-12.33"
"130680","TIGER 원유선물Enhanced(H)","5095","235","4.84","4940.78","5045","5095","4935","1682506","8406343024","21908500000","21245349476","4300000","S&P GSCI Crude Oil Enhanced Index ER","601.23","0.20","0.03"
"217770","TIGER 원유선물인버스(H)","2020","-95","-4.49","2078.83","2070","2080","2020","716122","1471738918","6161000000","6340437506","3050000","S&P GSCI Crude Oil Index ER","167.74","0.23","0.13"
"195930","TIGER 유로스탁스50(합성 H)","20910","-645","-2.99","21015.95","21065","21065","20565","70292","1468397184","35547000000","35727108598","1700000","EURO STOXX 50 Index","5870.92","99.19","1.72"
"225050","TIGER 유로스탁스레버리지(합성 H)","13755","-905","-6.17","13879.87","14220","14220","13755","1034","14422175","8253000000","8327923264","600000","EURO STOXX 50 Index","5870.92","99.19","1.72"
"245350","TIGER 유로스탁스배당30","18390","-425","-2.26","18520.35","18465","18650","17900","52239","964430385","29424000000","29632563325","1600000","Euro STOXX Select Dividend 30","2209.90","19.65","0.90"
"091220","TIGER 은행","14770","-1760","-10.65","14864.63","15975","15975","14545","243199","3755384696","20973400000","21107770424","1420000","KRX 은행","1454.39","-167.29","-10.32"
"466940","TIGER 은행고배당플러스TOP10","23810","-2780","-10.46","23958.11","25000","25630","23160","3971089","97754496675","834540500000","886450188092","35050000","FnGuide 은행고배당플러스TOP10 지수(시장가격 지수)","2196.55","-256.04","-10.44"
