종목코드,종목명,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"451000","PLUS 종합채권(AA-이상)액티브","110155","-585","-0.53","110140.69","109785","110235","109500","208","22848235","439518450000","439461360572","3990000","KAP 종합채권지수(AA-이상, 총수익)","117.31","-0.68","-0.58"
"280920","PLUS 주도업종","20225","-1305","-6.06","20367.73","20010","20250","19820","594","11924720","11123750000","11202250271","550000","FnGuide 주도업종 지수","3082.27","-184.62","-5.65"
"266550","PLUS 중형주저변동50","16885","-330","-1.92","16819.55","16630","16885","16095","232","3853235","4221250000","4204886704","250000","FnGuide 중형주저변동50지수","3286.17","-93.56","-2.77"
"0047N0","PLUS 차이나AI테크TOP10","10645","-45","-0.42","10825.68","10690","10690","10380","8285","87183492","11177250000","11366968319","1050000","Solactive China AI Tech Top10 Index(PR)","2154.40","-8.50","-0.39"
"0128D0","PLUS 차이나항셍테크위클리타겟커버드콜","8265","50","0.61","8412.23","8125","8300","8000","16541","135200090","5372250000","5467950180","650000","HSTECH 15% Target Premium Weekly Covered Call Index","3466.30","-2.63","-0.08"
"495040","PLUS 코리아밸류업","23200","-1455","-5.90","23131.84","23055","23505","22490","12481","287263541","60320000000","60142795016","2600000","코리아 밸류업 지수","2356.06","-171.32","-6.78"
"301400","PLUS 코스닥150","19935","-750","-3.63","19969.84","19605","20050","19250","50217","986341757","15948000000","16974360448","800000","코스닥 150","1981.25","-78.98","-3.83"
"301410","PLUS 코스닥150선물인버스","3010","50","1.69","3071.75","3135","3155","3010","76183","236871255","903000000","921524956","300000","F-코스닥150 지수","2299.84","-84.05","-3.53"
"227830","PLUS 코스피","54015","-3840","-6.64","54443.57","53965","55125","52840","6282","335039465","13503750000","13610891414","250000","코스피","5251.87","-333.00","-5.96"
"122090","PLUS 코스피50","56390","-4010","-6.64","56339.81","55910","57045","54525","83417","4663658679","82893300000","82819515232","1470000","코스피 50","5624.66","-412.97","-6.84"
"328370","PLUS 코스피TR","29440","-1670","-5.37","29326.86","33990","33990","28455","25500","737103470","107456000000","107043056390","3650000","코스피 TR","6850.00","-434.17","-5.96"
"457990","PLUS 태양광&ESS","30800","-1435","-4.45","30828.69","30905","31615","29580","449938","13721636492","66220000000","66281693475","2150000","FnGuide 태양광 & ESS 지수","8041.06","-311.04","-3.72"
"0132K0","PLUS 테슬라위클리커버드콜채권혼합","9435","-95","-1.00","9464.42","9490","9490","9370","429500","4048268313","90576000000","91804886754","9600000","Akros 테슬라 위클리 커버드콜 채권혼합 지수","2835.48","-14.68","-0.51"
"0000J0","PLUS 한화그룹주","41380","-1190","-2.80","41541.41","42700","43645","40275","1155349","48255184949","262763000000","267942069362","6350000","FnGuide 한화그룹주 지수","8681.35","-194.87","-2.20"
"148020","RISE 200","78800","-5265","-6.26","78715.78","78525","79630","76155","2324722","180308671050","2860440000000","2900676641124","36300000","코스피 200","775.31","-53.52","-6.46"
"361580","RISE 200TR","44165","-3085","-6.53","44161.79","43755","44745","42750","496539","21730445618","384235500000","384207589227","8700000","코스피 200 TR","1022.67","-70.59","-6.46"
"290080","RISE 200고배당커버드콜ATM","7855","-45","-0.57","7921.25","7900","7900","7680","11525","90084739","13353500000","13466117128","1700000","코스피 200 고배당커버드콜 ATM 지수(시장가격지수)","1096.80","-7.14","-0.65"
"284980","RISE 200금융","20620","-790","-3.69","20591.03","19760","20660","19560","35082","705632942","24331600000","24297420943","1180000","코스피 200 금융","1560.85","-59.22","-3.66"
"252400","RISE 200선물레버리지","67355","-9910","-12.83","66501.58","66445","68690","62655","69791","4526202461","67355000000","66501575586","1000000","코스피 200 선물지수","3798.60","-275.98","-6.77"
"252410","RISE 200선물인버스","2315","140","6.44","2328.70","2325","2380","2295","213618","501318889","5093000000","4890273230","2200000","코스피 200 선물지수","3798.60","-275.98","-6.77"
"252420","RISE 200선물인버스2X","321","37","13.03","323.26","318","337","313","5667038","1839511967","7126200000","7176410386","22200000","코스피 200 선물지수","3798.60","-275.98","-6.77"
"475720","RISE 200위클리커버드콜","11615","-700","-5.68","11653.87","11380","11995","11180","3841061","43978697978","721291500000","718461288055","62100000","코스피 200 위클리 커버드콜 ATM 지수","1428.94","-72.09","-4.80"
"0122W0","RISE 26-11 회사채(AA-이상)액티브","50325","0","0.00","50323.61","50320","50335","50315","5711","287386115","399278550000","399267509075","7934000","KAP 26-11 회사채(AA-이상) 총수익지수","111.33","-0.01","-0.01"
"465330","RISE 2차전지TOP10","12435","-625","-4.79","12464.35","12435","12710","12065","580404","7169542692","76475250000","76344128786","6150000","iSelect 2차전지 TOP10 지수(PR)","2741.71","-125.49","-4.38"
"465350","RISE 2차전지TOP10인버스(합성)","18105","595","3.40","18300.65","18135","18715","17860","345907","6338511011","42546750000","43006538574","2350000","iSelect 2차전지 TOP10 지수(PR)","2741.71","-125.49","-4.38"
"422420","RISE 2차전지액티브","8455","-430","-4.84","8417.88","8370","8655","8165","754608","6302834988","220337300000","219706615737","26060000","iSelect 2차전지 지수 (시장가격지수)","5299.28","-263.18","-4.73"
"105780","RISE 5대그룹주","12185","-785","-6.05","12142.67","11985","12285","11735","44346","529533726","26807000000","26713867054","2200000","MKF 5대그룹주","12028.84","-824.13","-6.41"
"469070","RISE AI&로봇","14695","-1000","-6.37","14777.86","14705","14990","14000","1490809","21846544775","466566250000","469935954535","31750000","iSelect AI&로봇 지수(시장가격)","3328.80","-220.58","-6.21"
"0093A0","RISE AI반도체TOP10","30895","-2205","-6.66","30660.89","30800","31805","29960","1414779","43556174563","148296000000","160969647279","4800000","FnGuide AI반도체TOP10 지수","5886.73","-500.52","-7.84"
"0101N0","RISE AI전력인프라","15150","-720","-4.54","15157.84","15060","15315","14545","726823","10842425450","174982500000","180378336160","11550000","KRX-Akros AI 전력인프라 지수","8880.35","-431.37","-4.63"
"427120","RISE AI플랫폼","6845","-225","-3.18","6893.94","6780","6885","6685","5907","39982407","5065300000","5101516066","740000","FnGuide AI 플랫폼 지수","984.64","-30.81","-3.03"
"477080","RISE CD금리액티브(합성)","106020","5","0.00","106009.34","106025","106025","106010","7659","811967877","1377623880000","1377485362683","12994000","FnGuide CD금리투자 지수(총수익)","1453.79","0.11","0.01"
"290130","RISE ESG사회책임투자","30870","-2325","-7.00","30767.70","30610","31200","29800","211627","6436069435","243873000000","246141588611","7900000","KRX ESG 사회책임경영지수(S)","4929.40","-381.14","-7.18"
"326240","RISE IT플러스","31695","-2080","-6.16","31620.11","31500","32005","30595","44468","1388297450","79871400000","79682688452","2520000","FnGuide IT플러스 지수","4507.52","-318.24","-6.59"
"385560","RISE KIS국고채30년Enhanced","64090","-1320","-2.02","64159.40","63660","64680","63065","109408","6968370465","590140720000","590779792594","9208000","KIS 국고채30년Enhanced지수(시장가격)","5846.20","-108.22","-1.82"
"479520","RISE KOFR금리액티브(합성)","105055","5","0.00","105040.07","105050","105060","105040","3666","385093362","796737120000","802506140627","7584000","KOFR 지수","1182.35","0.24","0.02"
"270800","RISE KQ고배당","15335","-780","-4.84","15435.05","15480","15645","15110","7697","117490767","8434250000","8489277748","550000","FnGuide KQ고배당포커스 지수","7663.50","-368.04","-4.58"
"292050","RISE KRX300","36675","-2510","-6.41","36916.30","36770","37275","35795","15733","573677575","14670000000","14766520876","400000","KRX 300","3493.93","-233.23","-6.26"
"388280","RISE K엔터&여행레저","7635","-370","-4.62","7677.08","7545","7690","7495","65223","492764856","33441300000","33625593080","4380000","FnGuide K엔터&여행레저 지수","716.07","-31.08","-4.16"
"442550","RISE TDF2030액티브","14060","-175","-1.23","14046.93","14180","14180","13950","6574","91976215","15466000000","15451618960","1100000","iSelect 전략적자산배분 TDF 2030 지수","1997.11","3.52","0.18"
"442560","RISE TDF2040액티브","15230","-215","-1.39","15208.46","15460","15460","15120","17510","265288548","26652500000","26614796449","1750000","iSelect 전략적자산배분 TDF 2040 지수","2325.03","12.38","0.54"
"442570","RISE TDF2050액티브","15910","-320","-1.97","15945.99","15915","15970","15810","119351","1894539348","136030500000","136338208096","8550000","iSelect 전략적자산배분 TDF 2050 지수","2504.21","18.19","0.73"
"234310","RISE V&S셀렉트밸류","24865","-1400","-5.33","24935.07","24940","24940","24310","1887","46609595","12432500000","12467536676","500000","FnGuide 셀렉트 밸류 지수","4955.88","-291.17","-5.55"
"241390","RISE V&S셀렉트밸류채권혼합","14955","-565","-3.64","15059.01","15030","15120","14785","106700","1593184615","32901000000","33129812389","2200000","FnGuide 셀렉트벨류 채권혼합지수","2580.00","-65.70","-2.48"
"300640","RISE 게임테마","7830","5","0.06","7877.63","7515","7885","7390","25160","191715410","27405000000","27571710846","3500000","WISE 게임 테마 지수 (시장가격지수)","3762.80","36.50","0.98"
"266160","RISE 고배당","27255","-1725","-5.95","27286.72","26955","27335","26500","220447","5940504020","197598750000","200557365768","7250000","FnGuide 고배당포커스 지수","19144.25","-1176.76","-5.79"
"481430","RISE 국고채10년액티브","100285","-1245","-1.23","100492.84","100365","100655","99820","4138","414779045","130370500000","130640687261","1300000","KAP 국고채 10년 지수(총수익)","109.73","-1.13","-1.02"
"114100","RISE 국고채3년","106885","-615","-0.57","107005.52","107020","107020","106710","19517","2085770345","179566800000","179769265214","1680000","KTB INDEX(시장가격)","10249.12","-47.89","-0.47"
"282000","RISE 국고채3년선물인버스","113550","680","0.60","113556.03","113510","113635","113425","265040","30101634145","41899950000","41902173748","369000","국채선물지수","1209.46","-7.07","-0.58"
"451670","RISE 국채30년레버리지(합성)","17670","-490","-2.70","17603.80","17220","17680","17150","5917","102498670","8835000000","8801897663","500000","KAP 국채30년 TR 지수(총수익)","89.05","-1.31","-1.45"
"295000","RISE 국채선물10년","52445","-585","-1.10","52430.20","52385","52505","52175","121","6341960","5978730000","5977042631","114000","10년국채선물지수","1163.24","-14.18","-1.20"
"295020","RISE 국채선물10년인버스","58400","785","1.36","58349.21","58480","58590","58290","1030036","60136668880","74635200000","74570290013","1278000","10년국채선물지수","1163.24","-14.18","-1.20"
"432600","RISE 국채선물3년","54800","-270","-0.49","54781.84","54815","54835","54735","6","328755","5480000000","5478184396","100000","국채선물지수","1209.46","-7.07","-0.58"
"397420","RISE 국채선물5년추종","50595","-340","-0.67","50579.41","50580","50630","50535","4","202340","5160690000","5159099682","102000","5년 국채선물 추종 지수","985.31","-7.63","-0.77"
"0114X0","RISE 글로벌게임테크TOP3Plus","7820","-185","-2.31","8121.33","7980","7980","7710","4106","32027609","5474000000","5684931675","700000","Solactive-KEDI 글로벌 게임 테크 TOP3 플러스 지수","4492.37","-29.26","-0.65"
"437370","RISE 글로벌농업경제","11300","150","1.35","11326.57","11445","11945","11080","58489","663608620","6780000000","6795941629","600000","MVIS Global Agribusiness Index(Price Return)","3308.33","0.85","0.03"
"375270","RISE 글로벌데이터센터리츠(합성)","14155","-245","-1.70","14548.59","14260","14260","14020","1954","27545393","9908500000","10184011431","700000","Kelly Data Center & Tech Infrastructure Net Total Return Index","1749.41","9.21","0.53"
"475380","RISE 글로벌리얼티인컴","11395","-25","-0.22","11448.43","11420","11420","11345","15425","175770550","33045500000","33200437180","2900000","Solactive Global Realty Income Index(Price Return)","3137.67","-28.02","-0.89"
"476310","RISE 글로벌비만산업TOP2+","9345","-110","-1.16","9675.37","9285","9480","9285","2769","26016530","5139750000","5321454503","550000","KEDI 글로벌 비만 산업 Top2+ 지수(Price Return)","3416.72","58.25","1.73"
"417450","RISE 글로벌수소경제","13405","-510","-3.67","13629.47","13900","13900","13315","9257","124514215","13405000000","12947997554","1000000","Indxx Hydrogen Economy Index (PR)","2953.25","-52.16","-1.74"
"442320","RISE 글로벌원자력","42055","-2695","-6.02","43329.21","43980","43980","41200","182613","7646965968","352000350000","346633714469","8370000","iSelect 글로벌원자력 지수(시장가격)","6219.21","-4.78","-0.08"
"461490","RISE 글로벌자산배분액티브","14985","-100","-0.66","14975.86","14930","14985","14905","293374","4381943538","394105500000","393865202369","26300000","Bloomberg Multi-Asset Weighted (KRW ETFs) 지수(시장가격)","2061.51","-17.73","-0.85"
"459750","RISE 글로벌주식분산액티브","17160","-60","-0.35","17167.90","17120","17200","16500","16836","288028302","30888000000","30902211285","1800000","Bloomberg Global Equity Market Weighted Index(Price Return)","2339.51","-13.78","-0.59"
"399580","RISE 글로벌클린에너지","9860","-120","-1.20","9862.77","9825","9910","9785","3732","36640425","9860000000","9862771214","1000000","S&P Global Clean Energy Transition Index (Price Return)","1138.95","23.78","2.13"
"276650","RISE 글로벌테크놀로지(합성 H)","36420","-1380","-3.65","37111.00","37060","37060","36420","605","22298120","27315000000","27833248481","750000","S&P Global 1200 Information Technology and Interactive Media & Services(PR)","4012.13","32.01","0.80"
"336160","RISE 금융채액티브","101120","-450","-0.44","101083.31","101545","101545","100980","832","84041550","41762560000","41747406154","413000","KIS 종합채권금융채 2.5Y-3Y 지수 (총수익)","139.25","-0.61","-0.44"
"326230","RISE 내수주플러스","11585","-340","-2.85","11622.21","11350","11590","11315","18994","217210947","10658200000","10692432496","920000","FnGuide 내수주플러스 지수","1596.43","-46.21","-2.81"
"367760","RISE 네트워크인프라","29855","-2725","-8.36","30013.09","30035","30665","28955","342210","10217627889","162709750000","162070704456","5450000","FnGuide 네트워크 인프라 지수","4150.31","-353.24","-7.84"
"272560","RISE 단기국공채액티브","113545","-40","-0.04","113538.88","113545","113560","113525","9474","1075687190","191777505000","191540088973","1689000","KIS 종합채권국공채3M~1.5Y지수","139.07","-0.04","-0.03"
"385550","RISE 단기채권알파액티브","112660","30","0.03","112590.44","112630","112660","112570","29663","3340655090","279171480000","278999115214","2478000","KIS 단기채권알파지수(AA-이상)(총수익지수)","127.36","-0.03","-0.02"
"196230","RISE 단기통안채","115620","25","0.02","115595.45","115605","115620","115560","40764","4712065847","208116000000","208071810414","1800000","KIS 통안채 5개월 지수(총수익)","13119.26","-0.84","-0.01"
"0061Z0","RISE 단기특수은행채액티브","50300","5","0.01","50296.70","50295","50300","50290","5561","279689582","1284360200000","1284276049592","25534000","KAP 단기 특수은행채 지수(시장가격)","115.69","0.01","0.01"
"315960","RISE 대형고배당10TR","52550","-4620","-8.08","52740.31","52300","53415","51140","1149567","60147190331","404635000000","414011406646","7700000","WISE 대형고배당10 TR 지수","6190.34","-528.21","-7.86"
"0138D0","RISE 동학개미","13410","-800","-5.63","13457.62","13450","13695","13060","37412","497162808","11398500000","11438978479","850000","FnGuide 동학개미 지수","4523.40","-269.96","-5.63"
"455890","RISE 머니마켓액티브","54625","0","0.00","54629.17","54630","54630","54620","347559","18985158041","2259399250000","2240560647748","41362000","KIS 시가평가 MMF 지수 (총수익지수)","119.77","0.01","0.01"
"401170","RISE 메타버스","7780","-215","-2.69","7757.75","7505","7780","7430","18365","138636305","95849600000","95575492037","12320000","iSelect 메타버스 지수(시장가격지수)","1619.27","-45.92","-2.76"
"481340","RISE 미국30년국채액티브","10115","35","0.35","10153.61","10115","10140","10040","87149","880488805","30850750000","27922426781","3050000","Bloomberg U.S Treasury 20+ Year Total Return Index","607.77","5.21","0.86"
"472870","RISE 미국30년국채엔화노출(합성 H)","8020","-110","-1.35","8226.40","8155","8155","7970","1557315","12534545343","348068000000","357025812557","43400000","KIS 미국채30년 엔화노출 지수(USD/JPY 헤지)(총수익지수)","7253.30","-57.40","-0.79"
"472830","RISE 미국30년국채커버드콜(합성)","9330","20","0.21","9433.66","9360","9395","9305","104083","974389611","60645000000","61318783077","6500000","Bloomberg U.S. Treasury 20+ Year (TLT) 2% OTM Covered Call Index(TR)","985.17","8.12","0.83"
"485690","RISE 미국AI밸류체인TOP3Plus","16815","-540","-3.11","17241.92","16900","16905","16625","19271","322036756","69782250000","71553975116","4150000","KEDI 미국 AI 밸류체인 TOP3 Plus 지수(Price Return)","7401.67","192.01","2.66"
"490590","RISE 미국AI밸류체인데일리고정커버드콜","12380","-350","-2.75","12666.20","12000","12460","11975","492846","6057814874","458060000000","449650025497","37000000","KEDI 미국 AI밸류체인 90%참여+데일리옵션 프리미엄 지수(TR)","8276.52","216.03","2.68"
"0127R0","RISE 미국AI클라우드인프라","10585","-575","-5.15","10842.95","10725","10730","10440","11586","122199991","10585000000","10842952863","1000000","Akros 미국 AI 클라우드 인프라 지수(Price Return)","8462.17","321.66","3.95"
"495940","RISE 미국AI테크액티브","13830","-875","-5.95","14142.41","14000","14000","13655","26620","365584004","34575000000","35356037032","2500000","Solactive US AI Tech Active Index PR","6228.82","94.55","1.54"
"379780","RISE 미국S&P500","21510","-350","-1.60","21831.21","21395","21510","21315","366220","7833225312","1402452000000","1414662543401","65200000","S&P 500","6795.99","55.97","0.83"
"453330","RISE 미국S&P500(H)","15780","-460","-2.83","15993.61","15755","15780","15610","34018","534352404","86790000000","87964848714","5500000","S&P 500","6795.99","55.97","0.83"
"0138T0","RISE 미국S&P500데일리고정커버드콜","9600","-160","-1.64","9783.31","9575","9615","9530","54863","524857947","29280000000","29839109891","3050000","S&P500 10% Daily Fixed Covered Call Index","341.32","2.89","0.85"
"0005C0","RISE 미국S&P500엔화노출(합성 H)","10755","-190","-1.74","10913.53","10775","10775","10635","530","5654430","8604000000","8730825243","800000","S&P500 Yen Hedged Index(PR)","2824.81","23.03","0.82"
"460660","RISE 미국S&P배당킹","12000","-190","-1.56","12246.56","12065","12075","11900","8982","107464379","24000000000","24493118140","2000000","S&P Dividend Monarchs Index(Price Return)","1278.36","-4.72","-0.37"
"219390","RISE 미국S&P원유생산기업(합성 H)","7455","105","1.43","7314.59","7640","8400","7362","2127145","16694681283","25719750000","25235322984","3450000","S&P Oil & Gas Exploration & Production Select Industry Index(PR)","6226.42","-87.31","-1.38"
"0115C0","RISE 미국고배당다우존스TOP10","11575","-40","-0.34","11771.41","11590","11605","11465","30654","353688362","17362500000","17657119011","1500000","Dow Jones U.S. High Dividend 10 Index","4064.69","-12.96","-0.32"
"354240","RISE 미국고정배당우선증권","11695","-150","-1.27","11917.17","11800","11800","11585","3378","39411534","14618750000","14300608174","1250000","ICE BofAML Core Plus Fixed Rate Preferred Securities Index(PR)","77.68","-0.28","-0.36"
"368590","RISE 미국나스닥100","26780","-550","-2.01","27208.75","26630","26780","26470","352318","9363208481","1253304000000","1276090308008","46800000","NASDAQ 100","24967.25","324.23","1.32"
"437350","RISE 미국단기투자등급회사채액티브","13140","145","1.12","13151.97","13125","13180","13000","74844","982493562","28908000000","28934329844","2200000","Bloomberg US Corporate 1-5 Years Total Return Index","268.80","0.23","0.08"
"455960","RISE 미국달러SOFR금리액티브(합성)","12850","200","1.58","12880.18","12790","12855","12785","5627","72106182","60009500000","60150426212","4670000","KAP SOFR 지수","123.50","0.04","0.03"
"469530","RISE 미국달러선물인버스","8715","-95","-1.08","8696.50","8725","8740","8670","288","2510015","5577600000","5565759442","640000","미국달러선물지수","1667.78","21.65","1.32"
"469060","RISE 미국반도체NYSE","22550","-1620","-6.70","23248.12","23120","23120","22060","69146","1544046540","45100000000","45333839601","2000000","NYSE Semicondoctor Index(Price Return)","1717.65","66.15","4.01"
"469050","RISE 미국반도체NYSE(H)","19100","-1775","-8.50","19699.94","19730","19730","18920","32425","623071955","16235000000","16744945062","850000","NYSE Semicondoctor Index(Price Return)","1717.65","66.15","4.01"
"491630","RISE 미국반도체인버스(합성 H)","10805","810","8.10","10516.50","10870","10920","10600","7339","79649323","4862250000","4732425340","450000","NYSE Semicondoctor Index(Price Return)","1717.65","66.15","4.01"
"490600","RISE 미국배당100데일리고정커버드콜","9310","-85","-0.90","9470.45","9380","9385","9230","277287","2573127616","107530500000","106069014708","11550000","KEDI 미국 배당100 90%참여+데일리옵션 프리미엄 지수(총수익지수)","2329.50","-5.36","-0.23"
"0018Z0","RISE 미국양자컴퓨팅","14735","-415","-2.74","15350.33","15015","15015","14585","6398","94342609","15471750000","15350328566","1050000","Solactive US Quantum Computing Technology Index PR","5770.34","75.33","1.32"
"0013P0","RISE 미국은행TOP10","10935","-475","-4.16","11291.26","11145","11145","10630","28772","315515023","19136250000","17501456584","1750000","KEDI 미국 은행 TOP10 지수","2291.96","-6.46","-0.28"
"267440","RISE 미국장기국채선물(H)","8435","-65","-0.76","8512.04","8465","8465","8410","5358","45168129","5061000000","5107226581","600000","S&P U.S. Treasury Bond Futures Excess Return Index","211.81","0.11","0.05"
"267490","RISE 미국장기국채선물레버리지(합성 H)","5625","-60","-1.06","5690.59","5625","5625","5580","93","521775","3937500000","3983411112","700000","S&P U.S. Treasury Bond Futures Excess Return Index","211.81","0.11","0.05"
"267450","RISE 미국장기국채선물인버스(H)","10615","20","0.19","10588.34","10665","10700","10615","199","2121455","5307500000","5294171442","500000","S&P U.S. Treasury Bond Futures Excess Return Index","211.81","0.11","0.05"
"0036Z0","RISE 미국천연가스밸류체인","13700","485","3.67","13339.41","13415","14400","13285","125738","1707415361","9590000000","9337588207","700000","Solactive US Natural Gas Value Chain Index PR","1873.72","-13.21","-0.70"
"491620","RISE 미국테크100데일리고정커버드콜","10335","-255","-2.41","10522.98","10275","10335","10235","368203","3785331934","320901750000","312532378092","31050000","KEDI 미국 테크100 90%참여+데일리옵션 프리미엄 지수(TR)","3983.47","62.89","1.60"
"0036R0","RISE 미국휴머노이드로봇","16000","-775","-4.62","16413.13","16075","16080","15830","106291","1690421937","104000000000","100120086709","6500000","KEDI 미국 휴머노이드 로봇 지수(시장가격)","6357.12","148.28","2.39"
"0000Z0","RISE 바이오TOP10액티브","17300","-710","-3.94","17325.47","17105","17520","16830","413224","7100271746","72660000000","72766969441","4200000","KRX 바이오 TOP 10 지수","2513.47","-84.46","-3.25"
"446700","RISE 배터리 리사이클링","12155","-685","-5.33","12205.36","12355","12485","11920","19544","236383188","14829100000","15134645795","1220000","iSelect 배터리 리사이클링 지수","3219.67","-186.05","-5.46"
"475350","RISE 버크셔포트폴리오TOP10","14020","-160","-1.13","14289.50","14080","14085","13910","34023","475404291","71502000000","72161993446","5100000","Solactive Berkshire Portfolio Top10 Index(PR)","2835.62","5.84","0.21"
"388420","RISE 비메모리반도체액티브","19800","-1810","-8.38","19844.59","19950","20435","19235","289399","5740112532","188496000000","188126709441","9520000","iSelect 비메모리반도체 지수(시장가격지수)","6102.83","-558.27","-8.38"
"448630","RISE 삼성그룹Top3채권혼합","13245","-405","-2.97","13242.78","13045","13280","12860","742884","9782272505","226489500000","229100133773","17100000","Bloomberg Blended Samsung Group Fixed Top 3 Equity and Korean Bond Index","2356.85","-67.17","-2.77"
"0162Z0","RISE 삼성전자SK하이닉스채권혼합50","9555","-400","-4.02","9518.42","9500","9600","9370","5140113","48742536696","330603000000","374074030628","34600000","KAP 삼성전자SK하이닉스채권혼합50 지수","2790.70","-126.52","-4.34"
"367770","RISE 수소경제테마","23990","-1280","-5.07","23944.45","24190","24475","22980","188644","4452818966","140341500000","140075013058","5850000","FnGuide 수소 경제 테마 지수","3015.06","-163.69","-5.15"
"140570","RISE 수출주","21920","-925","-4.05","21848.62","21785","22225","21350","11593","253478325","8768000000","8739447191","400000","MKF 수출주 지수","21679.19","-1094.78","-4.81"
"0093B0","RISE 엔비디아고정테크100","10895","-305","-2.72","11162.76","10985","10985","10825","4147","45010480","11439750000","11720900110","1050000","KEDI 엔비디아고정테크100 지수(PR)","7794.24","136.35","1.78"
"140580","RISE 우량업종대표주","22655","-1070","-4.51","22725.63","22700","22805","22170","8230","186489267","13593000000","13635380314","600000","MKF 우량업종대표주 지수","22592.84","-1099.24","-4.64"
"379790","RISE 유로스탁스50(H)","15075","-775","-4.89","15567.62","15535","15535","15005","10450","158083282","10552500000","10897333040","700000","EURO STOXX 50 Index","5685.20","-34.70","-0.61"
"498610","RISE 인도디지털성장","8395","-180","-2.10","8575.59","8225","8525","8225","5620","47332940","5037000000","5145354418","600000","MarketVector Digital India Index(INR)(Price Return)			","3263.73","-13.94","-0.43"
"488480","RISE 일본섹터TOP4Plus","12860","-395","-2.98","13358.09","13320","13370","12385","10165","129168879","7073000000","7346950392","550000","Solactive Japan Samurai Sector TOP4 Plus Index(PR)","2809.48","-132.36","-4.50"
"385540","RISE 종합채권(A-이상)액티브","105455","-680","-0.64","105482.31","105330","105670","105070","3949","416230045","1770378540000","1773685026174","16788000","KIS 종합채권 지수(A-이상)(총수익지수)","122.90","-0.71","-0.57"
"183710","RISE 주식혼합","71150","-4455","-5.89","71385.61","75215","75215","70035","1989","140606870","14230000000","14277121529","200000","주식국채혼합(주식형)지수","2906.84","-142.07","-4.66"
"310080","RISE 중국MSCI China(H)","9850","-95","-0.96","9955.61","9750","9850","9565","5375","52240135","11820000000","11946727456","1200000","MSCI China Index(USD, Price Return)","78.35","-0.62","-0.79"
"463300","RISE 중국본토CSI300","13620","-55","-0.40","14138.22","13820","13825","13120","4124","56562840","21792000000","22621148500","1600000","CSI 300 Index","4615.45","-44.98","-0.97"
"174360","RISE 중국본토대형주CSI100","24610","85","0.35","24950.98","24525","24840","24140","15414","376029755","49220000000","47406859663","2000000","CSI A100","4506.42","-40.28","-0.89"
"136340","RISE 중기우량회사채","105090","-385","-0.37","104939.82","105195","105195","104960","2596","272729365","151539780000","149224421102","1442000","KOBI 크레딧 지수(총수익)","16038.09","-74.18","-0.46"
"281990","RISE 중소형고배당","17600","-575","-3.16","17628.95","17630","17725","17300","14344","250455156","14080000000","14103160398","800000","FnGuide 중소형고배당포커스 지수","16945.66","-594.25","-3.39"
"272570","RISE 중장기국공채액티브","108065","-745","-0.68","108019.74","107920","108065","107770","286","30857805","24314625000","24304440996","225000","KIS 종합채권국공채4~5Y지수","148.62","-1.03","-0.69"
"250730","RISE 차이나HSCEI(H)","10035","-25","-0.25","10102.33","10060","10090","9830","2106","20939245","17059500000","17173961487","1700000","Hang Seng China H","8581.46","-57.26","-0.66"
"291680","RISE 차이나H선물인버스(H)","7925","90","1.15","7895.53","7940","8485","7925","9719","78038479","3962500000","3947763700","500000","Hang Seng China Enterprises Futures Index(Price Return)","10723.55","-55.16","-0.51"
"0094L0","RISE 차이나테크TOP10위클리타겟커버드콜","9065","145","1.63","9138.91","8740","9080","8730","27799","249073035","14957250000","15079202380","1650000","Bloomberg China Tech Select TOP 10 + 12% Target Premium Weekly Index","1070.90","-2.61","-0.24"
"371150","RISE 차이나항셍테크","7850","35","0.45","7928.83","8020","8045","7500","13905","106676040","23157500000","23390042032","2950000","Hang Seng TECH Index","4832.36","-115.14","-2.33"
"183700","RISE 채권혼합","82405","-2980","-3.49","82456.73","84285","84285","81000","9110","745512270","24721500000","24737020122","300000","주식국채혼합(채권형)지수","2117.06","-49.01","-2.26"
"498860","RISE 코리아금융고배당","18920","-860","-4.35","18892.92","18480","18920","18160","98784","1818233756","51084000000","51955520974","2700000","iSelect 코리아 금융 고배당 지수","2845.33","-128.35","-4.32"
"495050","RISE 코리아밸류업","23355","-1640","-6.56","23314.12","23340","23705","22600","1694068","39161591316","641094750000","652795230932","27450000","코리아 밸류업 지수","2356.06","-171.32","-6.78"
"0094M0","RISE 코리아밸류업위클리고정커버드콜","15360","-1080","-6.57","15379.25","15425","15920","14950","164282","2505688696","29952000000","30758493079","1950000","코리아 밸류업 위클리 커버드콜 30% 지수","2608.58","-174.81","-6.28"
"0151P0","RISE 코리아전략산업액티브","12540","-870","-6.49","12514.24","12495","12710","12140","528072","6531404411","99066000000","98862494521","7900000","KAP 코리아전략산업지수","3474.32","-227.04","-6.13"
"270810","RISE 코스닥150","19635","-705","-3.47","19632.40","19270","19790","18900","1464818","28369246189","498729000000","502589544993","25400000","코스닥 150","1981.25","-78.98","-3.83"
"278240","RISE 코스닥150선물레버리지","19170","-1430","-6.94","19141.05","18480","19450","17720","256527","4748755215","140324400000","136475675276","7320000","F-코스닥150 지수","2299.84","-84.05","-3.53"
